results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex	results_logReg.N_logReg
298	chlorzoxazone	2.26	1.55	3.18	2.751367e-05	34	742	176477	8687086	298	chlorzoxazone	pain	3.33	1.8	5.73	0.0001263422	15	112	7610	189216	298	chlorzoxazone	pain	29.6	79.6	1.1	0.13	4.26	0.7054797	2	37	1709	34693	298	chlorzoxazone	pain	0	0	8.4	1	0	15	505	15161	298	chlorzoxazone	pain	1.62	0.19	6.59	0.3652565	2	23	1393	26029	298	chlorzoxazone	pain	0.12	1.12749685157938	0.73	0.8698363	0	0	0.0006198643	-0.47	0.05	6.589071e-19	8431288
299	trimeprazine tartrate	0	0	0.61	0.005461177	0	298	176511	8687530	299	trimeprazine tartrate	depression	0	0	4.24	1	0	39	4734	202383	299	trimeprazine tartrate	depression	29.8	76	0	0	Inf	1	0	0	897	27956	299	trimeprazine tartrate	depression	0	0	Inf	1	0	0	188	10896	299	trimeprazine tartrate	depression	0	0	Inf	1	0	0	811	25244	299	trimeprazine tartrate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
300	halothane	0.37	0.01	2.1	0.5295541	1	133	176510	8687695	300	halothane	anaesthesia	8.73	0.21	57.34	0.1154561	1	36	21	6606	300	halothane	anaesthesia	49.8	75.1	0	0	Inf	1	0	0	2	415	300	halothane	anaesthesia	0	0	Inf	1	0	1	0	387	300	halothane	anaesthesia	0	0	364.75	1	0	3	4	488	300	halothane	anaesthesia	-15.72	1.48898644607654e-07	23011.64	0.9994549	0.04	0.03	0.1949006	-17.83	2374.21	0.9940087	88838
301	trolamine polypeptide oleate condensate	2.59	0.06	16.29	0.3311989	1	19	176510	8687809	301	trolamine polypeptide oleate condensate	pain	0	0	12.58	1	0	9	7625	189319	301	trolamine polypeptide oleate condensate	pain	29.6	79.6	0	0	781.96	1	0	1	1711	34729	301	trolamine polypeptide oleate condensate	pain	0	0	1150.95	1	0	1	505	15175	301	trolamine polypeptide oleate condensate	pain	0	0	Inf	1	0	0	1395	26052	301	trolamine polypeptide oleate condensate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
302	dichlorphenamide	1.86	0.22	7.05	0.2995491	2	53	176509	8687775	302	dichlorphenamide	familial periodic paralysis	0	0	Inf	1	0	24	0	9	302	dichlorphenamide	familial periodic paralysis	NA	NA	0	0	Inf	1	0	0	0	0	302	dichlorphenamide	familial periodic paralysis	0	0	Inf	1	0	9	0	3	302	dichlorphenamide	familial periodic paralysis	0	0	Inf	1	0	8	0	1	302	dichlorphenamide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
303	hydroxyzine pamoate	2.22	1.95	2.51	3.532476e-28	252	5602	176259	8682226	303	hydroxyzine pamoate	anxiety	1.89	1.39	2.53	5.35066e-05	50	905	2632	90241	303	hydroxyzine pamoate	anxiety	30	76	1.32	0.52	2.8	0.5028941	7	150	597	16839	303	hydroxyzine pamoate	anxiety	0.97	0.02	5.75	1	1	54	127	6663	303	hydroxyzine pamoate	anxiety	1.24	0.44	2.78	0.6394962	6	135	543	15090	303	hydroxyzine pamoate	anxiety	0.24	1.2712491503214	0.39	0.5377026	0.01	0	0.0005484819	-0.63	0.1	1.610696e-10	8226198
304	chlormezanone	3.52	1.57	6.89	0.001623141	9	126	176502	8687702	304	chlormezanone	pain	1.38	0.03	8.74	0.527744	1	18	7624	189310	304	chlormezanone	pain	29.6	79.6	0	0	Inf	1	0	0	1711	34730	304	chlormezanone	pain	0	0	Inf	1	0	0	505	15176	304	chlormezanone	pain	0	0	Inf	1	0	0	1395	26052	304	chlormezanone	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
305	dihydrocodeine bitartrate	1.05	0.72	1.49	0.7831386	32	1498	176479	8686330	305	dihydrocodeine bitartrate	rheumatoid arthritis	0.43	0.19	0.83	0.007371487	9	275	32878	430625	305	dihydrocodeine bitartrate	rheumatoid arthritis	36	77	0	0	386.89	1	0	1	10577	105562	305	dihydrocodeine bitartrate	rheumatoid arthritis	0	0	Inf	1	0	0	2353	23218	305	dihydrocodeine bitartrate	rheumatoid arthritis	0	0	405.51	1	0	1	9506	99468	305	dihydrocodeine bitartrate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
306	amphetamine aspartate	1.19	1	1.4	0.04458695	145	6015	176366	8681813	306	amphetamine aspartate	attention deficit/hyperactivity disorder	2.16	1.38	3.24	0.0007264383	26	2082	261	45118	306	amphetamine aspartate	attention deficit/hyperactivity disorder	9.1	66.1	0	0	31.1	1	0	19	53	7466	306	amphetamine aspartate	attention deficit/hyperactivity disorder	0	0	190.79	1	0	6	29	6256	306	amphetamine aspartate	attention deficit/hyperactivity disorder	0	0	35.94	1	0	14	33	3752	306	amphetamine aspartate	attention deficit/hyperactivity disorder	-11.99	6.20596271407977e-06	530.69	0.9819708	0.03	0.01	3.647032e-07	-0.18	0.27	0.5152835	8100908
307	amphetamine	0.9	0.78	1.04	0.167368	194	10580	176317	8677248	307	amphetamine	attention deficit/hyperactivity disorder	1.62	1.06	2.38	0.02165198	29	3069	258	44131	307	amphetamine	attention deficit/hyperactivity disorder	9.1	66.1	0	0	1.35	0.1130596	0	381	53	7104	307	amphetamine	attention deficit/hyperactivity disorder	0	0	5.48	1	0	153	29	6109	307	amphetamine	attention deficit/hyperactivity disorder	0	0	1.64	0.1664113	0	255	33	3511	307	amphetamine	attention deficit/hyperactivity disorder	-14.97	3.15218433108008e-07	523.6	0.9771872	0.03	0.01	1.115782e-07	-0.21	0.27	0.4516062	8100908
308	dextroamphetamine saccharate	1.18	0.99	1.39	0.05455011	143	5977	176368	8681851	308	dextroamphetamine saccharate	attention deficit/hyperactivity disorder	2.18	1.39	3.27	0.0006920897	26	2066	261	45134	308	dextroamphetamine saccharate	attention deficit/hyperactivity disorder	9.1	66.1	0	0	31.1	1	0	19	53	7466	308	dextroamphetamine saccharate	attention deficit/hyperactivity disorder	0	0	190.79	1	0	6	29	6256	308	dextroamphetamine saccharate	attention deficit/hyperactivity disorder	0	0	35.94	1	0	14	33	3752	308	dextroamphetamine saccharate	attention deficit/hyperactivity disorder	-11.99	6.20596271407977e-06	530.69	0.9819708	0.03	0.01	3.647032e-07	-0.18	0.27	0.5152835	8100908
309	dextroamphetamine	1.07	0.94	1.22	0.2883139	233	10700	176278	8677128	309	dextroamphetamine	attention deficit/hyperactivity disorder	2.05	1.39	2.95	0.0002907275	34	2898	253	44302	309	dextroamphetamine	attention deficit/hyperactivity disorder	9.1	66.1	0	0	3.08	0.6353019	0	173	53	7312	309	dextroamphetamine	attention deficit/hyperactivity disorder	0	0	9.94	1	0	86	29	6176	309	dextroamphetamine	attention deficit/hyperactivity disorder	0	0	4.15	1	0	106	33	3660	309	dextroamphetamine	attention deficit/hyperactivity disorder	-13.95	8.74162108200159e-07	460.93	0.975849	0.03	0.01	1.927283e-07	-0.18	0.27	0.5091423	8100908
310	indocyanine green	0	0	4.02	1	0	47	176511	8687781	310	indocyanine green	diagnostic procedure	0	0	315.78	1	0	3	34	4368	310	indocyanine green	diagnostic procedure	19.8	80.8	0	0	9952.14	1	0	1	6	1812	310	indocyanine green	diagnostic procedure	0	0	Inf	1	0	0	4	836	310	indocyanine green	diagnostic procedure	0	0	9695.97	1	0	1	4	1171	310	indocyanine green	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
311	trifluoperazine	0.56	0.32	0.91	0.01708957	16	1404	176495	8686424	311	trifluoperazine	schizophrenia	4.29	1.37	10.27	0.007420747	5	322	219	60493	311	trifluoperazine	schizophrenia	19	66	0	0	300.11	1	0	8	16	7549	311	trifluoperazine	schizophrenia	0	0	296.28	1	0	8	12	5424	311	trifluoperazine	schizophrenia	0	0	649.24	1	0	4	9	3430	311	trifluoperazine	schizophrenia	-10.55	2.6193480867753e-05	690.87	0.9878159	0.01	0.01	0.3371626	-0.12	0.44	0.7789151	888878
312	sulfinpyrazone	2.34	0.06	14.57	0.3575688	1	21	176510	8687807	312	sulfinpyrazone	blood cholesterol increased	0	0	105.62	1	0	2	4637	91845	312	sulfinpyrazone	blood cholesterol increased	46.4	80	0	0	Inf	1	0	0	790	15651	312	sulfinpyrazone	blood cholesterol increased	0	0	Inf	1	0	0	336	6446	312	sulfinpyrazone	blood cholesterol increased	0	0	Inf	1	0	0	549	12179	312	sulfinpyrazone	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
313	methohexital sodium	0	0	1.89	0.2716478	0	98	176511	8687730	313	methohexital sodium	sedative therapy	0	0	10.01	1	0	16	58	2177	313	methohexital sodium	sedative therapy	37.7	75.2	0	0	Inf	1	0	0	16	301	313	methohexital sodium	sedative therapy	0	0	Inf	1	0	0	2	232	313	methohexital sodium	sedative therapy	0	0	Inf	1	0	0	20	279	313	methohexital sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
314	triamcinolone acetonide	2.28	2.12	2.45	8.036174e-87	764	16530	175747	8671298	314	triamcinolone acetonide	asthma	1.56	1.12	2.11	0.005776651	44	1241	2269	99864	314	triamcinolone acetonide	asthma	22.1	77.5	0.9	0.24	2.37	1	4	136	542	16548	314	triamcinolone acetonide	asthma	0.78	0.02	4.62	1	1	49	162	6193	314	triamcinolone acetonide	asthma	1.21	0.32	3.21	0.5777525	4	108	443	14465	314	triamcinolone acetonide	asthma	0.09	1.09417428370521	0.46	0.8495399	0	0	0.4158107	-0.16	0.09	0.09518227	8214258
315	oxyphencyclimine	0	0	53.73	1	0	5	176511	8687823	315	oxyphencyclimine	aneurysm repair	0	0	Inf	1	0	2	0	85	315	oxyphencyclimine	aneurysm repair	NA	NA	0	0	Inf	1	0	0	0	0	315	oxyphencyclimine	aneurysm repair	0	0	Inf	1	0	0	0	8	315	oxyphencyclimine	aneurysm repair	0	0	Inf	1	0	0	0	15	315	oxyphencyclimine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
316	phentermine resin complex	2.73	0.32	10.62	0.1748363	2	36	176509	8687792	316	phentermine resin complex	resorption bone increased	0	0	1.88	0.2223256	0	11	55	251	316	phentermine resin complex	resorption bone increased	NA	NA	0	0	Inf	1	0	0	0	0	316	phentermine resin complex	resorption bone increased	0	0	Inf	1	0	0	0	0	316	phentermine resin complex	resorption bone increased	0	0	Inf	1	0	0	0	1	316	phentermine resin complex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
317	chlorpropamide	0.34	0.04	1.25	0.1381628	2	288	176509	8687540	317	chlorpropamide	diabetes mellitus	0	0	3	0.63921	0	109	2779	242337	317	chlorpropamide	diabetes mellitus	39.7	79.6	0	0	67.92	1	0	6	633	50527	317	chlorpropamide	diabetes mellitus	0	0	4719.59	1	0	1	227	29656	317	chlorpropamide	diabetes mellitus	0	0	64.03	1	0	5	478	28000	317	chlorpropamide	diabetes mellitus	-8.28	0.00025353720003473	131.97	0.949994	-0.01	0	0.0003486162	-0.8	0.08	3.223526e-23	8583678
320	dexamethasone	1.06	1.02	1.1	0.001123607	2944	136361	173567	8551467	320	dexamethasone	plasma cell myeloma	1.23	1.05	1.43	0.008887277	276	35575	438	69160	320	dexamethasone	plasma cell myeloma	52.8	84.1	1.11	0.84	1.44	0.4631854	100	15750	135	23499	320	dexamethasone	plasma cell myeloma	1.29	0.9	1.85	0.1571102	63	10059	70	14463	320	dexamethasone	plasma cell myeloma	0.99	0.68	1.42	1	50	7915	83	13001	320	dexamethasone	plasma cell myeloma	0.13	1.13882838332462	0.12	0.3043099	0	0.01	0.7880682	-0.16	0.12	0.1866079	8457048
321	diethylpropion	0.67	0.08	2.45	0.7736909	2	148	176509	8687680	321	diethylpropion	weight control	0	0	30.49	1	0	13	33	2930	321	diethylpropion	weight control	31.9	60.9	0	0	2162.07	1	0	1	8	458	321	diethylpropion	weight control	0	0	Inf	1	0	1	0	221	321	diethylpropion	weight control	0	0	Inf	1	0	0	10	572	321	diethylpropion	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
322	thiopental sodium	0.57	0.32	0.95	0.02844178	15	1288	176496	8686540	322	thiopental sodium	induction of anaesthesia	0	0	34.68	1	0	241	3	3443	322	thiopental sodium	induction of anaesthesia	70.7	70.7	0	0	Inf	1	0	0	0	0	322	thiopental sodium	induction of anaesthesia	0	0	Inf	1	0	5	0	297	322	thiopental sodium	induction of anaesthesia	0	0	2618.35	1	0	5	1	349	322	thiopental sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
323	thiotepa	0.05	0.01	0.2	2.025349e-13	2	1808	176509	8686020	323	thiotepa	bone marrow conditioning regimen	0	0	5.61	1	0	254	14	4698	323	thiotepa	bone marrow conditioning regimen	16	34.6	0	0	98.74	1	0	7	2	120	323	thiotepa	bone marrow conditioning regimen	0	0	34.69	1	0	35	3	490	323	thiotepa	bone marrow conditioning regimen	0	0	82.1	1	0	20	2	301	323	thiotepa	bone marrow conditioning regimen	-15.68	1.5497531357029e-07	2346.43	0.9946682	-0.03	0.02	0.1967481	-0.15	0.92	0.870719	88518
324	triamcinolone diacetate	2.19	1.55	3.02	1.457288e-05	39	877	176472	8686951	324	triamcinolone diacetate	rheumatoid arthritis	0.37	0.07	1.1	0.09100975	3	107	32884	430793	324	triamcinolone diacetate	rheumatoid arthritis	36	77	0	0	5.06	1	0	9	10577	105554	324	triamcinolone diacetate	rheumatoid arthritis	0	0	52.56	1	0	2	2353	23216	324	triamcinolone diacetate	rheumatoid arthritis	0	0	6.13	1	0	8	9506	99461	324	triamcinolone diacetate	rheumatoid arthritis	-9.23	9.80532362252201e-05	62.28	0.8821456	0	0	0.5907148	0.06	0.02	0.01651245	81345468
326	oxymorphone	1.07	0.89	1.27	0.4608303	128	5909	176383	8681919	326	oxymorphone	pain	0.73	0.53	0.97	0.0305894	48	1634	7577	187694	326	oxymorphone	pain	29.6	79.6	0.73	0.33	1.41	0.4592356	9	250	1702	34480	326	oxymorphone	pain	0.81	0.16	2.45	1	3	111	502	15065	326	oxymorphone	pain	0.88	0.35	1.87	1	7	148	1388	25904	326	oxymorphone	pain	-0.18	0.835270211411272	0.32	0.5870348	0	0	0.0005894143	-0.47	0.05	6.941295e-19	8431288
327	methazolamide	2.46	1.04	4.97	0.02003344	8	160	176503	8687668	327	methazolamide	glaucoma	0	0	5.44	1	0	40	332	18582	327	methazolamide	glaucoma	52.7	84.8	0	0	22.88	1	0	9	74	3279	327	methazolamide	glaucoma	0	0	40.02	1	0	7	26	1425	327	methazolamide	glaucoma	0	0	71.75	1	0	4	59	2750	327	methazolamide	glaucoma	-11.6	9.16608773624762e-06	437.94	0.9788629	-0.02	0.01	0.01068898	-0.17	0.24	0.4828499	842718
328	fluorometholone	1.09	0.68	1.66	0.6524229	22	993	176489	8686835	328	fluorometholone	adverse event	0	0	64.25	1	0	6	15	1046	328	fluorometholone	adverse event	55.2	59.7	0	0	Inf	1	0	1	0	27	328	fluorometholone	adverse event	0	0	Inf	1	0	4	0	213	328	fluorometholone	adverse event	0	0	Inf	1	0	0	2	159	328	fluorometholone	adverse event	0.04	1.04081077419239	24311.8	0.9999986	-0.01	0.03	0.686403	-18.13	3293.2	0.9956075	83788
329	fluphenazine	0.76	0.51	1.09	0.1625921	29	1879	176482	8685949	329	fluphenazine	schizophrenia	3.47	1.25	7.72	0.009398145	6	479	218	60336	329	fluphenazine	schizophrenia	19	66	8.61	0.2	57.8	0.1177379	1	58	15	7499	329	fluphenazine	schizophrenia	11.93	0.27	85.67	0.08883597	1	41	11	5391	329	fluphenazine	schizophrenia	0	0	67.31	1	0	27	9	3407	329	fluphenazine	schizophrenia	1.88	6.55350486219115	1.03	0.06856011	0.01	0.01	0.3321968	-0.12	0.44	0.7786414	888878
330	methylprednisolone acetate	2.07	1.96	2.19	7.149317e-122	1344	32038	175167	8655790	330	methylprednisolone acetate	rheumatoid arthritis	1.02	0.9	1.16	0.7457011	263	3375	32624	427525	330	methylprednisolone acetate	rheumatoid arthritis	36	77	1.35	1.08	1.68	0.006768103	96	709	10481	104854	330	methylprednisolone acetate	rheumatoid arthritis	1.43	0.87	2.25	0.114602	22	152	2331	23066	330	methylprednisolone acetate	rheumatoid arthritis	1.6	1.28	1.97	3.588722e-05	101	665	9405	98804	330	methylprednisolone acetate	rheumatoid arthritis	0.45	1.56831218549017	0.1	4.311141e-06	0	0	0.6185409	0.06	0.02	0.01620087	81345468
331	warfarin potassium	0.27	0.14	0.49	1.311171e-07	11	1981	176500	8685847	331	warfarin potassium	hypertension	0.56	0.15	1.46	0.3361717	4	260	8631	315613	331	warfarin potassium	hypertension	43.8	83	0	0	3.83	0.6265395	0	34	1791	59806	331	warfarin potassium	hypertension	0	0	8.62	1	0	24	606	31350	331	warfarin potassium	hypertension	0	0	5.18	1	0	22	1385	39285	331	warfarin potassium	hypertension	-10.86	1.92115288153726e-05	128.92	0.932892	-0.01	0	1.414628e-17	-0.61	0.05	2.268133e-35	8726728
332	carisoprodol	2.47	2.3	2.65	5.182822e-111	834	16645	175677	8671183	332	carisoprodol	pain	1.98	1.72	2.26	1.21027e-19	235	2998	7390	186330	332	carisoprodol	pain	29.6	79.6	1.06	0.68	1.59	0.7500692	25	479	1686	34251	332	carisoprodol	pain	0.97	0.26	2.56	1	4	124	501	15052	332	carisoprodol	pain	1.13	0.7	1.74	0.5595538	22	365	1373	25687	332	carisoprodol	pain	0.08	1.08328706767496	0.2	0.7107923	0	0	0.0006431001	-0.47	0.05	7.292508e-19	8431288
333	hydrochlorothiazide	1.93	1.88	1.98	0	6455	167896	170056	8519932	333	hydrochlorothiazide	hypertension	1.39	1.32	1.47	3.841578e-32	1738	48340	6897	267533	333	hydrochlorothiazide	hypertension	43.8	83	1.6	1.41	1.81	5.990685e-13	327	7317	1464	52523	333	hydrochlorothiazide	hypertension	1.44	1.13	1.83	0.003035761	82	3068	524	28306	333	hydrochlorothiazide	hypertension	1.61	1.4	1.85	2.956066e-11	276	5256	1109	34051	333	hydrochlorothiazide	hypertension	0.43	1.53725752354828	0.06	5.670229e-13	-0.01	0	1.272533e-16	-0.59	0.05	3.604981e-33	8726728
334	thioridazine	1.17	0.78	1.69	0.4159939	29	1219	176482	8686609	334	thioridazine	depression	1.33	0.43	3.17	0.4355012	5	161	4729	202261	334	thioridazine	depression	29.8	76	0	0	21.65	1	0	7	897	27949	334	thioridazine	depression	0	0	140.61	1	0	3	188	10893	334	thioridazine	depression	0	0	18.26	1	0	8	811	25236	334	thioridazine	depression	-10.04	4.36197730540527e-05	160.75	0.950185	0.01	0	3.578803e-05	-0.61	0.08	5.604303e-14	8371398
335	dexbrompheniramine maleate	0.33	0.01	1.88	0.3785991	1	148	176510	8687680	335	dexbrompheniramine maleate	gastrooesophageal reflux disease	0	0	22.25	1	0	6	2943	77047	335	dexbrompheniramine maleate	gastrooesophageal reflux disease	33	80	0	0	Inf	1	0	0	664	18664	335	dexbrompheniramine maleate	gastrooesophageal reflux disease	0	0	Inf	1	0	0	217	8018	335	dexbrompheniramine maleate	gastrooesophageal reflux disease	0	0	Inf	1	0	0	533	14236	335	dexbrompheniramine maleate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
336	imipramine	1.84	1.58	2.13	8.425956e-14	185	4947	176326	8682881	336	imipramine	depression	1.19	0.76	1.79	0.366884	24	861	4710	201561	336	imipramine	depression	29.8	76	1.09	0.22	3.3	0.7572821	3	86	894	27870	336	imipramine	depression	7.34	1.4	24.5	0.01041204	3	24	185	10872	336	imipramine	depression	0	0	1.41	0.1889316	0	83	811	25161	336	imipramine	depression	-0.04	0.960789439152323	0.59	0.9451285	0.01	0	3.633626e-05	-0.61	0.08	5.54669e-14	8371398
337	chymotrypsin	1.09	0.03	6.41	0.6035555	1	45	176510	8687783	337	chymotrypsin	her-2 positive gastric cancer	0	0	Inf	1	0	3	0	261	337	chymotrypsin	her-2 positive gastric cancer	NA	NA	0	0	Inf	1	0	0	0	0	337	chymotrypsin	her-2 positive gastric cancer	0	0	Inf	1	0	3	0	136	337	chymotrypsin	her-2 positive gastric cancer	0	0	Inf	1	0	0	0	54	337	chymotrypsin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
338	medroxyprogesterone acetate	0.81	0.76	0.86	4.456184e-12	985	60089	175526	8627739	338	medroxyprogesterone acetate	hormone replacement therapy	0.12	0.1	0.15	1.161219e-128	116	25463	548	14678	338	medroxyprogesterone acetate	hormone replacement therapy	32.7	80.9	1.43	0.37	3.92	0.5325733	4	109	80	3121	338	medroxyprogesterone acetate	hormone replacement therapy	0	0	Inf	1	0	0	5	1235	338	medroxyprogesterone acetate	hormone replacement therapy	0.85	0.22	2.31	1	4	113	86	2057	338	medroxyprogesterone acetate	hormone replacement therapy	-0.17	0.843664816596384	0.52	0.7392784	0	0.01	0.6372968	-2.33	0.46	4.554591e-07	835008
339	methylprednisolone sodium succinate	1.76	1.68	1.85	2.741488e-101	1758	49330	174753	8638498	339	methylprednisolone sodium succinate	premedication	3.9	3.45	4.39	4.09898e-102	529	4649	672	23009	339	methylprednisolone sodium succinate	premedication	27.3	76	7.09	5.68	8.89	1.191835e-81	343	1434	119	3528	339	methylprednisolone sodium succinate	premedication	6.6	4.44	9.95	4.295865e-23	80	610	42	2117	339	methylprednisolone sodium succinate	premedication	6.28	4.96	8.02	8.263294e-62	289	1123	106	2590	339	methylprednisolone sodium succinate	premedication	1.83	6.23388665852472	0.1	6.377344e-72	0.01	0	0.0129553	-0.69	0.11	3.175289e-10	869578
340	demecarium bromide	0	0	1863.7	1	0	1	176511	8687827	340	demecarium bromide		0	0	Inf	1	0	0	0	0	340	demecarium bromide		NA	NA	0	0	Inf	1	0	0	0	0	340	demecarium bromide		0	0	Inf	1	0	0	0	0	340	demecarium bromide		0	0	Inf	1	0	0	0	0	340	demecarium bromide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
341	nandrolone phenpropionate	1.01	0.12	3.77	0.7253897	2	97	176509	8687731	341	nandrolone phenpropionate	hiv infection	0	0	17.67	1	0	19	707	58165	341	nandrolone phenpropionate	hiv infection	31.4	64.3	0	0	1943.53	1	0	1	132	6783	341	nandrolone phenpropionate	hiv infection	0	0	1786.86	1	0	1	121	5702	341	nandrolone phenpropionate	hiv infection	0	0	Inf	1	0	0	27	3452	341	nandrolone phenpropionate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
342	phenelzine	0.68	0.42	1.04	0.08254989	21	1522	176490	8686306	342	phenelzine	depression	0.74	0.35	1.37	0.4074866	10	579	4724	201843	342	phenelzine	depression	29.8	76	0	0	2.34	0.410545	0	51	897	27905	342	phenelzine	depression	0	0	19.15	1	0	13	188	10883	342	phenelzine	depression	0	0	2.2	0.4172543	0	54	811	25190	342	phenelzine	depression	-12.11	5.50419516062203e-06	176.99	0.9454516	0.01	0	3.080972e-05	-0.62	0.08	5.071353e-14	8371398
345	diphenylpyraline	0	0	10.55	1	0	19	176511	8687809	345	diphenylpyraline	hodgkin s disease	0	0	335.07	1	0	2	75	4680	345	diphenylpyraline	hodgkin s disease	20.5	57.6	0	0	Inf	1	0	0	10	538	345	diphenylpyraline	hodgkin s disease	0	0	Inf	1	0	0	5	513	345	diphenylpyraline	hodgkin s disease	0	0	Inf	1	0	0	7	405	345	diphenylpyraline	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
346	hydroflumethiazide	0	0	6.93	1	0	28	176511	8687800	346	hydroflumethiazide	glaucoma	0	0	85.37	1	0	4	332	18618	346	hydroflumethiazide	glaucoma	52.7	84.8	0	0	Inf	1	0	0	74	3288	346	hydroflumethiazide	glaucoma	0	0	Inf	1	0	0	26	1432	346	hydroflumethiazide	glaucoma	0	0	Inf	1	0	0	59	2754	346	hydroflumethiazide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
347	methdilazine	0	0	53.73	1	0	5	176511	8687823	347	methdilazine	depression	0	0	227.85	1	0	2	4734	202420	347	methdilazine	depression	29.8	76	0	0	Inf	1	0	0	897	27956	347	methdilazine	depression	0	0	Inf	1	0	0	188	10896	347	methdilazine	depression	0	0	Inf	1	0	0	811	25244	347	methdilazine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
348	isocarboxazid	0	0	3.55	0.6291698	0	53	176511	8687775	348	isocarboxazid	depression	0	0	7.81	1	0	22	4734	202400	348	isocarboxazid	depression	29.8	76	0	0	75.47	1	0	3	897	27953	348	isocarboxazid	depression	0	0	309.49	1	0	2	188	10894	348	isocarboxazid	depression	0	0	75.38	1	0	3	811	25241	348	isocarboxazid	depression	-8.98	0.00012590284750167	143.66	0.9501305	0.01	0	3.604976e-05	-0.61	0.08	5.628391e-14	8371398
349	echothiophate iodide	0	0	1.74	0.2802696	0	106	176511	8687722	349	echothiophate iodide	glaucoma	0	0	4.49	1	0	48	332	18574	349	echothiophate iodide	glaucoma	52.7	84.8	0	0	108.78	1	0	3	74	3285	349	echothiophate iodide	glaucoma	0	0	136.8	1	0	3	26	1429	349	echothiophate iodide	glaucoma	0	0	250.46	1	0	2	59	2752	349	echothiophate iodide	glaucoma	-12.08	5.67182285902797e-06	639.97	0.9849374	-0.02	0.01	0.009886902	-0.17	0.24	0.4832428	842718
351	dexamethasone sodium phosphate	1.07	1.03	1.11	0.0004125322	2905	133797	173606	8554031	351	dexamethasone sodium phosphate	plasma cell myeloma	1.23	1.05	1.43	0.008864447	276	35561	438	69174	351	dexamethasone sodium phosphate	plasma cell myeloma	52.8	84.1	1.1	0.84	1.44	0.4632196	100	15752	135	23497	351	dexamethasone sodium phosphate	plasma cell myeloma	1.29	0.9	1.85	0.1571102	63	10059	70	14463	351	dexamethasone sodium phosphate	plasma cell myeloma	0.99	0.68	1.42	1	50	7915	83	13001	351	dexamethasone sodium phosphate	plasma cell myeloma	0.13	1.13882838332462	0.12	0.3043075	0	0.01	0.7880536	-0.16	0.12	0.1866088	8457048
352	biperiden	0.15	0.09	0.24	1.290776e-28	17	5558	176494	8682270	352	biperiden	schizophrenia	0.45	0.09	1.34	0.2277477	3	1780	221	59035	352	biperiden	schizophrenia	19	66	1.93	0.05	12.65	0.419701	1	252	15	7305	352	biperiden	schizophrenia	0	0	12.13	1	0	158	12	5274	352	biperiden	schizophrenia	3.1	0.07	23.41	0.3007161	1	133	8	3301	352	biperiden	schizophrenia	0.35	1.41906754859326	1.03	0.736529	0.01	0.01	0.3423027	-0.12	0.44	0.7832886	888878
