results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex	results_logReg.N_logReg
645	beclomethasone dipropionate	1.55	1.14	2.06	0.004641952	47	8229	32557	8823506	645	beclomethasone dipropionate	asthma	1.25	0.66	2.15	0.4312993	13	1898	555	100952	645	beclomethasone dipropionate	asthma	7	65.8	0	0	16.54	1	0	48	69	13926	645	beclomethasone dipropionate	asthma	0	0	41.5	1	0	21	31	6353	645	beclomethasone dipropionate	asthma	0	0	20.73	1	0	58	49	14913	645	beclomethasone dipropionate	asthma	-11.73	8.04869976061602e-06	428.35	0.978148	-0.04	0.01	1.839846e-14	0.11	0.24	0.6388048	8214258
646	dacarbazine	0	0	0.35	4.133036e-05	0	2897	32604	8828838	646	dacarbazine	hodgkin s disease	0	0	7.14	0.5761556	0	1205	3	3549	646	dacarbazine	hodgkin s disease	51.6	51.6	0	0	Inf	1	0	0	0	0	646	dacarbazine	hodgkin s disease	0	0	Inf	1	0	123	0	395	646	dacarbazine	hodgkin s disease	0	0	129.87	1	0	95	1	316	646	dacarbazine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
647	oxybutynin chloride	2.09	1.64	2.61	8.00661e-09	77	10010	32527	8821725	647	oxybutynin chloride	multiple sclerosis	0.84	0.27	1.96	1	5	1987	1311	435399	647	oxybutynin chloride	multiple sclerosis	26	67.2	1.76	0.36	5.26	0.2462796	3	464	218	59497	647	oxybutynin chloride	multiple sclerosis	10.53	2.06	33.61	0.003660481	3	72	56	14153	647	oxybutynin chloride	multiple sclerosis	0	0	2.18	0.4226155	0	476	189	52402	647	oxybutynin chloride	multiple sclerosis	0.5	1.64872127070013	0.58	0.3913338	-0.01	0	0.00897481	0.15	0.15	0.3292225	8673518
648	naproxen	1.8	1.6	2	6.224066e-22	328	49712	32276	8782023	648	naproxen	rheumatoid arthritis	2.89	1.75	4.52	4.81142e-05	20	7342	430	455995	648	naproxen	rheumatoid arthritis	38	77.7	0.97	0.12	3.6	1	2	1896	123	113477	648	naproxen	rheumatoid arthritis	0	0	9.18	1	0	477	23	25071	648	naproxen	rheumatoid arthritis	1.6	0.32	4.79	0.442734	3	1719	117	107136	648	naproxen	rheumatoid arthritis	0.23	1.25860000992948	0.58	0.6901024	-0.01	0.01	0.01279417	-0.18	0.23	0.441373	81345468
649	lomustine	0	0	1.76	0.2830261	0	571	32604	8831164	649	lomustine	brain neoplasm malignant	0	0	61.84	1	0	89	3	2258	649	lomustine	brain neoplasm malignant	NA	NA	0	0	Inf	1	0	0	0	0	649	lomustine	brain neoplasm malignant	0	0	Inf	1	0	17	0	372	649	lomustine	brain neoplasm malignant	0	0	Inf	1	0	19	0	270	649	lomustine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
650	beta carotene	5.5	2.19	11.45	0.0003784813	7	345	32597	8831390	650	beta carotene	supplementation therapy	0	0	76.12	1	0	13	74	16834	650	beta carotene	supplementation therapy	21.6	74.3	0	0	433.84	1	0	3	28	4911	650	beta carotene	supplementation therapy	0	0	2203.6	1	0	3	3	1985	650	beta carotene	supplementation therapy	0	0	5479.16	1	0	1	28	4301	650	beta carotene	supplementation therapy	-9.72	6.00700005467694e-05	689.82	0.9887524	-0.02	0.01	0.0468111	-1.38	0.61	0.02383566	863218
651	chloroxine	0	0	34.23	1	0	31	32604	8831704	651	chloroxine	atrial fibrillation	0	0	1603.51	1	0	3	172	112042	651	chloroxine	atrial fibrillation	50.5	90.9	0	0	Inf	1	0	0	58	37360	651	chloroxine	atrial fibrillation	0	0	Inf	1	0	0	29	22100	651	chloroxine	atrial fibrillation	0	0	Inf	1	0	0	36	17991	651	chloroxine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
652	azatadine maleate	0	0	28.42	1	0	37	32604	8831698	652	azatadine maleate	malignant melanoma of sites other than skin	0	0	Inf	1	0	3	0	13	652	azatadine maleate	malignant melanoma of sites other than skin	NA	NA	0	0	Inf	1	0	0	0	0	652	azatadine maleate	malignant melanoma of sites other than skin	0	0	Inf	1	0	0	0	1	652	azatadine maleate	malignant melanoma of sites other than skin	0	0	Inf	1	0	0	0	5	652	azatadine maleate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
653	fenoprofen calcium	0	0	10.08	1	0	101	32604	8831634	653	fenoprofen calcium	rheumatoid arthritis	0	0	179.59	1	0	23	450	463314	653	fenoprofen calcium	rheumatoid arthritis	38	77.7	0	0	Inf	1	0	0	125	115373	653	fenoprofen calcium	rheumatoid arthritis	0	0	Inf	1	0	0	23	25548	653	fenoprofen calcium	rheumatoid arthritis	0	0	Inf	1	0	0	120	108855	653	fenoprofen calcium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
655	clotrimazole	0.93	0.61	1.35	0.7804753	27	7901	32577	8823834	655	clotrimazole	pain	1.26	0.46	2.76	0.4886194	6	575	1616	194756	655	clotrimazole	pain	27	83	0.94	0.02	5.36	1	1	148	274	38091	655	clotrimazole	pain	0	0	8.92	1	0	57	118	15506	655	clotrimazole	pain	1.37	0.03	7.91	0.5206235	1	103	192	27151	655	clotrimazole	pain	-0.11	0.895834135296528	1	0.911827	-0.01	0	0.0007422849	0.08	0.12	0.4906944	8431288
656	isoflurane	0.14	0	0.8	0.01934112	1	1882	32603	8829853	656	isoflurane	anaesthesia	0	0	6.76	1	0	532	8	6124	656	isoflurane	anaesthesia	47	47	0	0	Inf	1	0	0	0	0	656	isoflurane	anaesthesia	0	0	Inf	1	0	23	0	365	656	isoflurane	anaesthesia	0	0	1078.13	1	0	17	1	477	656	isoflurane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
657	tolmetin sodium	1.68	0.04	9.51	0.4495161	1	161	32603	8831574	657	tolmetin sodium	rheumatoid arthritis	0	0	164.5	1	0	25	450	463312	657	tolmetin sodium	rheumatoid arthritis	38	77.7	0	0	4.5036e+15	1	0	1	125	115372	657	tolmetin sodium	rheumatoid arthritis	0	0	Inf	1	0	0	23	25548	657	tolmetin sodium	rheumatoid arthritis	0	0	4.5036e+15	1	0	1	120	108854	657	tolmetin sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
658	sodium iodide i-123	0	0	45.05	1	0	24	32604	8831711	658	sodium iodide i-123	scan thyroid gland	0	0	85.69	1	0	10	1	21	658	sodium iodide i-123	scan thyroid gland	NA	NA	0	0	Inf	1	0	0	0	0	658	sodium iodide i-123	scan thyroid gland	0	0	Inf	1	0	0	0	0	658	sodium iodide i-123	scan thyroid gland	0	0	Inf	1	0	1	0	5	658	sodium iodide i-123	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
659	protirelin	0	0	45.05	1	0	24	32604	8831711	659	protirelin	diagnostic procedure	0	0	264.38	1	0	11	8	4386	659	protirelin	diagnostic procedure	44.2	73.7	0	0	Inf	1	0	0	3	1151	659	protirelin	diagnostic procedure	0	0	Inf	1	0	0	1	839	659	protirelin	diagnostic procedure	0	0	Inf	1	0	0	4	1172	659	protirelin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
660	soybean oil	0	0	3.32	0.6337523	0	303	32604	8831432	660	soybean oil	prophylaxis	0	0	36.62	1	0	39	285	104506	660	soybean oil	prophylaxis	26.7	79	0	0	806.21	1	0	3	69	23068	660	soybean oil	prophylaxis	0	0	490.1	1	0	4	43	13763	660	soybean oil	prophylaxis	0	0	12918.29	1	0	1	35	14524	660	soybean oil	prophylaxis	-8.77	0.00015532358064889	394.45	0.9822656	0	0.01	0.8559435	0.26	0.23	0.2504481	8283708
661	menotropins\>	0	0	1.23	0.132369	0	812	32604	8830923	661	menotropins\>	in vitro fertilisation	0	0	7.3	1	0	281	3	844	661	menotropins\>	in vitro fertilisation	NA	NA	0	0	Inf	1	0	0	0	0	661	menotropins\>	in vitro fertilisation	0	0	Inf	1	0	0	0	1	661	menotropins\>	in vitro fertilisation	0	0	Inf	1	0	41	0	149	661	menotropins\>	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
663	lactulose	1.19	0.97	1.46	0.09318432	96	21808	32508	8809927	663	lactulose	constipation	1.31	0.55	2.72	0.4063806	8	3188	76	39745	663	lactulose	constipation	1.6	81.9	1.42	0.27	4.64	0.4782427	3	822	26	10091	663	lactulose	constipation	1.88	0.35	6.47	0.2434023	3	466	18	5252	663	lactulose	constipation	0	0	5.75	1	0	453	12	7207	663	lactulose	constipation	0.32	1.37712776433596	0.61	0.5974552	-0.04	0.01	1.261432e-11	0.9	0.36	0.01364981	8134248
664	loxapine	6.14	3.92	9.19	7.548231e-12	24	1059	32580	8830676	664	loxapine	psychotic disorder	4.18	1.48	9.55	0.004316756	6	131	161	14699	664	loxapine	psychotic disorder	12.6	64.6	0	0	11.29	1	0	23	34	2099	664	loxapine	psychotic disorder	0	0	11.36	1	0	20	27	1423	664	loxapine	psychotic disorder	0	0	168.13	1	0	4	11	1122	664	loxapine	psychotic disorder	-13.65	1.17999542100319e-06	804.76	0.9864707	-0.02	0.01	0.06546516	0.58	0.36	0.1103008	826078
665	clemastine fumarate	1.57	0.57	3.43	0.2929023	6	1035	32598	8830700	665	clemastine fumarate	premedication	0	0	13.97	1	0	181	44	28634	665	clemastine fumarate	premedication	18.8	71.1	0	0	301.84	1	0	10	9	5170	665	clemastine fumarate	premedication	0	0	2799.02	1	0	2	6	2841	665	clemastine fumarate	premedication	0	0	494.11	1	0	10	5	4093	665	clemastine fumarate	premedication	-10.96	1.73833101298252e-05	1138.87	0.9923207	0	0.01	0.9698612	0.55	0.61	0.3671298	869578
667	lithium citrate	2.11	0.25	7.69	0.2467886	2	257	32602	8831478	667	lithium citrate	schizoaffective disorder	0	0	9.82	1	0	49	75	9195	667	lithium citrate	schizoaffective disorder	21.6	58.2	0	0	Inf	1	0	0	16	1247	667	lithium citrate	schizoaffective disorder	0	0	Inf	1	0	0	10	860	667	lithium citrate	schizoaffective disorder	0	0	Inf	1	0	0	8	720	667	lithium citrate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
668	bethanidine	0	0	295.22	1	0	5	32604	8831730	668	bethanidine	NA	0	0	Inf	1	0	0	0	0	668	bethanidine	NA	NA	NA	0	0	Inf	1	0	0	0	0	668	bethanidine	NA	0	0	Inf	1	0	0	0	0	668	bethanidine	NA	0	0	Inf	1	0	0	0	0	668	bethanidine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
670	loperamide	0.85	0.69	1.03	0.0921162	103	32944	32501	8798791	670	loperamide	diarrhoea	0.49	0.24	0.95	0.02930858	15	9319	27	8204	670	loperamide	diarrhoea	29.5	78	0.4	0.06	2.04	0.2785012	3	2772	5	1827	670	loperamide	diarrhoea	0	0	3.4	0.1517727	0	1447	2	922	670	loperamide	diarrhoea	0.29	0.05	1.36	0.08354483	3	2504	6	1453	670	loperamide	diarrhoea	-1.39	0.249075304631668	0.69	0.0443252	-0.01	0.01	0.3156195	-1.06	0.78	0.1772988	863378
671	sincalide	0	0	8.6	1	0	118	32604	8831617	671	sincalide	hepatobiliary scan	0	0	Inf	1	0	68	0	23	671	sincalide	hepatobiliary scan	NA	NA	0	0	Inf	1	0	0	0	0	671	sincalide	hepatobiliary scan	0	0	Inf	1	0	14	0	1	671	sincalide	hepatobiliary scan	0	0	Inf	1	0	40	0	4	671	sincalide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
673	somatropin	1.02	0.56	1.71	0.8919911	14	3718	32590	8828017	673	somatropin	growth hormone deficiency	0.51	0.18	1.2	0.1257597	6	1457	50	6236	673	somatropin	growth hormone deficiency	10.6	54.2	0	0	1.83	0.2238987	0	167	10	678	673	somatropin	growth hormone deficiency	0	0	4.95	0.5915611	0	156	5	701	673	somatropin	growth hormone deficiency	0	0	2.99	0.3572827	0	103	7	437	673	somatropin	growth hormone deficiency	-15.94	1.19493961288777e-07	1088.04	0.9883146	0.02	0.01	0.2256949	-0.66	0.61	0.2801371	814098
674	halazepam	0	0	29.24	1	0	36	32604	8831699	674	halazepam	anxiety	0	0	24.56	1	0	10	1675	92143	674	halazepam	anxiety	15.6	75.1	0	0	Inf	1	0	0	314	19601	674	halazepam	anxiety	0	0	Inf	1	0	0	121	6724	674	halazepam	anxiety	0	0	Inf	1	0	0	229	15545	674	halazepam	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
675	diflorasone diacetate	0	0	6.4	1	0	158	32604	8831577	675	diflorasone diacetate	psoriasis	0	0	177.29	1	0	22	169	162690	675	diflorasone diacetate	psoriasis	26.7	73.2	0	0	1551.05	1	0	4	43	42681	675	diflorasone diacetate	psoriasis	0	0	4835.67	1	0	2	26	21465	675	diflorasone diacetate	psoriasis	0	0	6931.01	1	0	2	23	27592	675	diflorasone diacetate	psoriasis	-7.63	0.000485660858340389	440.02	0.9861607	-0.01	0.01	0.1203804	0.37	0.29	0.1930895	8491108
676	difenoxin	0	0	33.09	1	0	32	32604	8831703	676	difenoxin	hypertension	0	0	297.36	1	0	5	1186	323317	676	difenoxin	hypertension	42	82.9	0	0	8790.17	1	0	1	237	61920	676	difenoxin	hypertension	0	0	10238.84	1	0	1	102	31877	676	difenoxin	hypertension	0	0	8288.27	1	0	1	166	40525	676	difenoxin	hypertension	-7.2	0.000746585808376679	226.8	0.9746686	-0.02	0	2.987444e-06	-0.26	0.13	0.03739062	8726728
677	etidocaine	0	0	9067.65	1	0	1	32604	8831734	677	etidocaine	arthritis	0	0	7957.19	1	0	1	244	56850	677	etidocaine	arthritis	39.7	75	0	0	Inf	1	0	0	35	6798	677	etidocaine	arthritis	0	0	Inf	1	0	0	7	2548	677	etidocaine	arthritis	0	0	Inf	1	0	0	33	7294	677	etidocaine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
678	clocortolone pivalate	0	0	8.6	1	0	118	32604	8831617	678	clocortolone pivalate	psoriasis	0	0	495.5	1	0	9	169	162703	678	clocortolone pivalate	psoriasis	26.7	73.2	0	0	5893.4	1	0	2	43	42683	678	clocortolone pivalate	psoriasis	0	0	4835.67	1	0	2	26	21465	678	clocortolone pivalate	psoriasis	0	0	4.5036e+15	1	0	1	23	27593	678	clocortolone pivalate	psoriasis	-7.87	0.000382034362200047	506.89	0.9876069	-0.01	0.01	0.1202726	0.37	0.29	0.1930259	8491108
679	chlorhexidine gluconate	2.3	1.67	3.09	9.272187e-07	44	5183	32560	8826552	679	chlorhexidine gluconate	multiple myeloma	15.74	6.85	31.99	2.090702e-08	9	512	65	58194	679	chlorhexidine gluconate	multiple myeloma	NA	NA	0	0	Inf	1	0	0	0	0	679	chlorhexidine gluconate	multiple myeloma	0	0	Inf	1	0	0	0	0	679	chlorhexidine gluconate	multiple myeloma	0	0	Inf	1	0	0	0	0	679	chlorhexidine gluconate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
680	technetium tc-99m albumin aggregated kit	0	0	65.62	1	0	17	32604	8831718	680	technetium tc-99m albumin aggregated kit	ventilation/perfusion scan	0	0	Inf	1	0	14	0	19	680	technetium tc-99m albumin aggregated kit	ventilation/perfusion scan	NA	NA	0	0	Inf	1	0	0	0	0	680	technetium tc-99m albumin aggregated kit	ventilation/perfusion scan	0	0	Inf	1	0	0	0	2	680	technetium tc-99m albumin aggregated kit	ventilation/perfusion scan	0	0	Inf	1	0	0	0	2	680	technetium tc-99m albumin aggregated kit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
682	glipizide	0.69	0.57	0.83	4.069124e-05	110	43231	32494	8788504	682	glipizide	diabetes mellitus	1.18	0.68	1.92	0.5002455	17	8955	378	235875	682	glipizide	diabetes mellitus	43.9	81.6	1.72	0.54	4.2	0.226029	5	1806	79	49171	682	glipizide	diabetes mellitus	4.31	1.49	10.21	0.004287783	6	958	42	28878	682	glipizide	diabetes mellitus	0.56	0.01	3.28	1	1	1089	45	27348	682	glipizide	diabetes mellitus	0.81	2.24790798667647	0.39	0.03900644	-0.01	0.01	0.4224126	0	0.21	0.9981353	8583678
684	dimethyl sulfoxide	0	0	9.78	1	0	104	32604	8831631	684	dimethyl sulfoxide	stem cell transplant	0	0	816.33	1	0	12	4	6067	684	dimethyl sulfoxide	stem cell transplant	NA	NA	0	0	Inf	1	0	0	0	0	684	dimethyl sulfoxide	stem cell transplant	0	0	Inf	1	0	0	0	411	684	dimethyl sulfoxide	stem cell transplant	0	0	Inf	1	0	1	0	248	684	dimethyl sulfoxide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
685	lorazepam	2.49	2.33	2.66	9.607733e-121	886	97922	31718	8733813	685	lorazepam	anxiety	0.63	0.53	0.75	2.374831e-08	151	12460	1524	79693	685	lorazepam	anxiety	15.6	75.1	0.66	0.44	0.96	0.02903265	32	2869	282	16732	685	lorazepam	anxiety	0.53	0.26	1	0.0434291	11	1061	110	5663	685	lorazepam	anxiety	0.68	0.42	1.04	0.07376982	24	2294	205	13251	685	lorazepam	anxiety	-0.33	0.718923733431926	0.18	0.06636231	-0.02	0	3.959157e-16	0.17	0.11	0.1326384	8226198
686	thallous chloride tl-201	0	0	22.62	1	0	46	32604	8831689	686	thallous chloride tl-201	cardiac stress test	0	0	Inf	1	0	11	0	951	686	thallous chloride tl-201	cardiac stress test	NA	NA	0	0	Inf	1	0	0	0	0	686	thallous chloride tl-201	cardiac stress test	0	0	Inf	1	0	0	0	69	686	thallous chloride tl-201	cardiac stress test	0	0	Inf	1	0	0	0	89	686	thallous chloride tl-201	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
687	dinoprostone	0.37	0.01	2.08	0.5332873	1	729	32603	8831006	687	dinoprostone	labour induction	0	0	57.38	1	0	383	1	563	687	dinoprostone	labour induction	NA	NA	0	0	Inf	1	0	0	0	0	687	dinoprostone	labour induction	0	0	Inf	1	0	2	0	35	687	dinoprostone	labour induction	0	0	Inf	1	0	22	0	103	687	dinoprostone	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
688	dobutamine	0	0	0.26	9.698691e-07	0	3901	32604	8827834	688	dobutamine	cardiac failure	0	0	9.09	1	0	263	24	14294	688	dobutamine	cardiac failure	78.7	90	0	0	300.73	1	0	5	5	1071	688	dobutamine	cardiac failure	0	0	783.43	1	0	16	2	2270	688	dobutamine	cardiac failure	0	0	161.76	1	0	11	5	1467	688	dobutamine	cardiac failure	-12.51	3.6895723534573e-06	1806.14	0.9944754	0.09	0.04	0.04026818	-1.03	0.86	0.2296566	837718
689	cyclobenzaprine	2.25	2.02	2.51	8.986465e-39	333	40231	32271	8791504	689	cyclobenzaprine	pain	1.76	1.4	2.18	1.528306e-06	90	6323	1532	189008	689	cyclobenzaprine	pain	27	83	1.21	0.65	2.08	0.4516985	14	1620	261	36619	689	cyclobenzaprine	pain	0.62	0.07	2.32	0.7732183	2	418	116	15145	689	cyclobenzaprine	pain	1.5	0.78	2.64	0.1647761	13	1252	180	26002	689	cyclobenzaprine	pain	0.2	1.22140275816017	0.27	0.451707	-0.01	0	0.0008091734	0.09	0.12	0.4677854	8431288
690	etidronate disodium	0.47	0.06	1.69	0.4587396	2	1159	32602	8830576	690	etidronate disodium	rheumatoid arthritis	4.41	0.53	16.1	0.0772995	2	469	448	462868	690	etidronate disodium	rheumatoid arthritis	38	77.7	0	0	5401.04	1	0	2	125	115371	690	etidronate disodium	rheumatoid arthritis	0	0	4.5036e+15	1	0	1	23	25547	690	etidronate disodium	rheumatoid arthritis	0	0	5298.7	1	0	2	120	108853	690	etidronate disodium	rheumatoid arthritis	-6.9	0.00100778542904851	304.84	0.9819474	-0.01	0.01	0.0125254	-0.17	0.23	0.4437283	81345468
695	technetium tc-99m albumin aggregated	0	0	9067.65	1	0	1	32604	8831734	695	technetium tc-99m albumin aggregated	pulmonary embolism	0	0	4.5036e+15	1	0	1	15	14948	695	technetium tc-99m albumin aggregated	pulmonary embolism	35.1	73.7	0	0	Inf	1	0	0	2	3906	695	technetium tc-99m albumin aggregated	pulmonary embolism	0	0	Inf	1	0	0	1	2676	695	technetium tc-99m albumin aggregated	pulmonary embolism	0	0	Inf	1	0	0	3	3532	695	technetium tc-99m albumin aggregated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
696	baclofen	1.46	1.3	1.63	5.153503e-10	309	57612	32295	8774123	696	baclofen	multiple sclerosis	1.9	1.51	2.36	1.376349e-07	86	15544	1230	421842	696	baclofen	multiple sclerosis	26	67.2	0.77	0.38	1.41	0.4893459	11	3810	210	56151	696	baclofen	multiple sclerosis	0.77	0.15	2.36	1	3	930	56	13295	696	baclofen	multiple sclerosis	0.82	0.39	1.55	0.6546422	10	3359	179	49519	696	baclofen	multiple sclerosis	-0.15	0.860707976425058	0.29	0.5924913	-0.01	0	0.01181275	0.14	0.15	0.3347131	8673518
697	metoclopramide	0.94	0.81	1.08	0.3677552	197	57039	32407	8774696	697	metoclopramide	nausea	1.04	0.63	1.65	0.8147723	22	4488	127	26995	697	metoclopramide	nausea	28.2	68	0.23	0.01	1.37	0.1755	1	620	35	4961	697	metoclopramide	nausea	0.78	0.02	5.63	1	1	423	9	2958	697	metoclopramide	nausea	0	0	1.05	0.07256802	0	584	33	5172	697	metoclopramide	nausea	-1.56	0.210136071200765	1.01	0.1240129	-0.02	0.01	0.006783721	-0.58	0.36	0.1102164	891808
698	desoximetasone	0.37	0.01	2.06	0.5342949	1	736	32603	8830999	698	desoximetasone	psoriasis	0	0	25.24	1	0	144	169	162568	698	desoximetasone	psoriasis	26.7	73.2	0	0	67.84	1	0	58	43	42627	698	desoximetasone	psoriasis	0	0	98.02	1	0	35	26	21432	698	desoximetasone	psoriasis	0	0	139.7	1	0	36	23	27558	698	desoximetasone	psoriasis	-10.64	2.39390390158448e-05	466.9	0.9818255	-0.01	0.01	0.1207154	0.37	0.29	0.192659	8491108
699	butorphanol tartrate	0.69	0.22	1.62	0.5727317	5	1957	32599	8829778	699	butorphanol tartrate	migraine	0.21	0.01	1.2	0.09783347	1	533	362	41136	699	butorphanol tartrate	migraine	24	62.8	7.37	0.17	50.36	0.1369864	1	13	68	6516	699	butorphanol tartrate	migraine	0	0	Inf	1	0	0	3	1078	699	butorphanol tartrate	migraine	5.61	0.13	36.45	0.1726186	1	18	73	7374	699	butorphanol tartrate	migraine	1.74	5.69734342267199	1.04	0.09223752	0	0.01	0.6658647	-1.27	0.59	0.03118382	885478
700	fluorescein sodium	0	0	2.4	0.4147034	0	418	32604	8831317	700	fluorescein sodium	angiogram retina	0	0	Inf	1	0	100	0	85	700	fluorescein sodium	angiogram retina	NA	NA	0	0	Inf	1	0	0	0	0	700	fluorescein sodium	angiogram retina	0	0	Inf	1	0	10	0	11	700	fluorescein sodium	angiogram retina	0	0	Inf	1	0	3	0	1	700	fluorescein sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
701	metyrosine	0	0	97.59	1	0	12	32604	8831723	701	metyrosine	phaeochromocytoma	0	0	Inf	1	0	5	0	116	701	metyrosine	phaeochromocytoma	NA	NA	0	0	Inf	1	0	0	0	0	701	metyrosine	phaeochromocytoma	0	0	Inf	1	0	0	0	15	701	metyrosine	phaeochromocytoma	0	0	Inf	1	0	0	0	11	701	metyrosine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
702	scopolamine	2.36	1.56	3.42	5.528591e-05	28	3217	32576	8828518	702	scopolamine	nausea	4.35	1.7	9.29	0.001646762	7	353	142	31130	702	scopolamine	nausea	28.2	68	12.5	3.69	33.75	0.0001078938	5	71	31	5510	702	scopolamine	nausea	9.5	0.21	71.51	0.1120317	1	39	9	3342	702	scopolamine	nausea	12.81	3.77	34.82	9.840101e-05	5	79	28	5677	702	scopolamine	nausea	2.35	10.4855697247276	0.46	2.592208e-07	-0.02	0.01	0.01534816	-0.6	0.36	0.0959761	891808
703	triazolam	0.9	0.59	1.33	0.7079221	26	7788	32578	8823947	703	triazolam	insomnia	0.22	0.05	0.66	0.001717704	3	1744	525	68259	703	triazolam	insomnia	16	75	0	0	2.04	0.2677548	0	186	116	11632	703	triazolam	insomnia	0	0	3.3	0.6302225	0	137	47	5465	703	triazolam	insomnia	0	0	2.82	0.6443062	0	144	84	8941	703	triazolam	insomnia	-13.61	1.22815194767781e-06	378.15	0.9712853	-0.03	0	3.077235e-14	-0.07	0.18	0.7123079	8148188
704	iodamide meglumine	0	0	1450.07	1	0	2	32604	8831733	704	iodamide meglumine	endoscopic retrograde cholangiopancreatography	0	0	Inf	1	0	1	0	61	704	iodamide meglumine	endoscopic retrograde cholangiopancreatography	NA	NA	0	0	Inf	1	0	0	0	0	704	iodamide meglumine	endoscopic retrograde cholangiopancreatography	0	0	Inf	1	0	0	0	4	704	iodamide meglumine	endoscopic retrograde cholangiopancreatography	0	0	Inf	1	0	0	0	3	704	iodamide meglumine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
705	technetium tc-99m gluceptate kit	0	0	158.98	1	0	8	32604	8831727	705	technetium tc-99m gluceptate kit	hypoglycaemia	0	0	3033.75	1	0	2	2	835	705	technetium tc-99m gluceptate kit	hypoglycaemia	NA	NA	0	0	Inf	1	0	0	0	0	705	technetium tc-99m gluceptate kit	hypoglycaemia	0	0	Inf	1	0	0	0	135	705	technetium tc-99m gluceptate kit	hypoglycaemia	0	0	Inf	1	0	2	0	159	705	technetium tc-99m gluceptate kit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
706	sulindac	1.24	0.64	2.16	0.4197737	12	2630	32592	8829105	706	sulindac	rheumatoid arthritis	0	0	4.51	1	0	845	450	462492	706	sulindac	rheumatoid arthritis	38	77.7	0	0	28.5	1	0	123	125	115250	706	sulindac	rheumatoid arthritis	0	0	217.26	1	0	22	23	25526	706	sulindac	rheumatoid arthritis	0	0	27.57	1	0	125	120	108730	706	sulindac	rheumatoid arthritis	-10.73	2.18786343020052e-05	325.54	0.9737129	-0.01	0.01	0.01252941	-0.17	0.23	0.4429946	81345468
