results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex
748	amcinonide	0	0	11.44	1	0	102	28442	8835795	748	amcinonide	eczema	0	0	129.63	1	0	16	9	3743	748	amcinonide	eczema	NA	NA	0	0	Inf	1	0	0	0	0	748	amcinonide	eczema	0	0	Inf	1	0	0	0	299	748	amcinonide	eczema	0	0	Inf	1	0	1	0	385	748	amcinonide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
749	gonadorelin	0	0	7.48	1	0	155	28442	8835742	749	gonadorelin	in vitro fertilisation	0	0	2451.19	1	0	17	1	1110	749	gonadorelin	in vitro fertilisation	NA	NA	0	0	Inf	1	0	0	0	0	749	gonadorelin	in vitro fertilisation	0	0	Inf	1	0	0	0	1	749	gonadorelin	in vitro fertilisation	0	0	Inf	1	0	0	0	190	749	gonadorelin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
750	piroxicam	1.16	0.69	1.81	0.53	19	5109	28423	8830788	750	piroxicam	rheumatoid arthritis	0	0	4.54	1	0	702	539	462546	750	piroxicam	rheumatoid arthritis	25.2	73	0	0	42.72	1	0	75	137	114594	750	piroxicam	rheumatoid arthritis	0	0	329.59	1	0	23	15	25533	750	piroxicam	rheumatoid arthritis	0	0	50.82	1	0	59	140	108776	750	piroxicam	rheumatoid arthritis	-9.72	6.00700005467694e-05	262.34	0.97	-0.02	0.01	0	-0.74	0.27	0.01
751	flunisolide	3.18	2.03	4.74	1.5e-06	24	2349	28418	8833548	751	flunisolide	asthma	5.32	1.92	11.85	0.0012	6	195	594	102623	751	flunisolide	asthma	12	75.3	0	0	29.67	1	0	22	109	17442	751	flunisolide	asthma	0	0	93.43	1	0	12	26	6367	751	flunisolide	asthma	0	0	62.72	1	0	11	96	14913	751	flunisolide	asthma	-10.1	4.10795552253007e-05	301.84	0.97	-0.02	0	0	-0.54	0.22	0.02
752	minoxidil	0.71	0.48	1	0.052	32	14064	28410	8821833	752	minoxidil	alopecia	0.03	0.01	0.05	2.8e-69	9	7992	187	4510	752	minoxidil	alopecia	23.3	68.9	0.02	0	0.13	2.2e-07	1	3013	9	497	752	minoxidil	alopecia	0.03	0	0.23	1.3e-05	1	1086	9	315	752	minoxidil	alopecia	0	0	0.47	0.0066	0	3553	2	312	752	minoxidil	alopecia	-3.85	0.0212797364383772	1.07	0	-0.01	0.02	0.58	1.54	0.86	0.07
753	temazepam	3.39	3	3.81	3.3e-66	289	26700	28153	8809197	753	temazepam	pain	1.68	1.13	2.42	0.0083	30	2754	1249	192920	753	temazepam	pain	24.5	74.3	2.31	0.83	5.17	0.052	6	458	189	33384	753	temazepam	pain	1.46	0.04	8.61	0.5	1	207	51	15422	753	temazepam	pain	2.23	0.71	5.36	0.081	5	377	160	26905	753	temazepam	pain	0.78	2.1814722654982	0.42	0.06	-0.02	0	0	-0.57	0.16	0
754	naproxen sodium	0.75	0.64	0.87	0.00014	164	67879	28278	8768018	754	naproxen sodium	pain	0.4	0.23	0.66	5.3e-05	16	5951	1263	189723	754	naproxen sodium	pain	24.5	74.3	0.35	0.04	1.3	0.19	2	965	193	32877	754	naproxen sodium	pain	0	0	2.36	0.41	0	473	52	15156	754	naproxen sodium	pain	0.36	0.04	1.33	0.18	2	895	163	26387	754	naproxen sodium	pain	-1.22	0.295230166924014	0.71	0.09	-0.02	0	0	-0.58	0.16	0
755	oxprenolol	0	0	13.3	1	0	88	28442	8835809	755	oxprenolol	hypertension	0	0	78.53	1	0	15	1148	323345	755	oxprenolol	hypertension	37	82.3	0	0	Inf	1	0	0	159	63084	755	oxprenolol	hypertension	0	0	Inf	1	0	0	48	31932	755	oxprenolol	hypertension	0	0	Inf	1	0	0	130	40562	755	oxprenolol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
756	insulin purified pork	0	0	3.74	1	0	308	28442	8835589	756	insulin purified pork	diabetes mellitus	0	0	13.55	1	0	161	420	244644	756	insulin purified pork	diabetes mellitus	42.2	83.1	0	0	Inf	1	0	0	77	52646	756	insulin purified pork	diabetes mellitus	0	0	Inf	1	0	0	15	29869	756	insulin purified pork	diabetes mellitus	0	0	Inf	1	0	0	72	28411	756	insulin purified pork	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
757	insulin susp isophane purified pork	0	0	7.39	1	0	157	28442	8835740	757	insulin susp isophane purified pork	diabetes mellitus	0	0	112	1	0	21	420	244784	757	insulin susp isophane purified pork	diabetes mellitus	42.2	83.1	0	0	Inf	1	0	0	77	52646	757	insulin susp isophane purified pork	diabetes mellitus	0	0	Inf	1	0	0	15	29869	757	insulin susp isophane purified pork	diabetes mellitus	0	0	Inf	1	0	0	72	28411	757	insulin susp isophane purified pork	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
758	amiloride	0.81	0.43	1.39	0.53	13	4972	28429	8830925	758	amiloride	hypertension	1.39	0.51	3.05	0.34	6	1216	1142	322144	758	amiloride	hypertension	37	82.3	2.05	0.05	11.74	0.39	1	194	158	62890	758	amiloride	hypertension	10.27	0.25	62.06	0.096	1	66	47	31866	758	amiloride	hypertension	0	0	7.17	1	0	164	130	40398	758	amiloride	hypertension	0.58	1.78603843075007	1.01	0.56	-0.02	0	0	-0.77	0.17	0
759	aminoglutethimide	0	0	34.53	1	0	35	28442	8835862	759	aminoglutethimide	prostate cancer	0	0	297.38	1	0	12	57	46126	759	aminoglutethimide	prostate cancer	62.4	91.3	0	0	Inf	1	0	0	5	12757	759	aminoglutethimide	prostate cancer	0	0	Inf	1	0	0	7	14783	759	aminoglutethimide	prostate cancer	0	0	Inf	1	0	0	0	51	759	aminoglutethimide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
760	safflower oil	0	0	70.65	1	0	18	28442	8835879	760	safflower oil	hypertension	0	0	307.23	1	0	5	1148	323355	760	safflower oil	hypertension	37	82.3	0	0	435.24	1	0	5	159	63079	760	safflower oil	hypertension	0	0	Inf	1	0	0	48	31932	760	safflower oil	hypertension	0	0	342.72	1	0	5	130	40557	760	safflower oil	hypertension	-7.81	0.000405658047820157	239.3	0.97	-0.02	0	0	-0.78	0.17	0
761	trazodone	3.74	3.46	4.05	1.5e-165	650	54849	27792	8781048	761	trazodone	depression	1.36	1.18	1.57	3e-05	213	9369	3240	194334	761	trazodone	depression	19.1	70	1.06	0.71	1.52	0.71	32	1530	532	26906	761	trazodone	depression	1.56	0.73	2.98	0.16	10	503	133	10438	761	trazodone	depression	1.06	0.69	1.58	0.76	27	1333	461	24234	761	trazodone	depression	0.25	1.28402541668774	0.17	0.15	-0.02	0	0	-0.42	0.1	0
762	bumetanide	0.97	0.67	1.35	0.93	35	11249	28407	8824648	762	bumetanide	hypertension	2.41	1.1	4.61	0.015	9	1057	1139	322303	762	bumetanide	hypertension	37	82.3	0	0	6.22	1	0	239	159	62845	762	bumetanide	hypertension	0	0	20.96	1	0	123	48	31809	762	bumetanide	hypertension	0	0	7.69	1	0	153	130	40409	762	bumetanide	hypertension	-11.44	1.07565036029513e-05	235.1	0.96	-0.02	0	0	-0.78	0.17	0
763	etomidate	0	0	0.89	0.026	0	1293	28442	8834604	763	etomidate	anaesthesia	0	0	4.25	1	0	187	32	6445	763	etomidate	anaesthesia	64	64	0	0	Inf	1	0	0	0	0	763	etomidate	anaesthesia	0	0	Inf	1	0	5	0	383	763	etomidate	anaesthesia	0	0	3028.16	1	0	6	1	488	763	etomidate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
764	sterile water for	0	0	3.08	0.64	0	374	28442	8835523	764	sterile water for	parenteral nutrition	0	0	Inf	1	0	68	0	675	764	sterile water for	parenteral nutrition	NA	NA	0	0	Inf	1	0	0	0	0	764	sterile water for	parenteral nutrition	0	0	Inf	1	0	0	0	64	764	sterile water for	parenteral nutrition	0	0	Inf	1	0	2	0	76	764	sterile water for	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
765	heparin calcium	0.15	0	0.83	0.018	1	2098	28441	8833799	765	heparin calcium	hypertension	0	0	4.72	1	0	222	1148	323138	765	heparin calcium	hypertension	37	82.3	0	0	24.99	1	0	61	159	63023	765	heparin calcium	hypertension	0	0	74.28	1	0	36	48	31896	765	heparin calcium	hypertension	0	0	30.53	1	0	40	130	40522	765	heparin calcium	hypertension	-10.33	3.26390870023928e-05	271.45	0.97	-0.02	0	0	-0.78	0.17	0
766	dipivefrin	0	0	22.4	1	0	53	28442	8835844	766	dipivefrin	juvenile idiopathic arthritis	0	0	15352.25	1	0	1	15	7767	766	dipivefrin	juvenile idiopathic arthritis	10.1	32.5	0	0	Inf	1	0	0	9	2993	766	dipivefrin	juvenile idiopathic arthritis	0	0	Inf	1	0	0	1	1258	766	dipivefrin	juvenile idiopathic arthritis	0	0	Inf	1	0	0	10	3449	766	dipivefrin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
767	atenolol	1.43	1.31	1.57	5.6e-14	497	108281	27945	8727616	767	atenolol	hypertension	1.6	1.32	1.92	2e-06	130	23957	1018	299403	767	atenolol	hypertension	37	82.3	2.27	1.38	3.58	0.0011	22	4167	137	58917	767	atenolol	hypertension	1.07	0.21	3.33	0.76	3	1877	45	30055	767	atenolol	hypertension	2.7	1.62	4.31	0.00011	22	2847	108	37715	767	atenolol	hypertension	0.82	2.27049983753241	0.22	0	-0.02	0	0	-0.76	0.17	0
768	tocainide	0	0	102.1	1	0	13	28442	8835884	768	tocainide	pain	0	0	820.99	1	0	2	1279	195672	768	tocainide	pain	24.5	74.3	0	0	Inf	1	0	0	195	33842	768	tocainide	pain	0	0	Inf	1	0	0	52	15629	768	tocainide	pain	0	0	Inf	1	0	0	165	27282	768	tocainide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
769	technetium tc-99m albumin colloid kit	14.8	0.36	92.06	0.068	1	21	28441	8835876	769	technetium tc-99m albumin colloid kit	crohn s disease	0	0	638.51	1	0	5	257	148527	769	technetium tc-99m albumin colloid kit	crohn s disease	17.7	60	0	0	Inf	1	0	0	55	28276	769	technetium tc-99m albumin colloid kit	crohn s disease	0	0	Inf	1	0	0	18	14128	769	technetium tc-99m albumin colloid kit	crohn s disease	0	0	Inf	1	0	0	45	24157	769	technetium tc-99m albumin colloid kit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
770	sodium citrate	0.25	0.03	0.9	0.031	2	2483	28440	8833414	770	sodium citrate	cataract operation	0	0	7.16	0.58	0	451	3	1330	770	sodium citrate	cataract operation	57	57	0	0	Inf	1	0	0	0	0	770	sodium citrate	cataract operation	0	0	Inf	1	0	41	0	60	770	sodium citrate	cataract operation	0	0	114.24	1	0	61	1	178	770	sodium citrate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
771	alprazolam	6.8	6.52	7.09	0	2473	121984	25969	8713913	771	alprazolam	anxiety	1.48	1.36	1.61	7.4e-19	795	20319	1873	70841	771	alprazolam	anxiety	23	69.7	1.17	0.95	1.44	0.13	131	3858	369	12746	771	alprazolam	anxiety	1.55	1.06	2.25	0.019	43	1407	104	5291	771	alprazolam	anxiety	1.06	0.83	1.33	0.64	101	3624	309	11740	771	alprazolam	anxiety	0.28	1.32312981233744	0.1	0	-0.02	0	0	-0.21	0.1	0.03
772	pindolol	3.74	1.79	6.92	0.00048	10	830	28432	8835067	772	pindolol	hypertension	0	0	6.41	1	0	164	1148	323196	772	pindolol	hypertension	37	82.3	0	0	61.12	1	0	26	159	63058	772	pindolol	hypertension	0	0	191.26	1	0	15	48	31917	772	pindolol	hypertension	0	0	76.43	1	0	17	130	40545	772	pindolol	hypertension	-9.59	6.84094216089865e-05	252.53	0.97	-0.02	0	0	-0.78	0.17	0
774	secretin	0	0	138.74	1	0	10	28442	8835887	774	secretin	exocrine pancreatic function test	0	0	Inf	1	0	3	0	1	774	secretin	exocrine pancreatic function test	NA	NA	0	0	Inf	1	0	0	0	0	774	secretin	exocrine pancreatic function test	0	0	Inf	1	0	0	0	0	774	secretin	exocrine pancreatic function test	0	0	Inf	1	0	0	0	0	774	secretin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
776	trifluridine	0	0	0.78	0.018	0	1479	28442	8834418	776	trifluridine	colon cancer	0	0	10.78	1	0	676	9	14360	776	trifluridine	colon cancer	66.8	75.6	0	0	20.23	1	0	113	3	937	776	trifluridine	colon cancer	0	0	Inf	1	0	264	0	1788	776	trifluridine	colon cancer	0	0	8.12	1	0	202	5	1494	776	trifluridine	colon cancer	-16.88	4.66776674366498e-08	3208.58	1	0.06	0.04	0.15	-17.66	1665.74	0.99
777	potassium iodide	0.66	0.02	3.69	1	1	472	28441	8835425	777	potassium iodide	nutritional supplementation	0	0	190.14	1	0	20	6	4212	777	potassium iodide	nutritional supplementation	22.7	55.6	0	0	Inf	1	0	0	2	691	777	potassium iodide	nutritional supplementation	0	0	Inf	1	0	0	2	918	777	potassium iodide	nutritional supplementation	0	0	Inf	1	0	0	2	1787	777	potassium iodide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
778	isosulfan blue	0	0	14.12	1	0	83	28442	8835814	778	isosulfan blue	hormone replacement therapy	0	0	1342.65	1	0	2	171	40632	778	isosulfan blue	hormone replacement therapy	40.8	73.1	0	0	Inf	1	0	0	11	2937	778	isosulfan blue	hormone replacement therapy	0	0	Inf	1	0	0	2	1238	778	isosulfan blue	hormone replacement therapy	0	0	Inf	1	0	0	11	2249	778	isosulfan blue	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
779	calcifediol	0	0	6.12	1	0	189	28442	8835708	779	calcifediol	hypertension	0	0	25.9	1	0	42	1148	323318	779	calcifediol	hypertension	37	82.3	0	0	435.24	1	0	5	159	63079	779	calcifediol	hypertension	0	0	1662.05	1	0	3	48	31929	779	calcifediol	hypertension	0	0	751.95	1	0	3	130	40559	779	calcifediol	hypertension	-8.36	0.000234044333769158	355.31	0.98	-0.02	0	0	-0.78	0.17	0
780	technetium tc-99m oxidronate kit	7.97	2.14	20.81	0.0019	4	156	28438	8835741	780	technetium tc-99m oxidronate kit	bone scan	Inf	0.62	Inf	0.12	4	63	0	62	780	technetium tc-99m oxidronate kit	bone scan	NA	NA	0	0	Inf	1	0	0	0	0	780	technetium tc-99m oxidronate kit	bone scan	0	0	Inf	1	0	1	0	2	780	technetium tc-99m oxidronate kit	bone scan	0	0	Inf	1	0	4	0	7	780	technetium tc-99m oxidronate kit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
781	sucralfate	1.92	1.5	2.42	4.7e-07	72	11648	28370	8824249	781	sucralfate	gastrooesophageal reflux disease	2.87	1.75	4.46	3.6e-05	21	1146	500	78329	781	sucralfate	gastrooesophageal reflux disease	30.9	76.6	0.93	0.11	3.46	1	2	315	122	17861	781	sucralfate	gastrooesophageal reflux disease	0	0	9.02	1	0	115	31	8089	781	sucralfate	gastrooesophageal reflux disease	1.03	0.12	3.84	0.72	2	267	105	14395	781	sucralfate	gastrooesophageal reflux disease	-0.19	0.826959133943362	0.71	0.79	-0.03	0	0	-0.67	0.2	0
782	magnesium	1.22	1.09	1.37	8e-04	297	75611	28145	8760286	782	magnesium	prophylaxis	1.29	0.65	2.3	0.4	12	4677	199	99942	782	magnesium	prophylaxis	19.5	73.3	0.73	0.02	4.42	1	1	1022	26	19265	782	magnesium	prophylaxis	2.72	0.06	21.24	0.34	1	688	7	13114	782	magnesium	prophylaxis	0.87	0.02	5.37	1	1	725	22	13812	782	magnesium	prophylaxis	0.31	1.36342511413218	0.73	0.67	-0.02	0.01	0.01	-0.96	0.41	0.02
783	sodium phosphate	0.3	0.12	0.62	0.00016	7	7246	28435	8828651	783	sodium phosphate	prophylaxis	0	0	2.71	0.65	0	678	211	103941	783	sodium phosphate	prophylaxis	19.5	73.3	0	0	19.22	1	0	155	27	20132	783	sodium phosphate	prophylaxis	0	0	73.78	1	0	110	8	13692	783	sodium phosphate	prophylaxis	0	0	35.27	1	0	73	23	14464	783	sodium phosphate	prophylaxis	-12.69	3.08178987968946e-06	777.93	0.99	-0.02	0.01	0.01	-0.95	0.41	0.02
784	captopril	0.6	0.37	0.93	0.023	20	10284	28422	8825613	784	captopril	hypertension	0.93	0.43	1.78	1	9	2711	1139	320649	784	captopril	hypertension	37	82.3	3.73	0.76	11.19	0.05	3	324	156	62760	784	captopril	hypertension	9.21	1.07	35.76	0.022	2	150	46	31782	784	captopril	hypertension	1.36	0.03	7.78	0.52	1	230	129	40332	784	captopril	hypertension	1.03	2.80106583469908	0.59	0.08	-0.02	0	0	-0.77	0.17	0
786	insulin zinc susp purified pork	0	0	3.23	0.64	0	357	28442	8835540	786	insulin zinc susp purified pork	diabetes mellitus	0	0	13.55	1	0	161	420	244644	786	insulin zinc susp purified pork	diabetes mellitus	42.2	83.1	0	0	1703.74	1	0	3	77	52643	786	insulin zinc susp purified pork	diabetes mellitus	0	0	4.5036e+15	1	0	1	15	29868	786	insulin zinc susp purified pork	diabetes mellitus	0	0	965.15	1	0	3	72	28408	786	insulin zinc susp purified pork	diabetes mellitus	-8.35	0.000236396518428641	434.22	0.98	0	0.01	0.8	-1.62	0.28	0
787	bentiromide	0	0	10187.45	1	0	1	28442	8835896	787	bentiromide	rheumatoid arthritis	0	0	16384	1	0	1	539	463247	787	bentiromide	rheumatoid arthritis	25.2	73	0	0	Inf	1	0	0	137	114669	787	bentiromide	rheumatoid arthritis	0	0	Inf	1	0	0	15	25556	787	bentiromide	rheumatoid arthritis	0	0	Inf	1	0	0	140	108835	787	bentiromide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
788	insulin zinc susp prompt purified pork	0	0	30.83	1	0	39	28442	8835858	788	insulin zinc susp prompt purified pork	diabetes mellitus	0	0	133.02	1	0	18	420	244787	788	insulin zinc susp prompt purified pork	diabetes mellitus	42.2	83.1	0	0	Inf	1	0	0	77	52646	788	insulin zinc susp prompt purified pork	diabetes mellitus	0	0	Inf	1	0	0	15	29869	788	insulin zinc susp prompt purified pork	diabetes mellitus	0	0	Inf	1	0	0	72	28411	788	insulin zinc susp prompt purified pork	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
790	insulin zinc susp extended purified beef	0	0	14.85	1	0	79	28442	8835818	790	insulin zinc susp extended purified beef	diabetes mellitus	0	0	125.34	1	0	19	420	244786	790	insulin zinc susp extended purified beef	diabetes mellitus	42.2	83.1	0	0	16384	1	0	1	77	52645	790	insulin zinc susp extended purified beef	diabetes mellitus	0	0	4.5036e+15	1	0	1	15	29868	790	insulin zinc susp extended purified beef	diabetes mellitus	0	0	Inf	1	0	0	72	28411	790	insulin zinc susp extended purified beef	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
791	buprenorphine	1.65	1.45	1.86	6.9e-14	266	50353	28176	8785544	791	buprenorphine	drug dependence	1.25	0.75	2.19	0.47	65	7974	20	3079	791	buprenorphine	drug dependence	19	40.6	0.52	0.11	3.27	0.41	6	942	3	247	791	buprenorphine	drug dependence	0.48	0.08	3.31	0.39	4	806	3	291	791	buprenorphine	drug dependence	Inf	0.13	Inf	1	4	798	0	156	791	buprenorphine	drug dependence	-0.25	0.778800783071405	0.68	0.71	-0.05	0.02	0.06	0.41	0.63	0.52
792	gemfibrozil	1.53	1.18	1.96	0.0013	63	12777	28379	8823120	792	gemfibrozil	hypertension	2.7	1.47	4.56	0.0011	14	1472	1134	321888	792	gemfibrozil	hypertension	37	82.3	0	0	4.99	1	0	297	159	62787	792	gemfibrozil	hypertension	0	0	15.45	1	0	166	48	31766	792	gemfibrozil	hypertension	0	0	8.36	1	0	141	130	40421	792	gemfibrozil	hypertension	-12.49	3.76410665912281e-06	368.18	0.97	-0.02	0	0	-0.77	0.17	0
793	diflunisal	3.72	1.49	7.71	0.0034	7	585	28435	8835312	793	diflunisal	rheumatoid arthritis	0	0	28.12	1	0	115	539	463133	793	diflunisal	rheumatoid arthritis	25.2	73	0	0	147.24	1	0	23	137	114646	793	diflunisal	rheumatoid arthritis	0	0	8192	1	0	2	15	25554	793	diflunisal	rheumatoid arthritis	0	0	151.04	1	0	21	140	108814	793	diflunisal	rheumatoid arthritis	-8.78	0.000153778085198759	302.28	0.98	-0.02	0.01	0	-0.74	0.27	0.01
795	glutathione disulfide	0	0	2.91	0.64	0	396	28442	8835501	795	glutathione disulfide	eye irrigation	0	0	Inf	1	0	202	0	228	795	glutathione disulfide	eye irrigation	NA	NA	0	0	Inf	1	0	0	0	0	795	glutathione disulfide	eye irrigation	0	0	Inf	1	0	0	0	13	795	glutathione disulfide	eye irrigation	0	0	Inf	1	0	1	0	23	795	glutathione disulfide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
796	sodium bicarbonate	0.67	0.46	0.94	0.018	33	15390	28409	8820507	796	sodium bicarbonate	prophylaxis	1.45	0.3	4.31	0.47	3	1031	208	103588	796	sodium bicarbonate	prophylaxis	19.5	73.3	0	0	13.09	1	0	226	27	20061	796	sodium bicarbonate	prophylaxis	0	0	43.92	1	0	183	8	13619	796	sodium bicarbonate	prophylaxis	0	0	22.14	1	0	115	23	14422	796	sodium bicarbonate	prophylaxis	-12.61	3.33846312195916e-06	609.56	0.98	-0.02	0.01	0.01	-0.95	0.41	0.02
797	calcitonin human	0	0	744.01	1	0	3	28442	8835894	797	calcitonin human	osteoporosis	0	0	1427.57	1	0	2	622	165864	797	calcitonin human	osteoporosis	34	85.1	0	0	Inf	1	0	0	52	27544	797	calcitonin human	osteoporosis	0	0	Inf	1	0	0	3	2963	797	calcitonin human	osteoporosis	0	0	Inf	1	0	0	56	27699	797	calcitonin human	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
798	oxymetazoline	3.17	1.27	6.56	0.0078	7	687	28435	8835210	798	oxymetazoline	nasal congestion	4.65	0.52	19.4	0.079	2	115	21	5619	798	oxymetazoline	nasal congestion	59.1	75.5	0	0	2071.82	1	0	10	1	548	798	oxymetazoline	nasal congestion	0	0	1542.72	1	0	15	1	607	798	oxymetazoline	nasal congestion	0	0	434.04	1	0	14	2	1118	798	oxymetazoline	nasal congestion	-13.13	1.98478492464544e-06	1968.63	0.99	0.03	0.03	0.35	-0.13	1.23	0.92
799	insulin zinc susp purified beef	0	0	18.44	1	0	64	28442	8835833	799	insulin zinc susp purified beef	diabetes mellitus	0	0	44.86	1	0	50	420	244755	799	insulin zinc susp purified beef	diabetes mellitus	42.2	83.1	0	0	Inf	1	0	0	77	52646	799	insulin zinc susp purified beef	diabetes mellitus	0	0	Inf	1	0	0	15	29869	799	insulin zinc susp purified beef	diabetes mellitus	0	0	Inf	1	0	0	72	28411	799	insulin zinc susp purified beef	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
800	insulin purified beef	0	0	12.58	1	0	93	28442	8835804	800	insulin purified beef	diabetes mellitus	0	0	36.49	1	0	61	420	244744	800	insulin purified beef	diabetes mellitus	42.2	83.1	0	0	Inf	1	0	0	77	52646	800	insulin purified beef	diabetes mellitus	0	0	Inf	1	0	0	15	29869	800	insulin purified beef	diabetes mellitus	0	0	Inf	1	0	0	72	28411	800	insulin purified beef	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
801	insulin susp isophane purified beef	0	0	8.67	1	0	134	28442	8835763	801	insulin susp isophane purified beef	diabetes mellitus	0	0	48.92	1	0	46	420	244759	801	insulin susp isophane purified beef	diabetes mellitus	42.2	83.1	0	0	Inf	1	0	0	77	52646	801	insulin susp isophane purified beef	diabetes mellitus	0	0	Inf	1	0	0	15	29869	801	insulin susp isophane purified beef	diabetes mellitus	0	0	Inf	1	0	0	72	28411	801	insulin susp isophane purified beef	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
802	nifedipine	0.93	0.77	1.12	0.5	114	37970	28328	8797927	802	nifedipine	hypertension	0.77	0.51	1.11	0.18	29	10533	1119	312827	802	nifedipine	hypertension	37	82.3	1.18	0.38	2.81	0.62	5	1693	154	61391	802	nifedipine	hypertension	0	0	2.54	0.41	0	977	48	30955	802	nifedipine	hypertension	1.46	0.47	3.51	0.4	5	1081	125	39481	802	nifedipine	hypertension	-0.05	0.951229424500714	0.46	0.91	-0.02	0	0	-0.78	0.17	0
803	alprostadil	0.18	0.02	0.63	0.0016	2	3541	28440	8832356	803	alprostadil	erectile dysfunction	0.86	0.1	3.33	1	2	1394	41	24686	803	alprostadil	erectile dysfunction	42.1	79.9	0	0	Inf	1	0	435	0	5050	803	alprostadil	erectile dysfunction	11.89	0.15	926.91	0.15	1	482	1	5738	803	alprostadil	erectile dysfunction	0	0	Inf	1	0	0	0	4	803	alprostadil	erectile dysfunction	2.6	13.4637380350017	1.53	0.09	-0.01	0.06	0.82	8.87	1973.35	1
804	verapamil	1.37	1.16	1.61	0.00022	150	33991	28292	8801906	804	verapamil	hypertension	1.23	0.81	1.81	0.28	27	6188	1121	317172	804	verapamil	hypertension	37	82.3	4.15	1.85	8.12	0.00053	9	900	150	62184	804	verapamil	hypertension	4.02	0.47	15.46	0.094	2	342	46	31590	804	verapamil	hypertension	3.35	1.32	7.16	0.0066	7	677	123	39885	804	verapamil	hypertension	1.29	3.63278655575281	0.34	0	-0.02	0	0	-0.76	0.17	0
806	tartaric acid	0	0	33.52	1	0	36	28442	8835861	806	tartaric acid	prophylaxis	0	0	344.95	1	0	7	211	104612	806	tartaric acid	prophylaxis	19.5	73.3	0	0	664.33	1	0	6	27	20281	806	tartaric acid	prophylaxis	0	0	4.5036e+15	1	0	1	8	13801	806	tartaric acid	prophylaxis	0	0	557.17	1	0	6	23	14531	806	tartaric acid	prophylaxis	-8.83	0.000146278239484437	545.78	0.99	-0.02	0.01	0.01	-0.96	0.41	0.02
807	chenodiol	0	0	215.33	1	0	7	28442	8835890	807	chenodiol	xanthomatosis	0	0	Inf	1	0	4	0	14	807	chenodiol	xanthomatosis	NA	NA	0	0	Inf	1	0	0	0	0	807	chenodiol	xanthomatosis	0	0	Inf	1	0	1	0	1	807	chenodiol	xanthomatosis	0	0	Inf	1	0	0	0	1	807	chenodiol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
