results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex	results_logReg.N_logReg
803	alprostadil	0.35	0.22	0.51	4.515214e-10	25	3518	177524	8683272	803	alprostadil	erectile dysfunction	0.56	0.26	1.04	0.08083371	10	1386	316	24411	803	alprostadil	erectile dysfunction	39	73	0.52	0.06	1.99	0.5842038	2	339	54	4775	803	alprostadil	erectile dysfunction	0.37	0.04	1.4	0.2407472	2	481	64	5675	803	alprostadil	erectile dysfunction	0	0	Inf	1	0	0	0	4	803	alprostadil	erectile dysfunction	-0.47	0.625002268282701	0.73	0.5164591	-0.05	0.01	2.68085e-09	9.94	427.23	0.9814403	862268
804	verapamil	1.68	1.58	1.78	7.381732e-56	1128	33013	176421	8653777	804	verapamil	hypertension	1.76	1.53	2.02	2.801708e-14	226	5989	6669	311624	804	verapamil	hypertension	38	82.9	0.77	0.38	1.39	0.4983929	11	903	970	61506	804	verapamil	hypertension	1.95	0.77	4.1	0.1013864	7	337	334	31302	804	verapamil	hypertension	0.7	0.32	1.33	0.3903759	9	675	753	39255	804	verapamil	hypertension	0.02	1.02020134002676	0.25	0.9463382	-0.02	0	8.112112e-37	-0.59	0.07	1.756033e-19	8726728
806	tartaric acid	0	0	5.28	1	0	36	177549	8686754	806	tartaric acid	prophylaxis	0	0	56.24	1	0	7	1279	103544	806	tartaric acid	prophylaxis	23.9	79.7	0	0	79.7	1	0	7	207	23653	806	tartaric acid	prophylaxis	0	0	5924.82	1	0	1	82	13727	806	tartaric acid	prophylaxis	0	0	83.35	1	0	6	148	14406	806	tartaric acid	prophylaxis	-9.87	5.1702728614462e-05	332.84	0.9763427	-0.01	0	0.0254858	-0.52	0.14	0.0001616061	8283708
807	chenodiol	0	0	33.97	1	0	7	177549	8686783	807	chenodiol	xanthomatosis	0	0	Inf	1	0	4	0	14	807	chenodiol	xanthomatosis	NA	NA	0	0	Inf	1	0	0	0	0	807	chenodiol	xanthomatosis	0	0	Inf	1	0	1	0	1	807	chenodiol	xanthomatosis	0	0	Inf	1	0	0	0	1	807	chenodiol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
808	hydrocortisone butyrate	0.21	0.07	0.49	8.56441e-06	5	1163	177544	8685627	808	hydrocortisone butyrate	prophylaxis	0	0	1.33	0.1222957	0	226	1279	103325	808	hydrocortisone butyrate	prophylaxis	23.9	79.7	0	0	6.41	1	0	68	207	23592	808	hydrocortisone butyrate	prophylaxis	0	0	26.01	1	0	26	82	13702	808	hydrocortisone butyrate	prophylaxis	0	0	7.85	1	0	48	148	14364	808	hydrocortisone butyrate	prophylaxis	-11.87	6.99720342114394e-06	277.63	0.9658999	-0.01	0	0.02443924	-0.52	0.14	0.0001568962	8283708
809	citric acid	1.34	0.84	2.02	0.1791889	23	841	177526	8685949	809	citric acid	bowel preparation	0	0	3.92	0.5984403	0	251	6	1151	809	citric acid	bowel preparation	NA	NA	0	0	Inf	1	0	0	0	0	809	citric acid	bowel preparation	0	0	Inf	1	0	50	0	106	809	citric acid	bowel preparation	0	0	Inf	1	0	112	0	199	809	citric acid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
810	magnesium oxide	1.07	0.97	1.17	0.1589035	478	21919	177071	8664871	810	magnesium oxide	constipation	0.55	0.38	0.78	0.0003823043	33	3350	695	38939	810	magnesium oxide	constipation	2.6	80.7	0.79	0.31	1.68	0.7247337	7	540	162	9884	810	magnesium oxide	constipation	1.06	0.28	2.87	0.7910271	4	312	65	5358	810	magnesium oxide	constipation	0.59	0.12	1.79	0.490099	3	314	117	7238	810	magnesium oxide	constipation	-0.14	0.869358235398806	0.39	0.7106674	-0.03	0	2.985554e-26	-0.22	0.15	0.1494261	8134248
811	sodium carbonate	1.85	0.73	3.89	0.1136753	7	185	177542	8686605	811	sodium carbonate	hypertension	0	0	10.48	1	0	18	6895	317595	811	sodium carbonate	hypertension	38	82.9	0	0	153.8	1	0	3	981	62406	811	sodium carbonate	hypertension	0	0	223.89	1	0	3	341	31636	811	sodium carbonate	hypertension	0	0	279.37	1	0	2	762	39928	811	sodium carbonate	hypertension	-8.66	0.000173384306903506	138.53	0.9501618	-0.02	0	7.71025e-37	-0.59	0.07	1.686937e-19	8726728
812	nitroglycerin	4.56	4.38	4.73	0	2874	31259	174675	8655531	812	nitroglycerin	hypertension	3.35	2.93	3.82	1.511124e-54	250	3523	6645	314090	812	nitroglycerin	hypertension	38	82.9	1.54	0.87	2.53	0.1146257	16	665	965	61744	812	nitroglycerin	hypertension	1.18	0.38	2.8	0.6218085	5	395	336	31244	812	nitroglycerin	hypertension	1.78	0.91	3.17	0.0529863	12	355	750	39575	812	nitroglycerin	hypertension	0.53	1.69893230861855	0.25	0.03144444	-0.02	0	3.946952e-37	-0.6	0.07	1.235245e-19	8726728
813	ketoconazole	3.21	2.9	3.55	4.099694e-85	413	6308	177136	8680482	813	ketoconazole	hypertension	1.69	0.98	2.74	0.03841609	17	463	6878	317150	813	ketoconazole	hypertension	38	82.9	0.88	0.11	3.24	1	2	145	979	62264	813	ketoconazole	hypertension	0	0	3.94	1	0	89	341	31550	813	ketoconazole	hypertension	1.42	0.17	5.32	0.6550426	2	74	760	39856	813	ketoconazole	hypertension	-0.22	0.802518797962478	0.71	0.7548464	-0.02	0	7.836257e-37	-0.59	0.07	1.73093e-19	8726728
815	indapamide	1.05	0.91	1.21	0.4795981	194	9022	177355	8677768	815	indapamide	hypertension	0.64	0.45	0.88	0.004346403	38	2731	6857	314882	815	indapamide	hypertension	38	82.9	0.33	0.07	0.97	0.04059954	3	576	978	61833	815	indapamide	hypertension	0.61	0.07	2.26	0.7757853	2	301	339	31338	815	indapamide	hypertension	0.15	0	0.82	0.01705517	1	358	761	39572	815	indapamide	hypertension	-1.12	0.326279794623039	0.58	0.05204249	-0.02	0	1.655707e-36	-0.59	0.07	1.934775e-19	8726728
816	carprofen	0	0	10.49	1	0	19	177549	8686771	816	carprofen	suicide attempt	0	0	550.32	1	0	2	54	5577	816	carprofen	suicide attempt	13	53.8	0	0	Inf	1	0	0	14	1047	816	carprofen	suicide attempt	0	0	Inf	1	0	0	5	513	816	carprofen	suicide attempt	0	0	Inf	1	0	0	12	865	816	carprofen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
817	flutamide	3.13	2.36	4.07	2.944933e-13	59	923	177490	8685867	817	flutamide	prostate cancer stage iv	0	0	174.15	1	0	178	1	796	817	flutamide	prostate cancer stage iv	67	67	0	0	Inf	1	0	0	0	0	817	flutamide	prostate cancer stage iv	0	0	Inf	1	0	0	1	207	817	flutamide	prostate cancer stage iv	0	0	Inf	1	0	0	0	0	817	flutamide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
818	ritodrine	0.14	0	0.78	0.01216553	1	350	177548	8686440	818	ritodrine	threatened labour	0	0	16.83	1	0	42	2	130	818	ritodrine	threatened labour	35	35	0	0	Inf	1	0	0	0	0	818	ritodrine	threatened labour	0	0	Inf	1	0	1	0	1	818	ritodrine	threatened labour	0	0	46.77	1	0	15	1	17	818	ritodrine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
819	sulfadoxine	0	0	0.56	0.002421771	0	325	177549	8686465	819	sulfadoxine	hiv infection	0	0	8.78	1	0	51	500	58340	819	sulfadoxine	hiv infection	25	64	0	0	341.22	1	0	2	120	7639	819	sulfadoxine	hiv infection	0	0	91.02	1	0	4	96	5724	819	sulfadoxine	hiv infection	0	0	3186.15	1	0	1	40	3438	819	sulfadoxine	hiv infection	-10.42	2.98298794702676e-05	394.26	0.9789221	0	0.01	0.8040766	0.38	0.2	0.05367689	893038
820	morphine	2.29	2.21	2.37	0	3694	79931	173855	8606859	820	morphine	pain	1.27	1.18	1.37	3.067216e-10	846	15117	7623	173367	820	morphine	pain	23	79	1.1	0.88	1.36	0.3674125	96	2913	992	33104	820	morphine	pain	1.12	0.78	1.58	0.5249744	38	1443	326	13874	820	morphine	pain	1.12	0.85	1.45	0.4099252	65	1821	792	24769	820	morphine	pain	0.07	1.07250818125422	0.1	0.4899929	-0.02	0	1.491758e-37	-0.28	0.06	7.414926e-06	8431288
821	calcium acetate	3.38	3.04	3.74	1.529345e-87	396	5748	177153	8681042	821	calcium acetate	nuclear magnetic resonance imaging	2.91	2.38	3.55	4.201485e-24	168	363	978	6160	821	calcium acetate	nuclear magnetic resonance imaging	26.3	65.4	0	0	Inf	1	0	0	10	534	821	calcium acetate	nuclear magnetic resonance imaging	0	0	Inf	1	0	0	3	254	821	calcium acetate	nuclear magnetic resonance imaging	0	0	Inf	1	0	0	9	552	821	calcium acetate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
822	glycerin	0.96	0.62	1.44	1	24	1217	177525	8685573	822	glycerin	constipation	1.65	0.65	3.46	0.2125609	7	248	721	42041	822	glycerin	constipation	2.6	80.7	1.05	0.03	6.14	0.6200339	1	59	168	10365	822	glycerin	constipation	0	0	8.78	1	0	37	69	5633	822	glycerin	constipation	1.58	0.04	9.48	0.4769434	1	40	119	7512	822	glycerin	constipation	-0.43	0.650509094723317	1.02	0.6701806	-0.03	0	2.191042e-26	-0.22	0.15	0.1500316	8134248
823	guanabenz acetate	0.61	0.02	3.51	1	1	80	177548	8686710	823	guanabenz acetate	hypertension	0	0	6.74	1	0	27	6895	317586	823	guanabenz acetate	hypertension	38	82.9	0	0	Inf	1	0	0	981	62409	823	guanabenz acetate	hypertension	0	0	3424.95	1	0	1	341	31638	823	guanabenz acetate	hypertension	0	0	Inf	1	0	0	762	39930	823	guanabenz acetate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
824	diltiazem	1.96	1.88	2.05	3.649171e-168	2160	54271	175389	8632519	824	diltiazem	hypertension	1.61	1.43	1.81	9.661698e-14	300	8713	6595	308900	824	diltiazem	hypertension	38	82.9	1.49	1.04	2.08	0.02483163	37	1600	944	60809	824	diltiazem	hypertension	1.05	0.45	2.09	0.8533007	8	711	333	30928	824	diltiazem	hypertension	1.37	0.92	1.99	0.1014679	30	1156	732	38774	824	diltiazem	hypertension	0.34	1.40494759056359	0.17	0.03924801	-0.02	0	2.907955e-37	-0.59	0.07	2.39385e-19	8726728
825	acyclovir sodium	1.59	1.5	1.67	6.800603e-54	1340	41458	176209	8645332	825	acyclovir sodium	plasma cell myeloma	1.95	1.54	2.46	7.048705e-08	90	9870	444	95045	825	acyclovir sodium	plasma cell myeloma	47.4	82.5	1.81	1.18	2.71	0.005491545	30	4376	134	35452	825	acyclovir sodium	plasma cell myeloma	1.9	1.05	3.26	0.0256143	17	2583	76	21979	825	acyclovir sodium	plasma cell myeloma	1.8	0.98	3.12	0.03972699	16	2225	75	18733	825	acyclovir sodium	plasma cell myeloma	0.56	1.7506725002961	0.19	0.003469456	-0.03	0.01	2.876028e-07	-0.15	0.15	0.3089206	8457048
826	acyclovir	1.59	1.5	1.67	9.262582e-54	1340	41477	176209	8645313	826	acyclovir	plasma cell myeloma	1.95	1.54	2.46	7.069257e-08	90	9871	444	95044	826	acyclovir	plasma cell myeloma	47.4	82.5	1.81	1.18	2.71	0.00549863	30	4377	134	35451	826	acyclovir	plasma cell myeloma	1.9	1.05	3.26	0.02564523	17	2584	76	21978	826	acyclovir	plasma cell myeloma	1.8	0.98	3.12	0.03972699	16	2225	75	18733	826	acyclovir	plasma cell myeloma	0.56	1.7506725002961	0.19	0.003488718	-0.03	0.01	2.880418e-07	-0.15	0.15	0.308779	8457048
827	nicotine polacrilex	0.76	0.68	0.85	6.61965e-07	314	20179	177235	8666611	827	nicotine polacrilex	smoking cessation therapy	0.33	0.27	0.39	5.377099e-50	134	3673	6298	56514	827	nicotine polacrilex	smoking cessation therapy	26.1	70	0.3	0.15	0.54	2.433237e-06	12	809	239	4832	827	nicotine polacrilex	smoking cessation therapy	0.41	0.16	0.88	0.01604126	7	366	99	2113	827	nicotine polacrilex	smoking cessation therapy	0.21	0.07	0.46	3.77011e-06	6	611	171	3619	827	nicotine polacrilex	smoking cessation therapy	-1.24	0.289384217939051	0.29	1.543247e-05	-0.02	0	1.898849e-06	-0.02	0.13	0.873531	869928
828	malathion	0	0	1.7	0.2842599	0	108	177549	8686682	828	malathion	lice infestation	0	0	9.54	1	0	61	6	670	828	malathion	lice infestation	36.2	68.2	0	0	Inf	1	0	1	0	52	828	malathion	lice infestation	0	0	Inf	1	0	0	0	24	828	malathion	lice infestation	0	0	93.55	1	0	6	2	96	828	malathion	lice infestation	-16.21	9.12192397449338e-08	6982.53	0.9981472	0.04	0.04	0.2854037	-17.04	3403.35	0.9960051	81288
829	chymopapain	0	0	53.4	1	0	5	177549	8686785	829	chymopapain	intervertebral disc protrusion	0	0	99.98	1	0	2	162	3027	829	chymopapain	intervertebral disc protrusion	27.6	64	0	0	Inf	1	0	0	33	470	829	chymopapain	intervertebral disc protrusion	0	0	Inf	1	0	0	6	210	829	chymopapain	intervertebral disc protrusion	0	0	Inf	1	0	0	31	426	829	chymopapain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
830	pentoxifylline	2.78	2.41	3.2	1.486798e-35	208	3664	177341	8683126	830	pentoxifylline	hypertension	1.78	1.01	2.92	0.02898873	16	415	6879	317198	830	pentoxifylline	hypertension	38	82.9	0	0	3.9	1	0	62	981	62347	830	pentoxifylline	hypertension	0	0	9.24	1	0	39	341	31600	830	pentoxifylline	hypertension	0	0	6.41	1	0	32	762	39898	830	pentoxifylline	hypertension	-11.24	1.31380231688045e-05	171.06	0.9476191	-0.02	0	8.808457e-37	-0.59	0.07	1.801284e-19	8726728
831	povidone-iodine	0.36	0.22	0.56	1.434641e-07	20	2683	177529	8684107	831	povidone-iodine	cataract operation	0	0	7.07	1	0	192	6	1586	831	povidone-iodine	cataract operation	NA	NA	0	0	Inf	1	0	0	0	0	831	povidone-iodine	cataract operation	0	0	Inf	1	0	16	0	85	831	povidone-iodine	cataract operation	0	0	Inf	1	0	34	0	206	831	povidone-iodine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
832	bupropion	3.62	3.52	3.72	0	5666	78381	171883	8608409	832	bupropion	depression	1.29	1.22	1.35	6.846668e-22	1949	20977	12422	171808	832	bupropion	depression	21	73.3	1.26	1.1	1.45	0.0009548433	264	2953	1798	25389	832	bupropion	depression	1.12	0.84	1.48	0.424828	61	901	576	9546	832	bupropion	depression	1.4	1.2	1.62	2.127674e-05	217	2352	1454	22032	832	bupropion	depression	0.27	1.30996445073325	0.07	6.096634e-05	-0.01	0	4.02174e-33	-0.14	0.05	0.004962453	8371398
833	dronabinol	2.9	2.5	3.35	2.262964e-36	199	3361	177350	8683429	833	dronabinol	nausea	1.9	1.29	2.71	0.001172705	34	451	1190	29957	833	dronabinol	nausea	17.2	77	1.1	0.29	2.94	0.7855238	4	128	214	7564	833	dronabinol	nausea	2.82	0.55	9.07	0.1033598	3	74	47	3267	833	dronabinol	nausea	0.81	0.1	3.06	1	2	71	193	5523	833	dronabinol	nausea	0.25	1.28402541668774	0.46	0.5844726	-0.03	0	5.59076e-16	-0.77	0.16	1.458766e-06	891808
834	midazolam	6.85	6.53	7.19	0	1932	13928	175617	8672862	834	midazolam	anaesthesia	1.11	0.54	2.14	0.7374816	12	1210	48	5394	834	midazolam	anaesthesia	23	71.2	1.1	0.11	5.9	1	2	117	7	452	834	midazolam	anaesthesia	0	0	149.8	1	0	80	1	307	834	midazolam	anaesthesia	1.08	0.11	5.55	1	2	91	8	394	834	midazolam	anaesthesia	-0.05	0.951229424500714	0.79	0.9532953	0	0.01	0.9038148	-2.08	1.05	0.04784716	88838
835	dextromethorphan polistirex	1.04	0.76	1.38	0.7665164	48	2265	177501	8684525	835	dextromethorphan polistirex	cough	0.85	0.51	1.36	0.5781445	19	830	359	13383	835	dextromethorphan polistirex	cough	13.7	78	0.83	0.32	1.83	0.8517801	7	310	76	2808	835	dextromethorphan polistirex	cough	0.8	0.09	3.29	1	2	156	23	1436	835	dextromethorphan polistirex	cough	0.58	0.18	1.43	0.341151	5	288	64	2126	835	dextromethorphan polistirex	cough	-0.61	0.5433508690745	0.4	0.1265849	-0.02	0	0.0003642703	-0.65	0.24	0.006341382	841008
836	isotretinoin	6.41	6.21	6.61	0	4551	35514	172998	8651276	836	isotretinoin	acne	1.74	1.63	1.86	3.052617e-62	2852	15766	1524	14638	836	isotretinoin	acne	14.8	44.4	0.76	0.54	1.05	0.09454327	60	1164	113	1660	836	isotretinoin	acne	3.5	1.29	11.87	0.006587972	23	642	5	489	836	isotretinoin	acne	0.91	0.62	1.31	0.6534768	43	673	121	1721	836	isotretinoin	acne	0.1	1.10517091807565	0.16	0.5543441	0	0.01	0.7338114	-1.06	0.21	8.338649e-07	837178
837	levonorgestrel	1.5	1.45	1.54	9.363975e-120	3951	130151	173598	8556639	837	levonorgestrel	contraception	0.75	0.71	0.79	1.570611e-33	2658	59345	5343	89289	837	levonorgestrel	contraception	19	43	4.75	4.22	5.35	1.576849e-183	1330	10142	385	13939	837	levonorgestrel	contraception	0	0	Inf	1	0	4	0	18	837	levonorgestrel	contraception	4.32	3.88	4.81	5.099126e-189	1463	12021	476	16884	837	levonorgestrel	contraception	1.48	4.39294568091876	0.05	4.072651e-163	-0.01	0	0.0009955174	-10.48	110.09	0.9241382	8308668
838	niclosamide	0	0	1852.91	1	0	1	177549	8686789	838	niclosamide	rheumatoid arthritis	0	0	4865.13	1	0	1	3410	460376	838	niclosamide	rheumatoid arthritis	33	75	0	0	Inf	1	0	0	1060	113938	838	niclosamide	rheumatoid arthritis	0	0	Inf	1	0	0	180	25391	838	niclosamide	rheumatoid arthritis	0	0	Inf	1	0	0	1011	107964	838	niclosamide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
839	nabilone	2.32	1.38	3.67	0.001216022	19	401	177530	8686389	839	nabilone	pain	1.59	0.42	4.3	0.3291134	4	56	8465	188428	839	nabilone	pain	23	79	0	0	8.59	1	0	16	1088	36001	839	nabilone	pain	0	0	46.05	1	0	5	364	15312	839	nabilone	pain	2.59	0.06	17.52	0.3379891	1	12	856	26578	839	nabilone	pain	0.4	1.49182469764127	1.03	0.6997886	-0.02	0	1.209527e-37	-0.28	0.06	8.344499e-06	8431288
840	tioconazole	0.75	0.44	1.19	0.2551956	18	1174	177531	8685616	840	tioconazole	vulvovaginal mycotic infection	0	0	0.45	0.0008963279	0	562	26	1637	840	tioconazole	vulvovaginal mycotic infection	52.3	55.1	0	0	Inf	1	0	10	0	18	840	tioconazole	vulvovaginal mycotic infection	0	0	Inf	1	0	0	0	5	840	tioconazole	vulvovaginal mycotic infection	0	0	15.73	1	0	136	2	399	840	tioconazole	vulvovaginal mycotic infection	-16.24	8.85233037841618e-08	2474.26	0.9947644	0.03	0.04	0.4642692	-14.92	13071.57	0.9990894	85428
841	aluminum hydroxide	1.24	1.06	1.44	0.008233572	168	6643	177381	8680147	841	aluminum hydroxide	gastrooesophageal reflux disease	1.54	1.06	2.19	0.01759298	34	574	2934	76454	841	aluminum hydroxide	gastrooesophageal reflux disease	22.4	77.2	0.57	0.07	2.09	0.5892618	2	138	476	18559	841	aluminum hydroxide	gastrooesophageal reflux disease	0.61	0.02	3.53	1	1	87	151	7996	841	aluminum hydroxide	gastrooesophageal reflux disease	0.39	0.01	2.25	0.5228733	1	96	379	14293	841	aluminum hydroxide	gastrooesophageal reflux disease	-0.86	0.423162082317749	0.71	0.2282237	-0.02	0	4.92354e-24	-0.34	0.1	0.0004145468	8230048
842	magnesium trisilicate	1.21	1.02	1.42	0.02582239	149	6026	177400	8680764	842	magnesium trisilicate	gastrooesophageal reflux disease	1.4	0.93	2.02	0.07937157	30	559	2938	76469	842	magnesium trisilicate	gastrooesophageal reflux disease	22.4	77.2	0.57	0.07	2.12	0.5891942	2	136	476	18561	842	magnesium trisilicate	gastrooesophageal reflux disease	0.62	0.02	3.58	1	1	86	151	7997	842	magnesium trisilicate	gastrooesophageal reflux disease	0.4	0.01	2.28	0.5226707	1	95	379	14294	842	magnesium trisilicate	gastrooesophageal reflux disease	-0.85	0.427414931948727	0.71	0.2363687	-0.02	0	5.013465e-24	-0.34	0.1	0.0004129205	8230048
843	labetalol	2.95	2.69	3.23	2.819493e-89	492	8179	177057	8678611	843	labetalol	hypertension	1.93	1.52	2.41	1.589502e-07	81	1944	6814	315669	843	labetalol	hypertension	38	82.9	1.36	0.54	2.85	0.3702085	7	327	974	62082	843	labetalol	hypertension	0.59	0.01	3.38	1	1	156	340	31483	843	labetalol	hypertension	1.79	0.88	3.27	0.06537848	11	324	751	39606	843	labetalol	hypertension	0.14	1.15027379885723	0.3	0.6468723	-0.02	0	2.641412e-36	-0.59	0.07	1.998976e-19	8726728
844	auranofin	0.36	0.04	1.32	0.1889742	2	271	177547	8686519	844	auranofin	rheumatoid arthritis	0	0	2.51	0.4117615	0	200	3410	460177	844	auranofin	rheumatoid arthritis	33	75	0	0	74.64	1	0	7	1060	113931	844	auranofin	rheumatoid arthritis	0	0	Inf	1	0	0	180	25391	844	auranofin	rheumatoid arthritis	0	0	62.53	1	0	8	1011	107956	844	auranofin	rheumatoid arthritis	-7.83	0.000397625480289526	114.69	0.9456061	-0.01	0	1.324126e-06	-0.26	0.08	0.001416725	81345468
845	inamrinone lactate	98.06	43.72	234.58	2.673838e-27	20	10	177529	8686780	845	inamrinone lactate	coronary artery bypass	2.55	0.91	8.81	0.05850291	18	5	2834	2009	845	inamrinone lactate	coronary artery bypass	69.7	83	0	0	Inf	1	0	0	1	116	845	inamrinone lactate	coronary artery bypass	0	0	Inf	1	0	0	1	192	845	inamrinone lactate	coronary artery bypass	0	0	Inf	1	0	0	3	35	845	inamrinone lactate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
846	haloperidol decanoate	1.96	1.8	2.14	2.471324e-43	532	13276	177017	8673514	846	haloperidol decanoate	schizophrenia	1	0.75	1.31	1	56	2204	1459	57320	846	haloperidol decanoate	schizophrenia	20.1	64.1	1.05	0.49	2	0.8657842	10	227	284	6787	846	haloperidol decanoate	schizophrenia	1.42	0.59	2.93	0.383833	8	165	174	5097	846	haloperidol decanoate	schizophrenia	0.46	0.05	1.74	0.4406202	2	95	146	3200	846	haloperidol decanoate	schizophrenia	-0.01	0.990049833749168	0.33	0.9839715	-0.02	0	5.127003e-06	-0.31	0.11	0.006240985	888878
847	alclometasone dipropionate	7.81	5.12	11.52	1.888127e-16	30	188	177519	8686602	847	alclometasone dipropionate	adverse event	0	0	361.39	1	0	2	16	1049	847	alclometasone dipropionate	adverse event	48.2	73.4	0	0	3986.29	1	0	2	1	217	847	alclometasone dipropionate	adverse event	0	0	3934.8	1	0	2	1	214	847	alclometasone dipropionate	adverse event	0	0	Inf	1	0	0	2	159	847	alclometasone dipropionate	adverse event	-12.19	5.08101252647241e-06	2797.44	0.9965222	0	0.03	0.9188196	-0.98	1.23	0.4280923	83788
848	ranitidine	1.97	1.9	2.05	5.246004e-242	3068	76698	174481	8610092	848	ranitidine	gastrooesophageal reflux disease	1.48	1.33	1.65	4.415441e-12	412	7557	2556	69471	848	ranitidine	gastrooesophageal reflux disease	22.4	77.2	1.16	0.85	1.55	0.3096365	53	1814	425	16883	848	ranitidine	gastrooesophageal reflux disease	1.29	0.74	2.14	0.3255112	18	761	134	7322	848	ranitidine	gastrooesophageal reflux disease	1.15	0.81	1.59	0.3874947	43	1440	337	12949	848	ranitidine	gastrooesophageal reflux disease	0.09	1.09417428370521	0.14	0.5320058	-0.02	0	1.425055e-23	-0.35	0.1	0.0003708701	8230048
849	quazepam	0.79	0.45	1.29	0.4296762	16	991	177533	8685799	849	quazepam	schizophrenia	0.54	0.11	1.61	0.3850864	3	217	1512	59307	849	quazepam	schizophrenia	20.1	64.1	0	0	2.58	0.4022753	0	36	294	6978	849	quazepam	schizophrenia	0	0	5.58	1	0	21	182	5241	849	quazepam	schizophrenia	0	0	4.8	1	0	19	148	3276	849	quazepam	schizophrenia	-12.3	4.55174446308323e-06	228.48	0.9570701	-0.02	0	5.364014e-06	-0.31	0.11	0.005819481	888878
850	praziquantel	0.39	0.01	2.24	0.5255528	1	124	177548	8686666	850	praziquantel	hiv infection	0	0	20.38	1	0	23	500	58368	850	praziquantel	hiv infection	25	64	0	0	Inf	1	0	0	120	7641	850	praziquantel	hiv infection	0	0	Inf	1	0	0	96	5728	850	praziquantel	hiv infection	0	0	Inf	1	0	0	40	3439	850	praziquantel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
851	trilostane	0	0	41.55	1	0	6	177549	8686784	851	trilostane	prostate cancer	0	0	3781.29	1	0	1	444	45750	851	trilostane	prostate cancer	56.9	87.4	0	0	Inf	1	0	0	102	12804	851	trilostane	prostate cancer	0	0	Inf	1	0	0	114	14676	851	trilostane	prostate cancer	0	0	Inf	1	0	0	0	51	851	trilostane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
852	divalproex sodium	2.42	2.3	2.55	8.4504e-195	1537	31185	176012	8655605	852	divalproex sodium	bipolar disorder	1.1	0.97	1.25	0.1331692	299	5537	2278	46412	852	divalproex sodium	bipolar disorder	19.9	69	0.81	0.51	1.24	0.3765265	25	488	340	5397	852	divalproex sodium	bipolar disorder	0.57	0.22	1.23	0.2036813	7	265	116	2512	852	divalproex sodium	bipolar disorder	0.91	0.53	1.47	0.813719	19	329	266	4174	852	divalproex sodium	bipolar disorder	-0.25	0.778800783071405	0.21	0.2256731	0	0	0.4429555	-0.34	0.11	0.002184555	876888
853	buspirone	5.26	4.99	5.55	0	1505	14086	176044	8672704	853	buspirone	anxiety	1.06	0.95	1.18	0.2738717	393	2695	10958	79782	853	buspirone	anxiety	20	75	1.19	0.95	1.49	0.1125754	98	746	1820	16551	853	buspirone	anxiety	1.08	0.69	1.61	0.6760439	28	247	626	5944	853	buspirone	anxiety	1.29	0.99	1.65	0.05286383	75	567	1409	13723	853	buspirone	anxiety	0.19	1.20924959765725	0.11	0.08330927	-0.01	0	2.837657e-32	0	0.05	0.9373823	8226198
