results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex	results_logReg.N_logReg	count	count_change	count_label
1321	glucagon recombinant	3.17	2.4	4.12	1.304733e-13	59	1351	120404	8742525	1321	glucagon recombinant	diabetes mellitus	0	0	2.41	0.4128438	0	141	2669	242415	1321	glucagon recombinant	diabetes mellitus	49.3	84	0	0	12.55	1	0	25	604	47565	1321	glucagon recombinant	diabetes mellitus	0	0	21.48	1	0	16	358	29510	1321	glucagon recombinant	diabetes mellitus	0	0	12.56	1	0	28	317	28138	1321	glucagon recombinant	diabetes mellitus	-10.96	1.73833101298252e-05	211.96	0.9587671	0.04	0	2.772287e-29	0.1	0.08	0.1963722	8583678	43	592	570
624	glyburide	2.19	2.05	2.33	2.003105e-101	973	32411	119490	8711465	624	glyburide	diabetes mellitus	2.3	1.95	2.7	2.484879e-20	167	6836	2502	235720	624	glyburide	diabetes mellitus	49.3	84	1.39	0.73	2.41	0.245092	13	743	591	46847	624	glyburide	diabetes mellitus	1	0.32	2.38	1	5	411	353	29115	624	glyburide	diabetes mellitus	2.02	0.95	3.79	0.03912689	10	448	307	27718	624	glyburide	diabetes mellitus	0.36	1.43332941456034	0.26	0.1694033	0.04	0	3.324981e-29	0.1	0.08	0.1940822	8583678	43	592	570
2023	insulin aspart	2.59	2.16	3.09	2.502767e-20	128	3584	120335	8740292	2023	insulin aspart	diabetes mellitus	2.7	1.56	4.37	0.0003495148	17	575	2652	241981	2023	insulin aspart	diabetes mellitus	49.3	84	1.84	0.22	6.86	0.3022878	2	86	602	47504	2023	insulin aspart	diabetes mellitus	4.02	0.8	12.39	0.04319462	3	62	355	29464	2023	insulin aspart	diabetes mellitus	1.93	0.05	11.4	0.4092983	1	46	316	28120	2023	insulin aspart	diabetes mellitus	1.07	2.915379499977	0.51	0.03741267	0.04	0	3.466808e-29	0.1	0.08	0.2042424	8583678	43	592	570
2086	insulin glargine	2.21	1.89	2.57	3.42012e-20	175	5748	120288	8738128	2086	insulin glargine	diabetes mellitus	1.52	0.91	2.39	0.08563442	19	1140	2650	241416	2086	insulin glargine	diabetes mellitus	49.3	84	3.4	1.44	6.89	0.003386155	8	187	596	47403	2086	insulin glargine	diabetes mellitus	2.13	0.57	5.6	0.1265346	4	156	354	29370	2086	insulin glargine	diabetes mellitus	3.86	1.02	10.31	0.02326609	4	93	313	28073	2086	insulin glargine	diabetes mellitus	0.94	2.55998141832927	0.36	0.009798107	0.04	0	3.955184e-29	0.1	0.08	0.2120894	8583678	43	592	570
871	insulin human	2.06	1.87	2.27	9.870697e-39	414	14601	120049	8729275	871	insulin human	diabetes mellitus	1.11	0.83	1.46	0.4203302	53	4345	2616	238211	871	insulin human	diabetes mellitus	49.3	84	0.93	0.3	2.21	1	5	422	599	47168	871	insulin human	diabetes mellitus	1.71	0.55	4.09	0.2264448	5	242	353	29284	871	insulin human	diabetes mellitus	0	0	1.12	0.08356613	0	293	317	27873	871	insulin human	diabetes mellitus	-0.2	0.818730753077982	0.45	0.6529216	0.04	0	2.751977e-29	0.1	0.08	0.1966779	8583678	43	592	570
1352	insulin lispro protamine recombinant	0.51	0.32	0.78	0.0008862882	21	2983	120442	8740893	1352	insulin lispro protamine recombinant	diabetes mellitus	0.63	0.29	1.21	0.2246433	9	1291	2660	241265	1352	insulin lispro protamine recombinant	diabetes mellitus	49.3	84	0	0	424.66	1	0	2	604	47588	1352	insulin lispro protamine recombinant	diabetes mellitus	0	0	199.2	1	0	3	358	29523	1352	insulin lispro protamine recombinant	diabetes mellitus	0	0	Inf	1	0	0	317	28166	1352	insulin lispro protamine recombinant	diabetes mellitus	-7.58	0.000510561223014422	187.28	0.9677264	0.04	0	2.772986e-29	0.1	0.08	0.1955411	8583678	43	592	570
1207	insulin lispro recombinant	0.87	0.82	0.94	9.22136e-05	837	69438	119626	8674438	1207	insulin lispro recombinant	diabetes mellitus	0.9	0.77	1.04	0.1736877	195	19523	2474	223033	1207	insulin lispro recombinant	diabetes mellitus	49.3	84	0.86	0.59	1.21	0.4592351	35	3175	569	44415	1207	insulin lispro recombinant	diabetes mellitus	0.95	0.58	1.48	0.9120107	21	1813	337	27713	1207	insulin lispro recombinant	diabetes mellitus	0.81	0.5	1.27	0.4058667	21	2259	296	25907	1207	insulin lispro recombinant	diabetes mellitus	-0.16	0.852143788966211	0.16	0.3342153	0.04	0	2.313591e-29	0.1	0.08	0.2083769	8583678	43	592	570
709	insulin pork	2.44	2.35	2.54	0	2582	77725	117881	8666151	709	insulin pork	diabetes mellitus	2.36	2.11	2.62	5.565617e-47	413	17492	2256	225064	709	insulin pork	diabetes mellitus	49.3	84	2.59	2.04	3.27	2.753997e-13	88	2937	516	44653	709	insulin pork	diabetes mellitus	2.18	1.55	3.01	1.052153e-05	44	1781	314	27745	709	insulin pork	diabetes mellitus	2.71	1.96	3.68	6.136212e-09	51	1864	266	26302	709	insulin pork	diabetes mellitus	0.89	2.43512965128987	0.11	1.831124e-15	0.04	0	3.124316e-29	0.1	0.08	0.1853864	8583678	43	592	570
800	insulin purified beef	0	0	2.94	0.6410828	0	93	120463	8743783	800	insulin purified beef	diabetes mellitus	0	0	5.67	1	0	61	2669	242495	800	insulin purified beef	diabetes mellitus	49.3	84	0	0	Inf	1	0	0	604	47590	800	insulin purified beef	diabetes mellitus	0	0	Inf	1	0	0	358	29526	800	insulin purified beef	diabetes mellitus	0	0	Inf	1	0	0	317	28166	800	insulin purified beef	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43	592	570
756	insulin purified pork	1.2	0.39	2.83	0.6177733	5	303	120458	8743573	756	insulin purified pork	diabetes mellitus	0.57	0.01	3.21	1	1	160	2668	242396	756	insulin purified pork	diabetes mellitus	49.3	84	0	0	Inf	1	0	0	604	47590	756	insulin purified pork	diabetes mellitus	0	0	Inf	1	0	0	358	29526	756	insulin purified pork	diabetes mellitus	0	0	Inf	1	0	0	317	28166	756	insulin purified pork	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43	592	570
870	insulin recombinant human	1.92	1.76	2.09	9.491739e-43	551	20855	119912	8723021	870	insulin recombinant human	diabetes mellitus	1.46	1.19	1.77	0.0002704002	109	6869	2560	235687	870	insulin recombinant human	diabetes mellitus	49.3	84	0.77	0.31	1.6	0.6131915	7	716	597	46874	870	insulin recombinant human	diabetes mellitus	1.23	0.45	2.73	0.4962248	6	403	352	29123	870	insulin recombinant human	diabetes mellitus	0.17	0	0.97	0.049907	1	507	316	27659	870	insulin recombinant human	diabetes mellitus	-0.5	0.606530659712633	0.38	0.1918299	0.04	0	2.028025e-29	0.1	0.08	0.2037932	8583678	43	592	570
869	insulin recombinant purified human	2.94	2.57	3.36	4.231996e-43	230	5679	120233	8738197	869	insulin recombinant purified human	diabetes mellitus	3.02	2.13	4.16	6.097739e-09	39	1187	2630	241369	869	insulin recombinant purified human	diabetes mellitus	49.3	84	1.04	0.12	3.83	0.7197208	2	152	602	47438	869	insulin recombinant purified human	diabetes mellitus	1.74	0.21	6.51	0.3240479	2	95	356	29431	869	insulin recombinant purified human	diabetes mellitus	0	0	3.95	1	0	85	317	28081	869	insulin recombinant purified human	diabetes mellitus	-0.11	0.895834135296528	0.71	0.8730137	0.04	0	2.681834e-29	0.1	0.08	0.1955275	8583678	43	592	570
711	insulin susp isophane beef	3.37	2.8	4.03	1.262399e-29	127	2736	120336	8741140	711	insulin susp isophane beef	diabetes mellitus	2.92	1.72	4.67	9.253313e-05	18	562	2651	241994	711	insulin susp isophane beef	diabetes mellitus	49.3	84	3.96	1.26	9.61	0.01053222	5	100	599	47490	711	insulin susp isophane beef	diabetes mellitus	3.66	0.73	11.25	0.05367911	3	68	355	29458	711	insulin susp isophane beef	diabetes mellitus	2.88	0.34	10.93	0.159399	2	62	315	28104	711	insulin susp isophane beef	diabetes mellitus	1.24	3.45561346476268	0.46	0.006766315	0.04	0	2.367084e-29	0.1	0.08	0.1963125	8583678	43	592	570
801	insulin susp isophane purified beef	2.23	0.6	5.86	0.1107858	4	130	120459	8743746	801	insulin susp isophane purified beef	diabetes mellitus	0	0	7.59	1	0	46	2669	242510	801	insulin susp isophane purified beef	diabetes mellitus	49.3	84	0	0	Inf	1	0	0	604	47590	801	insulin susp isophane purified beef	diabetes mellitus	0	0	Inf	1	0	0	358	29526	801	insulin susp isophane purified beef	diabetes mellitus	0	0	Inf	1	0	0	317	28166	801	insulin susp isophane purified beef	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43	592	570
757	insulin susp isophane purified pork	3.39	1.34	7.15	0.005963313	7	150	120456	8743726	757	insulin susp isophane purified pork	diabetes mellitus	4.55	0.11	28.44	0.2053264	1	20	2668	242536	757	insulin susp isophane purified pork	diabetes mellitus	49.3	84	0	0	Inf	1	0	0	604	47590	757	insulin susp isophane purified pork	diabetes mellitus	0	0	Inf	1	0	0	358	29526	757	insulin susp isophane purified pork	diabetes mellitus	0	0	Inf	1	0	0	317	28166	757	insulin susp isophane purified pork	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43	592	570
872	insulin susp isophane recombinant human	1.42	1.29	1.57	1.404121e-11	415	21164	120048	8722712	872	insulin susp isophane recombinant human	diabetes mellitus	1.35	1.1	1.64	0.00325129	109	7406	2560	235150	872	insulin susp isophane recombinant human	diabetes mellitus	49.3	84	0.55	0.2	1.21	0.1629198	6	852	598	46738	872	insulin susp isophane recombinant human	diabetes mellitus	0.96	0.31	2.28	1	5	430	353	29096	872	insulin susp isophane recombinant human	diabetes mellitus	0.14	0	0.77	0.01172973	1	639	316	27527	872	insulin susp isophane recombinant human	diabetes mellitus	-0.86	0.423162082317749	0.41	0.03624508	0.04	0	1.163616e-29	0.1	0.08	0.219162	8583678	43	592	570
910	insulin susp isophane semisynthetic purified human	2.66	2.31	3.06	2.628759e-33	208	5675	120255	8738201	910	insulin susp isophane semisynthetic purified human	diabetes mellitus	2.59	1.78	3.65	1.462524e-06	34	1202	2635	241354	910	insulin susp isophane semisynthetic purified human	diabetes mellitus	49.3	84	1.64	0.33	4.93	0.4365642	3	144	601	47446	910	insulin susp isophane semisynthetic purified human	diabetes mellitus	3.07	0.62	9.38	0.08008752	3	81	355	29445	910	insulin susp isophane semisynthetic purified human	diabetes mellitus	0	0	3.77	0.6294726	0	89	317	28077	910	insulin susp isophane semisynthetic purified human	diabetes mellitus	0.36	1.43332941456034	0.58	0.532413	0.04	0	2.842871e-29	0.1	0.08	0.195041	8583678	43	592	570
710	insulin susp protamine zinc purified beef	0	0	109.88	1	0	4	120463	8743872	710	insulin susp protamine zinc purified beef	diabetes mellitus	0	0	137.32	1	0	4	2669	242552	710	insulin susp protamine zinc purified beef	diabetes mellitus	49.3	84	0	0	Inf	1	0	0	604	47590	710	insulin susp protamine zinc purified beef	diabetes mellitus	0	0	Inf	1	0	0	358	29526	710	insulin susp protamine zinc purified beef	diabetes mellitus	0	0	Inf	1	0	0	317	28166	710	insulin susp protamine zinc purified beef	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43	592	570
727	insulin zinc susp beef	4.27	1.35	10.36	0.007847374	5	85	120458	8743791	727	insulin zinc susp beef	diabetes mellitus	8.27	1.62	26.39	0.007035189	3	33	2666	242523	727	insulin zinc susp beef	diabetes mellitus	49.3	84	0	0	2932.13	1	0	1	604	47589	727	insulin zinc susp beef	diabetes mellitus	0	0	Inf	1	0	0	358	29526	727	insulin zinc susp beef	diabetes mellitus	0	0	468.37	1	0	2	317	28164	727	insulin zinc susp beef	diabetes mellitus	-7.67	0.000466617823703098	139.13	0.9560146	0.04	0	2.684476e-29	0.1	0.08	0.1963213	8583678	43	592	570
726	insulin zinc susp extended beef	5.58	0.64	22.3	0.05528841	2	26	120461	8743850	726	insulin zinc susp extended beef	diabetes mellitus	0	0	77.18	1	0	6	2669	242550	726	insulin zinc susp extended beef	diabetes mellitus	49.3	84	0	0	Inf	1	0	0	604	47590	726	insulin zinc susp extended beef	diabetes mellitus	0	0	Inf	1	0	0	358	29526	726	insulin zinc susp extended beef	diabetes mellitus	0	0	Inf	1	0	0	317	28166	726	insulin zinc susp extended beef	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43	592	570
790	insulin zinc susp extended purified beef	1.89	0.22	7.05	0.2914662	2	77	120461	8743799	790	insulin zinc susp extended purified beef	diabetes mellitus	0	0	19.49	1	0	19	2669	242537	790	insulin zinc susp extended purified beef	diabetes mellitus	49.3	84	0	0	Inf	1	0	0	604	47590	790	insulin zinc susp extended purified beef	diabetes mellitus	0	0	3062.64	1	0	1	358	29525	790	insulin zinc susp extended purified beef	diabetes mellitus	0	0	Inf	1	0	0	317	28166	790	insulin zinc susp extended purified beef	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43	592	570
980	insulin zinc susp extended recombinant human	1.47	0.54	3.24	0.3131593	6	296	120457	8743580	980	insulin zinc susp extended recombinant human	diabetes mellitus	2.12	0.57	5.52	0.126875	4	172	2665	242384	980	insulin zinc susp extended recombinant human	diabetes mellitus	49.3	84	0	0	67.04	1	0	6	604	47584	980	insulin zinc susp extended recombinant human	diabetes mellitus	0	0	3062.64	1	0	1	358	29525	980	insulin zinc susp extended recombinant human	diabetes mellitus	0	0	75.7	1	0	6	317	28160	980	insulin zinc susp extended recombinant human	diabetes mellitus	-8.98	0.00012590284750167	201.26	0.9644128	0.04	0	2.751091e-29	0.1	0.08	0.1965887	8583678	43	592	570
725	insulin zinc susp prompt beef	0	0	21.89	1	0	14	120463	8743862	725	insulin zinc susp prompt beef	diabetes mellitus	0	0	32.72	1	0	12	2669	242544	725	insulin zinc susp prompt beef	diabetes mellitus	49.3	84	0	0	Inf	1	0	0	604	47590	725	insulin zinc susp prompt beef	diabetes mellitus	0	0	Inf	1	0	0	358	29526	725	insulin zinc susp prompt beef	diabetes mellitus	0	0	Inf	1	0	0	317	28166	725	insulin zinc susp prompt beef	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43	592	570
788	insulin zinc susp prompt purified pork	1.91	0.05	11.3	0.4135281	1	38	120462	8743838	788	insulin zinc susp prompt purified pork	diabetes mellitus	0	0	20.68	1	0	18	2669	242538	788	insulin zinc susp prompt purified pork	diabetes mellitus	49.3	84	0	0	Inf	1	0	0	604	47590	788	insulin zinc susp prompt purified pork	diabetes mellitus	0	0	Inf	1	0	0	358	29526	788	insulin zinc susp prompt purified pork	diabetes mellitus	0	0	Inf	1	0	0	317	28166	788	insulin zinc susp prompt purified pork	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43	592	570
799	insulin zinc susp purified beef	0	0	4.31	1	0	64	120463	8743812	799	insulin zinc susp purified beef	diabetes mellitus	0	0	6.96	1	0	50	2669	242506	799	insulin zinc susp purified beef	diabetes mellitus	49.3	84	0	0	Inf	1	0	0	604	47590	799	insulin zinc susp purified beef	diabetes mellitus	0	0	Inf	1	0	0	358	29526	799	insulin zinc susp purified beef	diabetes mellitus	0	0	Inf	1	0	0	317	28166	799	insulin zinc susp purified beef	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43	592	570
786	insulin zinc susp purified pork	1.24	0.45	2.73	0.4937551	6	351	120457	8743525	786	insulin zinc susp purified pork	diabetes mellitus	1.73	0.35	5.14	0.2562562	3	158	2666	242398	786	insulin zinc susp purified pork	diabetes mellitus	49.3	84	0	0	190.23	1	0	3	604	47587	786	insulin zinc susp purified pork	diabetes mellitus	0	0	3062.64	1	0	1	358	29525	786	insulin zinc susp purified pork	diabetes mellitus	0	0	214.51	1	0	3	317	28163	786	insulin zinc susp purified pork	diabetes mellitus	-8.46	0.000211772070673631	161.1	0.9581126	0.04	0	2.677658e-29	0.1	0.08	0.1962091	8583678	43	592	570
946	insulin zinc susp recombinant human	1.2	0.54	2.29	0.5783703	9	546	120454	8743330	946	insulin zinc susp recombinant human	diabetes mellitus	0.8	0.16	2.37	1	3	339	2666	242217	946	insulin zinc susp recombinant human	diabetes mellitus	49.3	84	0	0	190.23	1	0	3	604	47587	946	insulin zinc susp recombinant human	diabetes mellitus	0	0	199.2	1	0	3	358	29523	946	insulin zinc susp recombinant human	diabetes mellitus	0	0	214.51	1	0	3	317	28163	946	insulin zinc susp recombinant human	diabetes mellitus	-8.62	0.000180460254701048	210.21	0.9672731	0.04	0	2.775722e-29	0.1	0.08	0.196047	8583678	43	592	570
868	insulin zinc susp semisynthetic purified human	0	0	21.89	1	0	14	120463	8743862	868	insulin zinc susp semisynthetic purified human	diabetes mellitus	0	0	77.18	1	0	6	2669	242550	868	insulin zinc susp semisynthetic purified human	diabetes mellitus	49.3	84	0	0	Inf	1	0	0	604	47590	868	insulin zinc susp semisynthetic purified human	diabetes mellitus	0	0	Inf	1	0	0	358	29526	868	insulin zinc susp semisynthetic purified human	diabetes mellitus	0	0	Inf	1	0	0	317	28166	868	insulin zinc susp semisynthetic purified human	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43	592	570
1154	metformin	1.41	1.37	1.45	2.912712e-107	4845	252723	115618	8491153	1154	metformin	diabetes mellitus	1.67	1.54	1.81	5.721372e-35	962	61097	1707	181459	1154	metformin	diabetes mellitus	49.3	84	1.32	1.11	1.57	0.001250755	217	14156	387	33434	1154	metformin	diabetes mellitus	1.16	0.91	1.46	0.2123557	110	8180	248	21346	1154	metformin	diabetes mellitus	1.42	1.12	1.78	0.003470169	125	8874	192	19292	1154	metformin	diabetes mellitus	0.26	1.29693008666577	0.08	0.001191003	0.04	0	1.394539e-29	0.11	0.08	0.1569293	8583678	43	592	570
1250	miglitol	2.58	1.92	3.41	4.294867e-09	52	1462	120411	8742414	1250	miglitol	diabetes mellitus	2.34	1.27	3.97	0.006020142	14	545	2655	242011	1250	miglitol	diabetes mellitus	49.3	84	0	0	14.41	1	0	22	604	47568	1250	miglitol	diabetes mellitus	0	0	21.48	1	0	16	358	29510	1250	miglitol	diabetes mellitus	0	0	39.85	1	0	10	317	28156	1250	miglitol	diabetes mellitus	-10.46	2.86602331662198e-05	171.82	0.9514713	0.04	0	2.425655e-29	0.1	0.08	0.1944893	8583678	43	592	570
1411	nateglinide	2.65	2.22	3.14	6.13417e-23	140	3837	120323	8740039	1411	nateglinide	diabetes mellitus	3.72	2.52	5.31	1.225733e-09	32	789	2637	241767	1411	nateglinide	diabetes mellitus	49.3	84	3.44	0.69	10.52	0.0619611	3	69	601	47521	1411	nateglinide	diabetes mellitus	6.53	1.7	17.9	0.00427071	4	51	354	29475	1411	nateglinide	diabetes mellitus	2.07	0.05	12.25	0.3890958	1	43	316	28123	1411	nateglinide	diabetes mellitus	1.29	3.63278655575281	0.46	0.005241397	0.04	0	6.088132e-29	0.1	0.08	0.195669	8583678	43	592	570
1369	rosiglitazone maleate	0.59	0.56	0.62	1.112451e-87	1213	148135	119250	8595741	1369	rosiglitazone maleate	diabetes mellitus	0.15	0.13	0.17	9.377105e-299	272	103725	2397	138831	1369	rosiglitazone maleate	diabetes mellitus	49.3	84	0.01	0	0.02	8.496052e-131	4	19729	600	27861	1369	rosiglitazone maleate	diabetes mellitus	0.01	0	0.02	6.114547e-91	2	13583	356	15943	1369	rosiglitazone maleate	diabetes mellitus	0.04	0.02	0.08	1.509258e-49	7	10142	310	18024	1369	rosiglitazone maleate	diabetes mellitus	-3.87	0.0208583694252147	0.34	1.022998e-30	0.03	0	4.724346e-16	0.23	0.08	0.003101127	8583678	43	592	570
467	tolazamide	4.27	1.53	9.62	0.003706789	6	102	120457	8743774	467	tolazamide	diabetes mellitus	0	0	20.68	1	0	18	2669	242538	467	tolazamide	diabetes mellitus	49.3	84	0	0	424.66	1	0	2	604	47588	467	tolazamide	diabetes mellitus	0	0	433.93	1	0	2	358	29524	467	tolazamide	diabetes mellitus	0	0	Inf	1	0	0	317	28166	467	tolazamide	diabetes mellitus	-7.38	0.000623600885999444	139.28	0.9577591	0.04	0	2.714897e-29	0.1	0.08	0.195399	8583678	43	592	570
260	tolbutamide	1.08	0.43	2.25	0.8411773	7	469	120456	8743407	260	tolbutamide	diabetes mellitus	0.8	0.02	4.54	1	1	114	2668	242442	260	tolbutamide	diabetes mellitus	49.3	84	0	0	119.38	1	0	4	604	47586	260	tolbutamide	diabetes mellitus	0	0	125.03	1	0	4	358	29522	260	tolbutamide	diabetes mellitus	0	0	3287.28	1	0	1	317	28165	260	tolbutamide	diabetes mellitus	-7.9	0.000370743540459088	143.65	0.9561588	0.04	0	2.761048e-29	0.1	0.08	0.1954065	8583678	43	592	570
1266	troglitazone	3.57	1.82	6.35	0.0002396867	12	244	120451	8743632	1266	troglitazone	diabetes mellitus	0	0	4.52	1	0	76	2669	242480	1266	troglitazone	diabetes mellitus	49.3	84	0	0	424.66	1	0	2	604	47588	1266	troglitazone	diabetes mellitus	0	0	Inf	1	0	0	358	29526	1266	troglitazone	diabetes mellitus	0	0	468.37	1	0	2	317	28164	1266	troglitazone	diabetes mellitus	-6.84	0.0010701033996396	138.76	0.9606956	0.04	0	2.743951e-29	0.1	0.08	0.1960388	8583678	43	592	570
642	albuterol	1.67	1.62	1.73	1.238991e-182	3854	169503	116609	8574373	642	albuterol	asthma	1.41	1.22	1.63	2.152663e-06	353	37955	426	64684	642	albuterol	asthma	27.1	85.9	0.91	0.64	1.27	0.6200033	57	7070	98	11050	642	albuterol	asthma	1.49	0.7	3.13	0.2768802	15	2287	18	4085	642	albuterol	asthma	0.85	0.59	1.21	0.3855747	50	5889	90	8991	642	albuterol	asthma	-0.01	0.990049833749168	0.16	0.9400049	0.02	0	0.0003338992	-0.56	0.19	0.003855743	8214258	42	634	613
11	aminophylline	2.15	1.58	2.86	1.787991e-06	49	1655	120414	8742221	11	aminophylline	asthma	2.99	1.28	5.98	0.006770515	8	355	771	102284	11	aminophylline	asthma	27.1	85.9	2.93	0.07	17.55	0.2950372	1	40	154	18080	11	aminophylline	asthma	0	0	26.49	1	0	30	33	6342	11	aminophylline	asthma	5.34	0.13	33.91	0.1786358	1	20	139	14860	11	aminophylline	asthma	1.09	2.97427407256307	1.02	0.2816519	0.02	0	0.0003067833	-0.57	0.19	0.003534593	8214258	42	634	613
1089	azelastine	1.7	1.47	1.95	3.448123e-12	206	8808	120257	8735068	1089	azelastine	asthma	1.1	0.5	2.1	0.723649	9	1084	770	101555	1089	azelastine	asthma	27.1	85.9	0.51	0.01	2.91	1	1	228	154	17892	1089	azelastine	asthma	2.85	0.07	17.6	0.3047995	1	69	32	6303	1089	azelastine	asthma	0	0	2.17	0.4217311	0	183	140	14697	1089	azelastine	asthma	-0.69	0.501576069066056	1.01	0.4899914	0.02	0	0.0003248588	-0.56	0.19	0.003852168	8214258	42	634	613
645	beclomethasone dipropionate	1.83	1.58	2.1	8.595717e-15	203	8073	120260	8735803	645	beclomethasone dipropionate	asthma	0.83	0.43	1.46	0.6871811	12	1899	767	100740	645	beclomethasone dipropionate	asthma	27.1	85.9	0	0	6.67	1	0	67	155	18053	645	beclomethasone dipropionate	asthma	0	0	38.87	1	0	21	33	6351	645	beclomethasone dipropionate	asthma	0	0	7.04	1	0	58	140	14822	645	beclomethasone dipropionate	asthma	-11.81	7.42988631618285e-06	267.75	0.9648261	0.02	0	0.0003023753	-0.56	0.19	0.00382911	8214258	42	634	613
951	beclomethasone dipropionate monohydrate	3.89	2.6	5.62	1.467745e-09	30	560	120433	8743316	951	beclomethasone dipropionate monohydrate	asthma	4.71	0.56	17.9	0.07105744	2	56	777	102583	951	beclomethasone dipropionate monohydrate	asthma	27.1	85.9	0	0	19.61	1	0	24	155	18096	951	beclomethasone dipropionate monohydrate	asthma	0	0	139.1	1	0	7	33	6365	951	beclomethasone dipropionate monohydrate	asthma	0	0	24.42	1	0	18	140	14862	951	beclomethasone dipropionate monohydrate	asthma	-10.77	2.10207607804424e-05	289.59	0.9703303	0.02	0	0.0003103468	-0.56	0.19	0.003866819	8214258	42	634	613
1124	budesonide	1.17	1.11	1.24	7.148563e-08	1226	75987	119237	8667889	1124	budesonide	asthma	1.09	0.9	1.31	0.3434116	146	17908	633	84731	1124	budesonide	asthma	27.1	85.9	1.32	0.91	1.9	0.122511	43	4073	112	14047	1124	budesonide	asthma	1.31	0.53	2.92	0.5287244	9	1420	24	4952	1124	budesonide	asthma	1.46	0.99	2.14	0.04909134	40	3193	100	11687	1124	budesonide	asthma	0.36	1.43332941456034	0.17	0.03307144	0.02	0	0.0003053832	-0.57	0.19	0.003592201	8214258	42	634	613
1513	ciclesonide	1.66	1.32	2.07	1.857785e-05	83	3623	120380	8740253	1513	ciclesonide	asthma	1.74	1.11	2.62	0.01367572	24	1837	755	100802	1513	ciclesonide	asthma	27.1	85.9	2.06	1	3.82	0.02820282	11	648	144	17472	1513	ciclesonide	asthma	0	0	3.26	0.6300501	0	225	33	6147	1513	ciclesonide	asthma	2.97	1.53	5.31	0.000948154	13	496	127	14384	1513	ciclesonide	asthma	0.9	2.45960311115695	0.29	0.001986571	0.02	0	0.0002108968	-0.57	0.19	0.003498064	8214258	42	634	613
568	cromolyn sodium	1.44	1	2.01	0.04082184	35	1767	120428	8742109	568	cromolyn sodium	asthma	1.49	0.48	3.52	0.3985353	5	443	774	102196	568	cromolyn sodium	asthma	27.1	85.9	0	0	11.11	1	0	41	155	18079	568	cromolyn sodium	asthma	0	0	40.96	1	0	20	33	6352	568	cromolyn sodium	asthma	0	0	12.69	1	0	33	140	14847	568	cromolyn sodium	asthma	-11.65	8.71905236227387e-06	325.52	0.971457	0.02	0	0.0003167993	-0.56	0.19	0.003904795	8214258	42	634	613
