results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex
422	sodium chloride	0.61	0.53	0.7	7.2e-15	212	48979	62204	8752944	422	sodium chloride	prophylaxis	0.25	0.07	0.65	0.001	4	3388	471	100967	422	sodium chloride	prophylaxis	37.6	80.4	0.44	0.05	1.65	0.33	2	766	125	21302	422	sodium chloride	prophylaxis	0.44	0.01	2.54	0.73	1	532	57	13220	422	sodium chloride	prophylaxis	0.36	0.01	2.06	0.53	1	460	85	14014	422	sodium chloride	prophylaxis	-0.9	0.406569659740599	0.71	0.21	0.02	0.01	0	-0.38	0.17	0.03
423	tromethamine	1.87	1.25	2.69	0.002	29	2193	62387	8799730	423	tromethamine	pain	0.19	0	1.07	0.071	1	370	2745	193837	423	tromethamine	pain	33	80.8	0	0	5.26	1	0	42	620	35400	423	tromethamine	pain	0	0	10.31	1	0	29	205	15447	423	tromethamine	pain	0	0	11.19	1	0	20	489	26938	423	tromethamine	pain	-11.38	1.14216486386605e-05	207.61	0.96	0	0	0.77	-0.31	0.08	0
424	ethionamide	2.42	0.88	5.31	0.042	6	350	62410	8801573	424	ethionamide	tuberculosis	3.41	0.37	15.24	0.14	2	177	13	3925	424	ethionamide	tuberculosis	16.5	55	Inf	0.41	Inf	0.058	1	39	0	647	424	ethionamide	tuberculosis	Inf	0.65	Inf	0.038	1	23	0	605	424	ethionamide	tuberculosis	7.92	0.13	156.42	0.17	1	30	2	480	424	ethionamide	tuberculosis	3.02	20.4912916841929	1.1	0.01	0.01	0.03	0.78	-1.12	1.17	0.34
425	methoxyflurane	0	0	153.99	1	0	5	62416	8801918	425	methoxyflurane	hiv infection	0	0	11406.88	1	0	1	165	58725	425	methoxyflurane	hiv infection	33.1	69.6	0	0	Inf	1	0	0	31	6855	425	methoxyflurane	hiv infection	0	0	Inf	1	0	0	26	5798	425	methoxyflurane	hiv infection	0	0	Inf	1	0	0	9	3470	425	methoxyflurane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
427	nandrolone decanoate	0.56	0.01	3.17	1	1	250	62415	8801673	427	nandrolone decanoate	hiv infection	0	0	34.71	1	0	40	165	58686	427	nandrolone decanoate	hiv infection	33.1	69.6	0	0	7600.04	1	0	1	31	6854	427	nandrolone decanoate	hiv infection	0	0	7656.65	1	0	1	26	5797	427	nandrolone decanoate	hiv infection	0	0	Inf	1	0	0	9	3470	427	nandrolone decanoate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
428	cyclothiazide	0	0	213.76	1	0	4	62416	8801919	428	cyclothiazide	hypertension	0	0	4462.59	1	0	1	2617	321890	428	cyclothiazide	hypertension	43.3	85	0	0	Inf	1	0	0	583	63262	428	cyclothiazide	hypertension	0	0	Inf	1	0	0	177	31803	428	cyclothiazide	hypertension	0	0	Inf	1	0	0	473	40219	428	cyclothiazide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
429	triamterene	1.74	1.55	1.95	4.1e-18	295	23949	62121	8777974	429	triamterene	hypertension	1.23	0.89	1.64	0.19	46	4630	2571	317261	429	triamterene	hypertension	43.3	85	1.27	0.58	2.44	0.45	9	772	574	62490	429	triamterene	hypertension	0	0	3.52	0.63	0	191	177	31612	429	triamterene	hypertension	1.42	0.7	2.57	0.27	11	665	462	39554	429	triamterene	hypertension	0.21	1.23367805995674	0.31	0.49	-0.01	0	0.02	-0.75	0.09	0
430	metaxalone	3.51	3.02	4.05	2.3e-46	191	7692	62225	8794231	430	metaxalone	pain	2.79	2.02	3.76	4.9e-09	45	1154	2701	193053	430	metaxalone	pain	33	80.8	1	0.2	2.99	1	3	171	617	35271	430	metaxalone	pain	1.48	0.04	8.73	0.5	1	51	204	15425	430	metaxalone	pain	0.83	0.1	3.07	1	2	133	487	26825	430	metaxalone	pain	-0.03	0.970445533548508	0.58	0.96	0	0	0.77	-0.32	0.08	0
431	diazepam	2.67	2.52	2.82	1.1e-194	1271	68070	61145	8733853	431	diazepam	pain	2.77	2.41	3.17	4.2e-39	241	6523	2505	187684	431	diazepam	pain	33	80.8	2.49	1.82	3.34	3.8e-08	51	1232	569	34210	431	diazepam	pain	4.6	2.92	7	1e-09	27	494	178	14982	431	diazepam	pain	1.74	1.14	2.56	0.0079	28	910	461	26048	431	diazepam	pain	0.93	2.53450917761785	0.14	0	0	0	0.58	-0.31	0.08	0
432	quinethazone	0	0	735.87	1	0	2	62416	8801921	432	quinethazone	pain	0	0	2644.3	1	0	1	2746	194206	432	quinethazone	pain	33	80.8	0	0	Inf	1	0	0	620	35442	432	quinethazone	pain	0	0	Inf	1	0	0	205	15476	432	quinethazone	pain	0	0	Inf	1	0	0	489	26958	432	quinethazone	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
433	phenazopyridine	1.88	1.23	2.77	0.0028	26	1947	62390	8799976	433	phenazopyridine	pain	0.97	0.2	2.88	1	3	218	2743	193989	433	phenazopyridine	pain	33	80.8	5.46	0.62	22.41	0.059	2	21	618	35421	433	phenazopyridine	pain	0	0	82.74	1	0	5	205	15471	433	phenazopyridine	pain	5.53	0.63	22.87	0.058	2	20	487	26938	433	phenazopyridine	pain	1.54	4.66459027098813	0.74	0.04	0	0	0.76	-0.31	0.08	0
434	iothalamate meglumine	6.13	1.95	14.73	0.0017	5	115	62411	8801808	434	iothalamate meglumine	computerised tomogram	0	0	1431.74	1	0	19	2	4968	434	iothalamate meglumine	computerised tomogram	63.1	63.1	0	0	Inf	1	0	0	0	0	434	iothalamate meglumine	computerised tomogram	0	0	Inf	1	0	0	1	217	434	iothalamate meglumine	computerised tomogram	0	0	Inf	1	0	0	0	303	434	iothalamate meglumine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
435	phenylephrine bitartrate	0	0	97.96	1	0	7	62416	8801916	435	phenylephrine bitartrate	asthma	0	0	791.31	1	0	2	698	102718	435	phenylephrine bitartrate	asthma	24.2	80.2	0	0	Inf	1	0	0	186	17451	435	phenylephrine bitartrate	asthma	0	0	Inf	1	0	0	44	6361	435	phenylephrine bitartrate	asthma	0	0	Inf	1	0	0	162	14858	435	phenylephrine bitartrate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
436	iothalamate sodium	0	0	5064.64	1	0	1	62416	8801922	436	iothalamate sodium		0	0	Inf	1	0	0	0	0	436	iothalamate sodium		NA	NA	0	0	Inf	1	0	0	0	0	436	iothalamate sodium		0	0	Inf	1	0	0	0	0	436	iothalamate sodium		0	0	Inf	1	0	0	0	0	436	iothalamate sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
437	acetohexamide	0	0	42.51	1	0	14	62416	8801909	437	acetohexamide	hypertension	0	0	295.8	1	0	3	2617	321888	437	acetohexamide	hypertension	43.3	85	0	0	Inf	1	0	0	583	63262	437	acetohexamide	hypertension	0	0	Inf	1	0	0	177	31803	437	acetohexamide	hypertension	0	0	Inf	1	0	0	473	40219	437	acetohexamide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
438	methyldopa	0.71	0.42	1.1	0.15	19	3792	62397	8798131	438	methyldopa	hypertension	1.14	0.62	1.93	0.56	14	1507	2603	320384	438	methyldopa	hypertension	43.3	85	1.43	0.04	8.23	0.51	1	76	582	63186	438	methyldopa	hypertension	0	0	12.34	1	0	56	177	31747	438	methyldopa	hypertension	0.42	0.01	2.39	0.73	1	201	472	40018	438	methyldopa	hypertension	-1.18	0.307278738601131	1.01	0.24	-0.01	0	0.01	-0.76	0.09	0
439	methyldopate	0.49	0.16	1.15	0.11	5	1431	62411	8800492	439	methyldopate	hypertension	1	0.32	2.36	0.82	5	612	2612	321279	439	methyldopate	hypertension	43.3	85	0	0	13.74	1	0	31	583	63231	439	methyldopate	hypertension	0	0	47	1	0	16	177	31787	439	methyldopate	hypertension	0	0	8.94	1	0	37	473	40182	439	methyldopate	hypertension	-11.05	1.58871492308885e-05	197.97	0.96	-0.01	0	0.01	-0.75	0.09	0
440	methixene	0	0	735.87	1	0	2	62416	8801921	440	methixene		0	0	Inf	1	0	0	0	0	440	methixene		NA	NA	0	0	Inf	1	0	0	0	0	440	methixene		0	0	Inf	1	0	0	0	0	440	methixene		0	0	Inf	1	0	0	0	0	440	methixene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
443	acetylcysteine	0.99	0.72	1.35	1	42	5954	62374	8795969	443	acetylcysteine	prophylaxis	0	0	1.92	0.27	0	423	475	103932	443	acetylcysteine	prophylaxis	37.6	80.4	0	0	9.8	1	0	68	127	22000	443	acetylcysteine	prophylaxis	0	0	24.84	1	0	38	58	13714	443	acetylcysteine	prophylaxis	0	0	14.97	1	0	44	86	14430	443	acetylcysteine	prophylaxis	-12.31	4.50645384894425e-06	434.6	0.98	0.02	0.01	0	-0.39	0.17	0.02
444	piperacetazine	0	0	339.07	1	0	3	62416	8801920	444	piperacetazine	bone marrow conditioning regimen	0	0	682.83	1	0	3	18	4945	444	piperacetazine	bone marrow conditioning regimen	20	20	0	0	Inf	1	0	0	0	0	444	piperacetazine	bone marrow conditioning regimen	0	0	Inf	1	0	0	1	527	444	piperacetazine	bone marrow conditioning regimen	0	0	Inf	1	0	0	0	323	444	piperacetazine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
445	desipramine	2.7	1.66	4.14	7.2e-05	21	1099	62395	8800824	445	desipramine	depression	2.99	1.41	5.64	0.0028	10	175	3880	203091	445	desipramine	depression	26.8	78	0	0	5.36	1	0	29	756	29797	445	desipramine	depression	0	0	70.81	1	0	4	233	10847	445	desipramine	depression	0	0	5.66	1	0	29	611	25415	445	desipramine	depression	-10.82	1.99955661797474e-05	153.65	0.94	0	0	0.76	-0.11	0.08	0.15
446	oxandrolone	0.87	0.1	3.15	1	2	326	62414	8801597	446	oxandrolone	hiv infection	0	0	17.18	1	0	79	165	58647	446	oxandrolone	hiv infection	33.1	69.6	0	0	344.76	1	0	4	31	6851	446	oxandrolone	hiv infection	0	0	349.71	1	0	4	26	5794	446	oxandrolone	hiv infection	0	0	Inf	1	0	0	9	3470	446	oxandrolone	hiv infection	-10.41	3.01296747430444e-05	725.7	0.99	0.03	0.01	0.01	0.26	0.4	0.52
448	idoxuridine	0	0	36.6	1	0	16	62416	8801907	448	idoxuridine	hiv infection	0	0	1945.4	1	0	2	165	58724	448	idoxuridine	hiv infection	33.1	69.6	0	0	Inf	1	0	0	31	6855	448	idoxuridine	hiv infection	0	0	Inf	1	0	0	26	5798	448	idoxuridine	hiv infection	0	0	Inf	1	0	0	9	3470	448	idoxuridine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
450	ethylestrenol	0	0	50.76	1	0	12	62416	8801911	450	ethylestrenol	prophylaxis	0	0	129.09	1	0	8	475	104347	450	ethylestrenol	prophylaxis	37.6	80.4	0	0	Inf	1	0	0	127	22068	450	ethylestrenol	prophylaxis	0	0	Inf	1	0	0	58	13752	450	ethylestrenol	prophylaxis	0	0	Inf	1	0	0	86	14474	450	ethylestrenol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
451	vincristine	0.33	0.26	0.4	2e-39	93	40031	62323	8761892	451	vincristine	diffuse large b-cell lymphoma	1.51	0.12	79.33	1	3	6295	1	3171	451	vincristine	diffuse large b-cell lymphoma	63	63	0	0	Inf	1	0	0	0	0	451	vincristine	diffuse large b-cell lymphoma	0	0	Inf	1	0	693	0	567	451	vincristine	diffuse large b-cell lymphoma	Inf	0.02	Inf	1	1	595	0	441	451	vincristine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
452	pralidoxime chloride	0	0	24.54	1	0	23	62416	8801900	452	pralidoxime chloride	sedative therapy	0	0	364.54	1	0	2	33	2216	452	pralidoxime chloride	sedative therapy	35.7	72.4	0	0	Inf	1	0	0	8	298	452	pralidoxime chloride	sedative therapy	0	0	Inf	1	0	0	1	233	452	pralidoxime chloride	sedative therapy	0	0	Inf	1	0	0	9	290	452	pralidoxime chloride	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
453	nalidixic acid	0	0	13.99	1	0	39	62416	8801884	453	nalidixic acid	rheumatoid arthritis	0	0	224.22	1	0	5	2246	461536	453	nalidixic acid	rheumatoid arthritis	40.2	81	0	0	4408.75	1	0	1	955	115942	453	nalidixic acid	rheumatoid arthritis	0	0	Inf	1	0	0	161	25410	453	nalidixic acid	rheumatoid arthritis	0	0	4305.54	1	0	1	913	108061	453	nalidixic acid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
454	chlorphenesin carbamate	0	0	13.99	1	0	39	62416	8801884	454	chlorphenesin carbamate	rheumatoid arthritis	0	0	81.78	1	0	11	2246	461530	454	chlorphenesin carbamate	rheumatoid arthritis	40.2	81	0	0	Inf	1	0	0	955	115943	454	chlorphenesin carbamate	rheumatoid arthritis	0	0	Inf	1	0	0	161	25410	454	chlorphenesin carbamate	rheumatoid arthritis	0	0	Inf	1	0	0	913	108062	454	chlorphenesin carbamate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
455	nonoxynol-9	0	0	62.8	1	0	10	62416	8801913	455	nonoxynol-9	contraception	0	0	304.76	1	0	7	356	156272	455	nonoxynol-9	contraception	19	46	0	0	Inf	1	0	0	70	26786	455	nonoxynol-9	contraception	0	0	Inf	1	0	0	0	22	455	nonoxynol-9	contraception	0	0	Inf	1	0	0	80	30764	455	nonoxynol-9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
456	betamethasone acetate	0.43	0.01	2.43	0.73	1	325	62415	8801598	456	betamethasone acetate	intervertebral disc protrusion	0	0	18.67	1	0	14	52	3125	456	betamethasone acetate	intervertebral disc protrusion	41.7	71.5	0	0	Inf	1	0	0	10	476	456	betamethasone acetate	intervertebral disc protrusion	0	0	Inf	1	0	0	2	214	456	betamethasone acetate	intervertebral disc protrusion	0	0	1697.1	1	0	1	10	446	456	betamethasone acetate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
457	betamethasone sodium phosphate	0.32	0.1	0.75	0.0045	5	2192	62411	8799731	457	betamethasone sodium phosphate	adverse event	0	0	752.01	1	0	8	2	1057	457	betamethasone sodium phosphate	adverse event	NA	NA	0	0	Inf	1	0	0	0	0	457	betamethasone sodium phosphate	adverse event	0	0	Inf	1	0	6	0	211	457	betamethasone sodium phosphate	adverse event	0	0	Inf	1	0	0	0	161	457	betamethasone sodium phosphate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
458	nortriptyline	3.4	3.01	3.83	8.2e-64	278	11575	62138	8790348	458	nortriptyline	depression	2.12	1.59	2.78	7.6e-07	56	1391	3834	201875	458	nortriptyline	depression	26.8	78	1.28	0.5	2.69	0.51	7	217	749	29609	458	nortriptyline	depression	1.17	0.14	4.4	0.69	2	80	231	10771	458	nortriptyline	depression	1.23	0.39	2.95	0.61	5	169	606	25275	458	nortriptyline	depression	0.19	1.20924959765725	0.38	0.61	0	0	0.75	-0.11	0.08	0.15
459	melphalan	0.38	0.28	0.51	1.3e-14	47	17238	62369	8784685	459	melphalan	multiple myeloma	0.96	0.5	1.7	1	13	4974	146	53647	459	melphalan	multiple myeloma	NA	NA	0	0	Inf	1	0	0	0	0	459	melphalan	multiple myeloma	0	0	Inf	1	0	0	0	0	459	melphalan	multiple myeloma	0	0	Inf	1	0	0	0	0	459	melphalan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
460	chlorphentermine	2.61	0.06	15.19	0.32	1	54	62415	8801869	460	chlorphentermine	premedication	0	0	218.18	1	0	4	200	28655	460	chlorphentermine	premedication	27	78	0	0	4194.89	1	0	1	48	5524	460	chlorphentermine	premedication	0	0	Inf	1	0	0	12	2837	460	chlorphentermine	premedication	0	0	3486.09	1	0	1	43	4064	460	chlorphentermine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
461	estrogens, esterified	1.05	0.5	1.94	0.87	10	1344	62406	8800579	461	estrogens, esterified	hormone replacement therapy	0.79	0.1	2.92	1	2	577	175	40051	461	estrogens, esterified	hormone replacement therapy	39.8	73	3.46	0.08	23.11	0.27	1	16	52	2880	461	estrogens, esterified	hormone replacement therapy	0	0	Inf	1	0	0	28	1212	461	estrogens, esterified	hormone replacement therapy	3.96	0.09	26.69	0.24	1	18	31	2210	461	estrogens, esterified	hormone replacement therapy	1.33	3.78104338756878	1.05	0.21	0.01	0.01	0.56	0.51	0.26	0.05
462	prilocaine	1.1	0.75	1.54	0.58	33	4248	62383	8797675	462	prilocaine	immunodeficiency common variable	0	0	1.34	0.095	0	926	18	5449	462	prilocaine	immunodeficiency common variable	39	70	0	0	10.54	1	0	154	4	1063	462	prilocaine	immunodeficiency common variable	0	0	15.83	1	0	58	3	373	462	prilocaine	immunodeficiency common variable	0	0	9.59	1	0	204	4	1284	462	prilocaine	immunodeficiency common variable	-16.06	1.05981636331305e-07	1785.17	0.99	0	0.02	0.87	0.93	0.78	0.23
463	doxapram	0	0	8.11	1	0	66	62416	8801857	463	doxapram	pneumonia	0	0	180.14	1	0	6	86	17968	463	doxapram	pneumonia	27	86.5	0	0	Inf	1	0	0	8	2854	463	doxapram	pneumonia	0	0	Inf	1	0	0	3	1641	463	doxapram	pneumonia	0	0	Inf	1	0	0	8	1761	463	doxapram	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
464	mefenamic acid	1.64	1	2.54	0.042	20	1718	62396	8800205	464	mefenamic acid	pain	0.48	0.01	2.74	0.73	1	146	2745	194061	464	mefenamic acid	pain	33	80.8	0	0	7.77	1	0	29	620	35413	464	mefenamic acid	pain	0	0	19.71	1	0	16	205	15460	464	mefenamic acid	pain	0	0	9.62	1	0	23	489	26935	464	mefenamic acid	pain	-10.43	2.95330672102962e-05	141.15	0.94	0	0	0.77	-0.31	0.08	0
465	aminocaproic acid	0	0	0.49	0.0013	0	1071	62416	8800852	465	aminocaproic acid	coronary artery bypass	0	0	4.41	1	0	194	22	4650	465	aminocaproic acid	coronary artery bypass	67	67	0	0	Inf	1	0	0	0	0	465	aminocaproic acid	coronary artery bypass	0	0	Inf	1	0	0	1	192	465	aminocaproic acid	coronary artery bypass	0	0	Inf	1	0	1	0	37	465	aminocaproic acid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
466	iodohippurate sodium i-131	0	0	735.87	1	0	2	62416	8801921	466	iodohippurate sodium i-131	hyperthyroidism	0	0	4335.49	1	0	1	33	3934	466	iodohippurate sodium i-131	hyperthyroidism	29.6	80.8	0	0	Inf	1	0	0	6	764	466	iodohippurate sodium i-131	hyperthyroidism	0	0	Inf	1	0	0	1	249	466	iodohippurate sodium i-131	hyperthyroidism	0	0	Inf	1	0	0	7	681	466	iodohippurate sodium i-131	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
467	tolazamide	0	0	4.9	1	0	108	62416	8801815	467	tolazamide	diabetes mellitus	0	0	37.48	1	0	18	1481	243726	467	tolazamide	diabetes mellitus	45	84.2	0	0	790.38	1	0	2	350	51412	467	tolazamide	diabetes mellitus	0	0	1136.52	1	0	2	136	29746	467	tolazamide	diabetes mellitus	0	0	Inf	1	0	0	258	28225	467	tolazamide	diabetes mellitus	-7.29	0.000682328052756377	229.63	0.97	0.02	0	0	-0.69	0.11	0
468	oxazepam	1.42	1.13	1.77	0.0027	81	8031	62335	8793892	468	oxazepam	depression	0.27	0.07	0.68	0.0021	4	783	3886	202483	468	oxazepam	depression	26.8	78	0.5	0.01	2.87	0.73	1	79	755	29747	468	oxazepam	depression	1.14	0.03	6.76	0.59	1	41	232	10810	468	oxazepam	depression	0	0	1.96	0.27	0	80	611	25364	468	oxazepam	depression	-1.03	0.357006960569147	1	0.31	0	0	0.75	-0.11	0.08	0.15
469	levomepromazine	0.8	0.42	1.37	0.53	13	2299	62403	8799624	469	levomepromazine	schizophrenia	0	0	1.89	0.27	0	452	263	60324	469	levomepromazine	schizophrenia	20.1	71.3	0	0	11.08	1	0	60	46	7732	469	levomepromazine	schizophrenia	0	0	17.44	1	0	42	30	5372	469	levomepromazine	schizophrenia	0	0	32	1	0	21	22	3400	469	levomepromazine	schizophrenia	-12.43	3.99686601575135e-06	498.12	0.98	0.01	0.01	0.47	-0.13	0.28	0.66
470	metaproterenol	5.38	2.83	9.32	2e-06	13	341	62403	8801582	470	metaproterenol	asthma	0	0	9.51	1	0	59	698	102661	470	metaproterenol	asthma	24.2	80.2	0	0	495.71	1	0	2	186	17449	470	metaproterenol	asthma	0	0	5181.75	1	0	1	44	6360	470	metaproterenol	asthma	0	0	3387.65	1	0	1	162	14857	470	metaproterenol	asthma	-8.77	0.00015532358064889	378.5	0.98	0.01	0	0	-0.42	0.17	0.01
471	haloperidol	1.48	1.31	1.67	2.1e-09	270	25812	62146	8776111	471	haloperidol	schizophrenia	0.93	0.53	1.52	0.9	17	4205	246	56571	471	haloperidol	schizophrenia	20.1	71.3	0	0	1.29	0.11	0	474	46	7318	471	haloperidol	schizophrenia	0	0	2.09	0.26	0	321	30	5093	471	haloperidol	schizophrenia	0	0	2.68	0.4	0	220	22	3201	471	haloperidol	schizophrenia	-14.5	5.04347662567888e-07	461.92	0.97	0.01	0.01	0.47	-0.13	0.28	0.64
472	haloperidol lactate	1.48	1.31	1.67	2.1e-09	270	25812	62146	8776111	472	haloperidol lactate	schizophrenia	0.93	0.53	1.52	0.9	17	4205	246	56571	472	haloperidol lactate	schizophrenia	20.1	71.3	0	0	1.29	0.11	0	474	46	7318	472	haloperidol lactate	schizophrenia	0	0	2.09	0.26	0	321	30	5093	472	haloperidol lactate	schizophrenia	0	0	2.68	0.4	0	220	22	3201	472	haloperidol lactate	schizophrenia	-14.5	5.04347662567888e-07	461.92	0.97	0.01	0.01	0.47	-0.13	0.28	0.64
473	sulfameter	0	0	339.07	1	0	3	62416	8801920	473	sulfameter	diabetes mellitus non-insulin-dependent	0	0	13521.99	1	0	1	56	24616	473	sulfameter	diabetes mellitus non-insulin-dependent	NA	NA	0	0	Inf	1	0	0	0	0	473	sulfameter	diabetes mellitus non-insulin-dependent	0	0	Inf	1	0	0	0	0	473	sulfameter	diabetes mellitus non-insulin-dependent	0	0	Inf	1	0	0	0	0	473	sulfameter	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
474	protriptyline	3.05	1.39	5.85	0.0036	9	416	62407	8801507	474	protriptyline	narcolepsy	1.14	0.37	2.72	0.63	5	239	584	31902	474	protriptyline	narcolepsy	18.4	66.1	0.94	0.02	5.53	1	1	52	200	9765	474	protriptyline	narcolepsy	0	0	8.61	1	0	20	72	2990	474	protriptyline	narcolepsy	1.12	0.03	6.66	0.6	1	47	152	8019	474	protriptyline	narcolepsy	-0.35	0.704688089718713	1.01	0.73	0.01	0	0.16	0.22	0.14	0.12
475	amantadine	3.05	2.64	3.52	2e-39	196	9067	62220	8792856	475	amantadine	parkinson s disease	1.13	0.67	1.79	0.62	20	2205	212	26359	475	amantadine	parkinson s disease	59.7	83.8	0.88	0.1	3.39	1	2	277	45	5472	475	amantadine	parkinson s disease	0.74	0.02	4.51	1	1	187	29	4013	475	amantadine	parkinson s disease	0.66	0.02	4.15	1	1	196	22	2863	475	amantadine	parkinson s disease	-0.36	0.697676326071031	0.72	0.62	0	0.01	0.98	-0.06	0.28	0.84
476	ethynodiol diacetate	1.48	0.3	4.37	0.46	3	286	62413	8801637	476	ethynodiol diacetate	hormone replacement therapy	0	0	103.38	1	0	10	177	40618	476	ethynodiol diacetate	hormone replacement therapy	39.8	73	0	0	Inf	1	0	0	53	2896	476	ethynodiol diacetate	hormone replacement therapy	0	0	Inf	1	0	0	28	1212	476	ethynodiol diacetate	hormone replacement therapy	0	0	Inf	1	0	0	32	2228	476	ethynodiol diacetate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
477	diphenidol	0	0	7.42	1	0	72	62416	8801851	477	diphenidol	hypertension	0	0	31.9	1	0	16	2617	321875	477	diphenidol	hypertension	43.3	85	0	0	Inf	1	0	0	583	63262	477	diphenidol	hypertension	0	0	Inf	1	0	0	177	31803	477	diphenidol	hypertension	0	0	447.55	1	0	2	473	40217	477	diphenidol	hypertension	-6.99	0.000921046531669378	139.28	0.96	-0.01	0	0.02	-0.75	0.09	0
478	droperidol	0.26	0.03	0.95	0.041	2	1072	62414	8800851	478	droperidol	anaesthesia	0	0	20.91	1	0	96	14	6554	478	droperidol	anaesthesia	51.4	73	0	0	1578.6	1	0	8	1	331	478	droperidol	anaesthesia	0	0	Inf	1	0	1	0	387	478	droperidol	anaesthesia	0	0	34.28	1	0	13	6	476	478	droperidol	anaesthesia	-17.72	2.01512402415246e-08	12169.23	1	0.06	0.03	0.04	-18.25	2300.22	0.99
479	fentanyl citrate	1.15	1.06	1.25	0.00094	591	72566	61825	8729357	479	fentanyl citrate	pain	0.9	0.77	1.03	0.13	210	16444	2536	177763	479	fentanyl citrate	pain	33	80.8	0.88	0.62	1.21	0.48	40	2580	580	32862	479	fentanyl citrate	pain	0.79	0.41	1.38	0.51	13	1226	192	14250	479	fentanyl citrate	pain	1.07	0.73	1.53	0.71	34	1757	455	25201	479	fentanyl citrate	pain	-0.02	0.980198673306755	0.15	0.87	0	0	0.77	-0.31	0.08	0
480	meprednisone	0.37	0.01	2.05	0.53	1	386	62415	8801537	480	meprednisone	rheumatoid arthritis	0	0	7.28	1	0	106	2246	461435	480	meprednisone	rheumatoid arthritis	40.2	81	0	0	84.36	1	0	7	955	115936	480	meprednisone	rheumatoid arthritis	0	0	240.33	1	0	4	161	25406	480	meprednisone	rheumatoid arthritis	0	0	179.95	1	0	4	913	108058	480	meprednisone	rheumatoid arthritis	-7.64	0.000480828452058381	114.45	0.95	0.02	0	0	-0.32	0.09	0
481	indomethacin	1.52	1.23	1.85	9.4e-05	100	9293	62316	8792630	481	indomethacin	rheumatoid arthritis	0	0	0.62	0.0057	0	1224	2246	460317	481	indomethacin	rheumatoid arthritis	40.2	81	0	0	3.83	1	0	119	955	115824	481	indomethacin	rheumatoid arthritis	0	0	16.24	1	0	38	161	25372	481	indomethacin	rheumatoid arthritis	0	0	4.64	1	0	96	913	107966	481	indomethacin	rheumatoid arthritis	-10.68	2.30003758698791e-05	125.18	0.93	0.02	0	0	-0.32	0.09	0
