results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex	results_logReg.N_logReg
256	fluoxymesterone	0	0	16.76	1	0	92	21580	8842667	256	fluoxymesterone	drug abuser	0	0	7588.56	1	0	1	4	882	256	fluoxymesterone	drug abuser	NA	NA	0	0	Inf	1	0	0	0	0	256	fluoxymesterone	drug abuser	0	0	Inf	1	0	0	0	6	256	fluoxymesterone	drug abuser	0	0	Inf	1	0	0	0	11	256	fluoxymesterone	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
257	orphenadrine	2.96	1.35	5.64	0.004194078	9	1245	21571	8841514	257	orphenadrine	pain	6.96	1.87	18.31	0.003077929	4	137	822	195990	257	orphenadrine	pain	27	74.4	0	0	35.42	1	0	34	110	33466	257	orphenadrine	pain	0	0	194.66	1	0	9	42	15630	257	orphenadrine	pain	0	0	40.45	1	0	31	87	27329	257	orphenadrine	pain	-10.91	1.82745714988258e-05	374.98	0.976798	-0.03	0	4.848657e-12	-0.14	0.19	0.4562965	8431288
259	chlorambucil	0	0	0.57	0.004208892	0	2636	21580	8840123	259	chlorambucil	chronic lymphocytic leukaemia	0	0	16.02	1	0	1399	5	20527	259	chlorambucil	chronic lymphocytic leukaemia	53.6	59.9	0	0	Inf	1	0	13	0	709	259	chlorambucil	chronic lymphocytic leukaemia	0	0	642.02	1	0	307	1	5104	259	chlorambucil	chronic lymphocytic leukaemia	0	0	734.82	1	0	150	1	2858	259	chlorambucil	chronic lymphocytic leukaemia	-13.97	8.56852538712831e-07	2171.17	0.9948678	-0.05	0.03	0.1119769	-0.61	1.42	0.6662774	884218
260	tolbutamide	0.86	0.02	4.83	1	1	475	21579	8842284	260	tolbutamide	diabetes mellitus	0	0	34.08	1	0	115	236	244874	260	tolbutamide	diabetes mellitus	36	65.5	0	0	1882.41	1	0	4	28	32295	260	tolbutamide	diabetes mellitus	0	0	3177.52	1	0	4	14	29866	260	tolbutamide	diabetes mellitus	0	0	4.5036e+15	1	0	1	20	28462	260	tolbutamide	diabetes mellitus	-8.16	0.000285862394797409	639.63	0.9898204	-0.05	0.01	5.091691e-06	-0.4	0.35	0.2566411	8583678
261	mepenzolate bromide	0	0	38.6	1	0	41	21580	8842718	261	mepenzolate bromide	prophylaxis	0	0	767.18	1	0	7	97	104726	261	mepenzolate bromide	prophylaxis	23.3	78.2	0	0	919.16	1	0	7	19	23224	261	mepenzolate bromide	prophylaxis	0	0	3159.74	1	0	3	12	13795	261	mepenzolate bromide	prophylaxis	0	0	2313.39	1	0	4	11	14545	261	mepenzolate bromide	prophylaxis	-9.77	5.71403520498611e-05	906.48	0.9913981	-0.02	0.01	0.07118103	0.18	0.42	0.6626186	8283708
263	meclizine	1.53	1.09	2.09	0.01049329	40	10714	21540	8832045	263	meclizine	pain	5.24	3.25	8.03	1.211021e-09	22	1019	804	195108	263	meclizine	pain	27	74.4	2.76	0.33	10.34	0.1680757	2	223	108	33277	263	meclizine	pain	11.28	1.3	44.99	0.01548535	2	69	40	15570	263	meclizine	pain	0	0	5.73	1	0	207	87	27153	263	meclizine	pain	1.06	2.88637098926796	0.72	0.1404473	-0.03	0	3.904198e-12	-0.13	0.19	0.4752572	8431288
264	prochlorperazine edisylate	1.19	0.94	1.48	0.1269598	80	27654	21500	8815105	264	prochlorperazine edisylate	nausea	0.99	0.55	1.68	1	17	5148	88	26379	264	prochlorperazine edisylate	nausea	28.5	59.9	1.01	0.11	4.55	1	2	522	12	3158	264	prochlorperazine edisylate	nausea	0	0	9.28	1	0	702	3	2686	264	prochlorperazine edisylate	nausea	1.11	0.12	5.08	0.7043492	2	815	11	4961	264	prochlorperazine edisylate	nausea	-0.06	0.941764533584249	0.77	0.9386586	-0.02	0.01	0.05020842	-0.85	0.64	0.1832188	891808
265	isopropamide iodide	0	0	147.82	1	0	12	21580	8842747	265	isopropamide iodide	menopausal symptoms	0	0	2831.56	1	0	3	6	5878	265	isopropamide iodide	menopausal symptoms	37	37	0	0	Inf	1	0	0	0	0	265	isopropamide iodide	menopausal symptoms	0	0	Inf	1	0	0	0	4	265	isopropamide iodide	menopausal symptoms	0	0	Inf	1	0	0	1	676	265	isopropamide iodide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
266	polyestradiol phosphate	0	0	163.23	1	0	11	21580	8842748	266	polyestradiol phosphate	prostate cancer	0	0	693.75	1	0	7	47	46141	266	polyestradiol phosphate	prostate cancer	53.8	71.1	0	0	Inf	1	0	0	2	4524	266	polyestradiol phosphate	prostate cancer	0	0	Inf	1	0	0	4	14786	266	polyestradiol phosphate	prostate cancer	0	0	Inf	1	0	0	0	51	266	polyestradiol phosphate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
267	perphenazine	6.93	4.81	9.67	3.786203e-18	35	2072	21545	8840687	267	perphenazine	schizophrenia	1.12	0.23	3.32	0.7532107	3	340	475	60221	267	perphenazine	schizophrenia	22	66.2	6.88	0.16	44.68	0.1432378	1	20	52	7163	267	perphenazine	schizophrenia	0	0	43.1	1	0	16	34	5394	267	perphenazine	schizophrenia	12.35	0.28	91.37	0.08708155	1	11	25	3406	267	perphenazine	schizophrenia	1.7	5.4739473917272	1.03	0.09749338	0	0.01	0.9773657	-0.19	0.26	0.4703911	888878
268	iron dextran	1.4	0.29	4.11	0.4788973	3	877	21577	8841882	268	iron dextran	anaemia	0	0	23.25	1	0	194	18	19666	268	iron dextran	anaemia	57.9	72.5	0	0	Inf	1	0	1	0	1633	268	iron dextran	anaemia	0	0	10196.72	1	0	6	1	1865	268	iron dextran	anaemia	0	0	12481.57	1	0	7	1	2782	268	iron dextran	anaemia	-11.7	8.29381916075737e-06	2959.58	0.9968462	0.01	0.04	0.7785113	0.34	1.43	0.814539	846628
269	deserpidine	0	0	207.36	1	0	9	21580	8842750	269	deserpidine	rheumatoid arthritis	0	0	8192	1	0	3	160	463624	269	deserpidine	rheumatoid arthritis	27.2	69.2	0	0	Inf	1	0	0	35	105678	269	deserpidine	rheumatoid arthritis	0	0	Inf	1	0	0	5	25566	269	deserpidine	rheumatoid arthritis	0	0	Inf	1	0	0	34	108941	269	deserpidine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
270	brompheniramine maleate	0	0	8.99	1	0	170	21580	8842589	270	brompheniramine maleate	hypersensitivity	0	0	72.16	1	0	17	121	35576	270	brompheniramine maleate	hypersensitivity	19.8	76	0	0	4.5036e+15	1	0	1	9	8093	270	brompheniramine maleate	hypersensitivity	0	0	Inf	1	0	0	1	2969	270	brompheniramine maleate	hypersensitivity	0	0	16384	1	0	1	10	7206	270	brompheniramine maleate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
271	ethotoin	0	0	55.6	1	0	29	21580	8842730	271	ethotoin	epilepsy	0	0	219.03	1	0	8	124	45934	271	ethotoin	epilepsy	15	57.8	0	0	Inf	1	0	0	17	4265	271	ethotoin	epilepsy	0	0	Inf	1	0	0	9	3584	271	ethotoin	epilepsy	0	0	Inf	1	0	0	13	4227	271	ethotoin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
272	norethindrone	1.68	1.06	2.52	0.02009484	23	5615	21557	8837144	272	norethindrone	contraception	0.59	0.01	3.35	1	1	1132	231	155271	272	norethindrone	contraception	16	35.1	0	0	21.96	1	0	122	35	23757	272	norethindrone	contraception	0	0	Inf	1	0	0	0	22	272	norethindrone	contraception	0	0	15.62	1	0	191	40	30613	272	norethindrone	contraception	-12.81	2.73330242596469e-06	770.46	0.9867297	-0.04	0.02	0.04365414	-13.3	2217.91	0.9952143	8308668
273	anisindione	0	0	207.36	1	0	9	21580	8842750	273	anisindione	atrial fibrillation	0	0	3406.82	1	0	6	26	112185	273	anisindione	atrial fibrillation	63	72.1	0	0	16384	1	0	3	2	10015	273	anisindione	atrial fibrillation	0	0	16384	1	0	5	3	22121	273	anisindione	atrial fibrillation	0	0	4.5036e+15	1	0	1	2	18024	273	anisindione	atrial fibrillation	-8.78	0.000153778085198759	1610.37	0.995648	-0.03	0.02	0.255024	0.15	0.91	0.8678922	8401568
274	buclizine	0	0	30.14	1	0	52	21580	8842707	274	buclizine	antiallergic therapy	0	0	9176.27	1	0	1	3	823	274	buclizine	antiallergic therapy	44	44	0	0	Inf	1	0	0	0	0	274	buclizine	antiallergic therapy	0	0	Inf	1	0	0	0	106	274	buclizine	antiallergic therapy	0	0	Inf	1	0	0	2	167	274	buclizine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
275	sodium phosphate p-32	0	0	12787.93	1	0	1	21580	8842758	275	sodium phosphate p-32	haemophilic arthritis	0	0	Inf	1	0	1	0	3	275	sodium phosphate p-32	haemophilic arthritis	NA	NA	0	0	Inf	1	0	0	0	0	275	sodium phosphate p-32	haemophilic arthritis	0	0	Inf	1	0	0	0	0	275	sodium phosphate p-32	haemophilic arthritis	0	0	Inf	1	0	0	0	0	275	sodium phosphate p-32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
276	sodium iodide i-131	0	0	1.95	0.2741949	0	779	21580	8841980	276	sodium iodide i-131	basedow s disease	0	0	3.91	0.6034297	0	272	7	1522	276	sodium iodide i-131	basedow s disease	54	54	0	0	Inf	1	0	0	0	0	276	sodium iodide i-131	basedow s disease	0	0	Inf	1	0	3	0	53	276	sodium iodide i-131	basedow s disease	0	0	Inf	1	0	0	1	263	276	sodium iodide i-131	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
277	mestranol	0	0	7.91	1	0	193	21580	8842566	277	mestranol	hormone replacement therapy	0	0	819.07	1	0	8	30	40767	277	mestranol	hormone replacement therapy	44.5	62.9	0	0	Inf	1	0	0	2	1942	277	mestranol	hormone replacement therapy	0	0	Inf	1	0	0	1	1239	277	mestranol	hormone replacement therapy	0	0	16384	1	0	1	3	2256	277	mestranol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
278	norethynodrel	0	0	283.59	1	0	7	21580	8842752	278	norethynodrel	asthma	0	0	2282.07	1	0	2	245	103171	278	norethynodrel	asthma	18.9	69	0	0	Inf	1	0	0	30	14322	278	norethynodrel	asthma	0	0	Inf	1	0	0	7	6398	278	norethynodrel	asthma	0	0	Inf	1	0	0	29	14991	278	norethynodrel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
279	propoxyphene	2.74	2.35	3.19	6.946705e-30	173	25982	21407	8816777	279	propoxyphene	pain	1.76	1.27	2.38	0.0006522917	45	6225	781	189902	279	propoxyphene	pain	27	74.4	0	0	16.96	1	0	69	110	33431	279	propoxyphene	pain	0	0	153.78	1	0	11	42	15628	279	propoxyphene	pain	0	0	15.3	1	0	79	87	27281	279	propoxyphene	pain	-11.97	6.33133147706026e-06	409.13	0.9766656	-0.03	0	4.575435e-12	-0.14	0.19	0.4494175	8431288
280	methocarbamol	4.27	3.43	5.27	2.353785e-28	89	8560	21491	8834199	280	methocarbamol	pain	3.37	2.07	5.2	3.291576e-06	21	1508	805	194619	280	methocarbamol	pain	27	74.4	2.89	0.77	7.67	0.05531765	4	432	106	33068	280	methocarbamol	pain	3.61	0.09	21.69	0.2481728	1	105	41	15534	280	methocarbamol	pain	4.59	1.44	11.24	0.00607145	5	359	82	27001	280	methocarbamol	pain	1.44	4.22069581699655	0.42	0.0006530606	-0.03	0	6.162543e-12	-0.12	0.19	0.5349204	8431288
281	prednisolone sodium phosphate	0.95	0.12	3.45	1	2	860	21578	8841899	281	prednisolone sodium phosphate	rheumatoid arthritis	0	0	98.16	1	0	112	160	463515	281	prednisolone sodium phosphate	rheumatoid arthritis	27.2	69.2	0	0	1617.34	1	0	9	35	105669	281	prednisolone sodium phosphate	rheumatoid arthritis	0	0	4.5036e+15	1	0	2	5	25564	281	prednisolone sodium phosphate	rheumatoid arthritis	0	0	1234.49	1	0	12	34	108929	281	prednisolone sodium phosphate	rheumatoid arthritis	-8.7	0.000166585810987634	626.51	0.9889152	-0.03	0.01	0.000895551	-0.4	0.48	0.4016759	81345468
283	niacin	0.4	0.3	0.54	3.796563e-13	47	47724	21533	8795035	283	niacin	blood cholesterol increased	0.14	0.03	0.41	2.591296e-06	3	9617	197	86667	283	niacin	blood cholesterol increased	38.9	74.6	7.02	0.78	30.11	0.03923361	2	267	16	14998	283	niacin	blood cholesterol increased	0	0	58.23	1	0	173	4	6605	283	niacin	blood cholesterol increased	11.96	1.31	52.73	0.01523504	2	150	14	12562	283	niacin	blood cholesterol increased	2.04	7.690609198879	0.76	0.007039423	-0.05	0.01	0.0002094966	-0.81	0.56	0.1522702	8195108
284	triprolidine	0	0	2.87	0.6442187	0	528	21580	8842231	284	triprolidine	pain	0	0	16.82	1	0	54	826	196073	284	triprolidine	pain	27	74.4	0	0	156.47	1	0	9	110	33491	284	triprolidine	pain	0	0	2065.2	1	0	2	42	15637	284	triprolidine	pain	0	0	221.05	1	0	7	87	27353	284	triprolidine	pain	-8.84	0.000144822746682688	292.07	0.9758479	-0.03	0	4.953444e-12	-0.14	0.19	0.4586768	8431288
285	triflupromazine	0	0	207.36	1	0	9	21580	8842750	285	triflupromazine	schizophrenia	0	0	672.93	1	0	2	478	60559	285	triflupromazine	schizophrenia	22	66.2	0	0	Inf	1	0	0	53	7183	285	triflupromazine	schizophrenia	0	0	Inf	1	0	0	34	5410	285	triflupromazine	schizophrenia	0	0	Inf	1	0	0	26	3417	285	triflupromazine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
286	prochlorperazine	1.18	0.94	1.47	0.1427806	80	27707	21500	8815052	286	prochlorperazine	nausea	0.99	0.55	1.68	1	17	5149	88	26378	286	prochlorperazine	nausea	28.5	59.9	1.01	0.11	4.55	1	2	522	12	3158	286	prochlorperazine	nausea	0	0	9.28	1	0	702	3	2686	286	prochlorperazine	nausea	1.11	0.12	5.08	0.7043492	2	815	11	4961	286	prochlorperazine	nausea	-0.06	0.941764533584249	0.77	0.9386586	-0.02	0.01	0.05020842	-0.85	0.64	0.1832188	891808
287	chlorothiazide	0.55	0.01	3.06	1	1	748	21579	8842011	287	chlorothiazide	hypertension	0	0	25.12	1	0	82	595	323831	287	chlorothiazide	hypertension	41.8	78.6	0	0	564.85	1	0	6	85	56494	287	chlorothiazide	hypertension	0	0	2763.12	1	0	3	30	31947	287	chlorothiazide	hypertension	0	0	535.93	1	0	6	65	40621	287	chlorothiazide	hypertension	-9.41	8.1900947351399e-05	477.32	0.9842776	-0.03	0.01	2.007607e-05	-0.56	0.22	0.01176913	8726728
288	chlorothiazide sodium	0	0	5.81	1	0	262	21580	8842497	288	chlorothiazide sodium	nuclear magnetic resonance imaging	0	0	Inf	1	0	6	0	7663	288	chlorothiazide sodium	nuclear magnetic resonance imaging	NA	NA	0	0	Inf	1	0	0	0	0	288	chlorothiazide sodium	nuclear magnetic resonance imaging	0	0	Inf	1	0	0	0	257	288	chlorothiazide sodium	nuclear magnetic resonance imaging	0	0	Inf	1	0	0	0	561	288	chlorothiazide sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
289	methylprednisolone	1.23	1.06	1.41	0.00585972	194	64943	21386	8777816	289	methylprednisolone	rheumatoid arthritis	3.51	1.58	6.85	0.001587291	9	7735	151	455892	289	methylprednisolone	rheumatoid arthritis	27.2	69.2	3.51	0.41	13.73	0.1191726	2	1796	33	103882	289	methylprednisolone	rheumatoid arthritis	0	0	55.53	1	0	494	5	25072	289	methylprednisolone	rheumatoid arthritis	3.51	0.41	13.78	0.1191395	2	1906	32	107035	289	methylprednisolone	rheumatoid arthritis	1.17	3.2219926385285	0.73	0.1073779	-0.03	0.01	0.0007914485	-0.4	0.48	0.4008313	81345468
290	triamcinolone	1.77	1.31	2.33	0.0001720106	51	11836	21529	8830923	290	triamcinolone	psoriasis	0	0	5.77	1	0	1123	94	161664	290	triamcinolone	psoriasis	29.4	68.6	0	0	31.26	1	0	279	18	38164	290	triamcinolone	psoriasis	0	0	38.37	1	0	169	14	21310	290	triamcinolone	psoriasis	0	0	84.18	1	0	227	7	27383	290	triamcinolone	psoriasis	-12.74	2.93148921368913e-06	878.02	0.9884234	-0.01	0.01	0.394673	0.94	0.46	0.04172582	8491108
291	tannic acid	0	0	41.78	1	0	38	21580	8842721	291	tannic acid	migraine	0	0	210.22	1	0	5	218	41809	291	tannic acid	migraine	30	58.2	0	0	Inf	1	0	0	14	5263	291	tannic acid	migraine	0	0	Inf	1	0	0	1	1080	291	tannic acid	migraine	0	0	Inf	1	0	0	15	7451	291	tannic acid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
292	zinc acetate	2.22	0.06	12.5	0.3645164	1	185	21579	8842574	292	zinc acetate	hepato-lenticular degeneration	0	0	6.41	0.5634426	0	64	3	166	292	zinc acetate	hepato-lenticular degeneration	36.1	39.8	0	0	Inf	1	0	1	0	11	292	zinc acetate	hepato-lenticular degeneration	0	0	52.89	1	0	14	1	18	292	zinc acetate	hepato-lenticular degeneration	0	0	67.67	1	0	19	1	32	292	zinc acetate	hepato-lenticular degeneration	-16.86	4.76206188681934e-08	2932.55	0.9954135	0.07	0.07	0.3005327	0.68	1.47	0.6436418	8858
293	benzonatate	1.51	0.96	2.27	0.05344905	23	6244	21557	8836515	293	benzonatate	cough	2.38	0.81	5.81	0.05646373	6	1094	31	13460	293	benzonatate	cough	22.9	56.8	0	0	8.88	1	0	125	5	1007	293	benzonatate	cough	0	0	23.57	1	0	151	3	1463	293	benzonatate	cough	0	0	11.8	1	0	283	4	2196	293	benzonatate	cough	-15.01	3.02858541556317e-07	1387.63	0.9913716	-0.03	0.01	0.05178111	0.02	0.77	0.9814573	841008
294	phenprocoumon	0	0	0.95	0.03836883	0	1591	21580	8841168	294	phenprocoumon	hypertension	0	0	8.35	1	0	243	595	323670	294	phenprocoumon	hypertension	41.8	78.6	0	0	91.95	1	0	29	85	56471	294	phenprocoumon	hypertension	0	0	226.96	1	0	20	30	31930	294	phenprocoumon	hypertension	0	0	178.26	1	0	15	65	40612	294	phenprocoumon	hypertension	-9.59	6.84094216089865e-05	403.38	0.9810241	-0.03	0.01	2.052242e-05	-0.56	0.22	0.01182225	8726728
295	dextromethorphan	1.07	0.67	1.62	0.739565	22	8434	21558	8834325	295	dextromethorphan	cough	0.91	0.11	3.56	1	2	858	35	13696	295	dextromethorphan	cough	22.9	56.8	2.66	0.05	27.27	0.3633304	1	97	4	1035	295	dextromethorphan	cough	6.15	0.1	119.06	0.209817	1	121	2	1493	295	dextromethorphan	cough	4.18	0.08	52.33	0.2652071	1	183	3	2296	295	dextromethorphan	cough	1.75	5.75460267600573	0.85	0.03903484	-0.03	0.01	0.03224295	0.08	0.77	0.9218275	841008
296	furazolidone	0	0	45.49	1	0	35	21580	8842724	296	furazolidone	helicobacter infection	0	0	30.42	1	0	13	30	2642	296	furazolidone	helicobacter infection	47	66	0	0	121.1	1	0	4	4	242	296	furazolidone	helicobacter infection	0	0	Inf	1	0	0	3	235	296	furazolidone	helicobacter infection	0	0	16.85	1	0	10	12	399	296	furazolidone	helicobacter infection	-14.05	7.90974584928702e-07	1250.06	0.9910296	-0.01	0.01	0.5341703	-0.86	0.65	0.1870195	86598
297	sodium polystyrene sulfonate	1.15	0.53	2.2	0.5892875	9	3194	21571	8839565	297	sodium polystyrene sulfonate	hypertension	2.91	0.35	10.63	0.152607	2	375	593	323538	297	sodium polystyrene sulfonate	hypertension	41.8	78.6	0	0	32.82	1	0	78	85	56422	297	sodium polystyrene sulfonate	hypertension	0	0	66.93	1	0	64	30	31886	297	sodium polystyrene sulfonate	hypertension	0	0	67.22	1	0	37	65	40590	297	sodium polystyrene sulfonate	hypertension	-10.91	1.82745714988258e-05	381.9	0.9772012	-0.03	0.01	1.987815e-05	-0.56	0.22	0.01187757	8726728
298	chlorzoxazone	2.12	0.58	5.46	0.1232102	4	772	21576	8841987	298	chlorzoxazone	pain	7.75	2.07	20.44	0.002110978	4	123	822	196004	298	chlorzoxazone	pain	27	74.4	8.08	0.2	48.76	0.1200783	1	38	109	33462	298	chlorzoxazone	pain	27.19	0.63	187.17	0.03944871	1	14	41	15625	298	chlorzoxazone	pain	0	0	50.95	1	0	25	87	27335	298	chlorzoxazone	pain	2.1	8.16616991256765	1.02	0.03898955	-0.03	0	5.253509e-12	-0.14	0.19	0.4557936	8431288
299	trimeprazine tartrate	4.17	0.85	12.3	0.03711312	3	295	21577	8842464	299	trimeprazine tartrate	depression	0	0	6.43	1	0	39	3147	203970	299	trimeprazine tartrate	depression	17	75	0	0	Inf	1	0	0	339	31503	299	trimeprazine tartrate	depression	0	0	Inf	1	0	0	148	10936	299	trimeprazine tartrate	depression	0	0	Inf	1	0	0	232	25823	299	trimeprazine tartrate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
300	halothane	0	0	11.44	1	0	134	21580	8842625	300	halothane	anaesthesia	0	0	56.17	1	0	37	14	6613	300	halothane	anaesthesia	17.4	65.7	0	0	4873.19	1	0	1	4	540	300	halothane	anaesthesia	0	0	3537.13	1	0	1	4	383	300	halothane	anaesthesia	0	0	5814.96	1	0	3	1	491	300	halothane	anaesthesia	-12.22	4.93084591221916e-06	1908.72	0.994893	-0.01	0.02	0.7751873	1.65	1.12	0.1406229	88838
301	trolamine polypeptide oleate condensate	0	0	83.15	1	0	20	21580	8842739	301	trolamine polypeptide oleate condensate	pain	0	0	120.29	1	0	9	826	196118	301	trolamine polypeptide oleate condensate	pain	27	74.4	0	0	Inf	1	0	0	110	33500	301	trolamine polypeptide oleate condensate	pain	0	0	11836.38	1	0	1	42	15638	301	trolamine polypeptide oleate condensate	pain	0	0	Inf	1	0	0	87	27360	301	trolamine polypeptide oleate condensate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
302	dichlorphenamide	0	0	28.45	1	0	55	21580	8842704	302	dichlorphenamide	familial periodic paralysis	0	0	Inf	1	0	24	0	9	302	dichlorphenamide	familial periodic paralysis	NA	NA	0	0	Inf	1	0	0	0	0	302	dichlorphenamide	familial periodic paralysis	0	0	Inf	1	0	9	0	3	302	dichlorphenamide	familial periodic paralysis	0	0	Inf	1	0	8	0	1	302	dichlorphenamide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
303	hydroxyzine pamoate	8.91	7.4	10.66	1.5696e-71	124	5730	21456	8837029	303	hydroxyzine pamoate	anxiety	3.6	2.57	4.91	8.160075e-12	43	912	1202	91671	303	hydroxyzine pamoate	anxiety	18.6	73	1.8	0.37	5.45	0.238688	3	181	170	18509	303	hydroxyzine pamoate	anxiety	1.61	0.04	9.65	0.4689224	1	54	77	6713	303	hydroxyzine pamoate	anxiety	1.98	0.23	7.44	0.2745928	2	139	113	15520	303	hydroxyzine pamoate	anxiety	0.45	1.56831218549017	0.59	0.4402359	-0.02	0	4.474075e-09	0.42	0.15	0.00415656	8226198
304	chlormezanone	3.06	0.08	17.33	0.2803981	1	134	21579	8842625	304	chlormezanone	pain	0	0	51	1	0	19	826	196108	304	chlormezanone	pain	27	74.4	0	0	Inf	1	0	0	110	33500	304	chlormezanone	pain	0	0	Inf	1	0	0	42	15639	304	chlormezanone	pain	0	0	Inf	1	0	0	87	27360	304	chlormezanone	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
305	dihydrocodeine bitartrate	1.34	0.44	3.14	0.4311311	5	1525	21575	8841234	305	dihydrocodeine bitartrate	rheumatoid arthritis	0	0	38.31	1	0	284	160	463343	305	dihydrocodeine bitartrate	rheumatoid arthritis	27.2	69.2	0	0	4.5036e+15	1	0	1	35	105677	305	dihydrocodeine bitartrate	rheumatoid arthritis	0	0	Inf	1	0	0	5	25566	305	dihydrocodeine bitartrate	rheumatoid arthritis	0	0	4.5036e+15	1	0	1	34	108940	305	dihydrocodeine bitartrate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
306	amphetamine aspartate	11.93	10.19	13.89	1.856042e-118	173	5987	21407	8836772	306	amphetamine aspartate	attention deficit/hyperactivity disorder	2.64	2.01	3.41	3.403925e-11	68	2040	566	44813	306	amphetamine aspartate	attention deficit/hyperactivity disorder	6.9	54.9	0	0	20.94	1	0	17	100	8508	306	amphetamine aspartate	attention deficit/hyperactivity disorder	0	0	76.66	1	0	6	70	6215	306	amphetamine aspartate	attention deficit/hyperactivity disorder	0	0	27.89	1	0	14	42	3743	306	amphetamine aspartate	attention deficit/hyperactivity disorder	-11.18	1.39504331499963e-05	325.19	0.9725732	0.01	0.01	0.1641069	0.1	0.21	0.6193498	8100908
307	amphetamine	8.78	7.65	10.03	3.43386e-126	224	10550	21356	8832209	307	amphetamine	attention deficit/hyperactivity disorder	2.32	1.82	2.92	6.540388e-11	87	3011	547	43842	307	amphetamine	attention deficit/hyperactivity disorder	6.9	54.9	0.24	0.01	1.36	0.1930676	1	349	99	8176	307	amphetamine	attention deficit/hyperactivity disorder	0.58	0.01	3.38	1	1	152	69	6069	307	amphetamine	attention deficit/hyperactivity disorder	0	0	1.27	0.1121838	0	255	42	3502	307	amphetamine	attention deficit/hyperactivity disorder	-1.67	0.188247065638747	1.01	0.09878011	0.01	0.01	0.1021078	0.09	0.21	0.6787721	8100908
308	dextroamphetamine saccharate	11.86	10.13	13.82	9.344428e-117	171	5949	21409	8836810	308	dextroamphetamine saccharate	attention deficit/hyperactivity disorder	2.57	1.95	3.34	1.423277e-10	66	2026	568	44827	308	dextroamphetamine saccharate	attention deficit/hyperactivity disorder	6.9	54.9	0	0	20.94	1	0	17	100	8508	308	dextroamphetamine saccharate	attention deficit/hyperactivity disorder	0	0	76.66	1	0	6	70	6215	308	dextroamphetamine saccharate	attention deficit/hyperactivity disorder	0	0	27.89	1	0	14	42	3743	308	dextroamphetamine saccharate	attention deficit/hyperactivity disorder	-11.18	1.39504331499963e-05	325.19	0.9725732	0.01	0.01	0.1641069	0.1	0.21	0.6193498	8100908
