results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex	results_logReg.N_logReg
607	carmustine	0.31	0.01	1.73	0.3916988	1	2337	12243	8849758	607	carmustine	non-hodgkin s lymphoma	0	0	43.76	1	0	227	6	11635	607	carmustine	non-hodgkin s lymphoma	68.3	71	0	0	Inf	1	0	1	0	148	607	carmustine	non-hodgkin s lymphoma	0	0	Inf	1	0	36	0	1032	607	carmustine	non-hodgkin s lymphoma	0	0	148.64	1	0	14	3	815	607	carmustine	non-hodgkin s lymphoma	-15.87	1.28158251092688e-07	9652.34	0.9986884	0.03	0.04	0.4716727	-17.87	2390.81	0.9940374	819008
608	pilocarpine	1.01	0.27	2.58	0.8032802	4	2873	12240	8849222	608	pilocarpine	rheumatoid arthritis	0	0	41.09	1	0	463	92	463232	608	pilocarpine	rheumatoid arthritis	42.6	66.6	0	0	234.32	1	0	94	16	83850	608	pilocarpine	rheumatoid arthritis	0	0	Inf	1	0	9	0	25562	608	pilocarpine	rheumatoid arthritis	0	0	201.82	1	0	124	18	108833	608	pilocarpine	rheumatoid arthritis	-15.74	1.45950253901596e-07	11219.61	0.9988807	-0.02	0.02	0.3150184	-15.82	816.85	0.9845472	81345468
609	dinoprost tromethamine	0	0	16384	1	0	1	12244	8852094	609	dinoprost tromethamine		0	0	Inf	1	0	0	0	0	609	dinoprost tromethamine		NA	NA	0	0	Inf	1	0	0	0	0	609	dinoprost tromethamine		0	0	Inf	1	0	0	0	0	609	dinoprost tromethamine		0	0	Inf	1	0	0	0	0	609	dinoprost tromethamine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
610	prazosin	2.37	1.22	4.15	0.00602505	12	3660	12232	8848435	610	prazosin	hypertension	3.27	0.39	11.98	0.1268444	2	727	272	323507	610	prazosin	hypertension	28.7	83.5	0	0	76.19	1	0	123	28	65713	610	prazosin	hypertension	0	0	165.89	1	0	78	11	31891	610	prazosin	hypertension	0	0	129.1	1	0	62	21	40609	610	prazosin	hypertension	-10.97	1.72103433040437e-05	541.4	0.9838332	-0.03	0.01	0.007978982	-0.43	0.37	0.2481426	8726728
611	dantrolene sodium	1.26	0.15	4.55	0.6761384	2	1152	12242	8850943	611	dantrolene sodium	multiple sclerosis	0	0	28.11	1	0	171	342	438189	611	dantrolene sodium	multiple sclerosis	31.9	65.9	0	0	302.52	1	0	16	48	54549	611	dantrolene sodium	multiple sclerosis	0	0	805.09	1	0	6	16	14262	611	dantrolene sodium	multiple sclerosis	0	0	468.4	1	0	13	39	53015	611	dantrolene sodium	multiple sclerosis	-9.52	7.33696643505071e-05	549.4	0.9861734	0.01	0.01	0.5833261	0.42	0.3	0.1537098	8673518
612	disopyramide phosphate	0	0	3.17	0.6363553	0	843	12244	8851252	612	disopyramide phosphate	atrial fibrillation	0	0	86.67	1	0	177	29	112011	612	disopyramide phosphate	atrial fibrillation	59.8	87	0	0	1797.47	1	0	29	4	32265	612	disopyramide phosphate	atrial fibrillation	0	0	7107.81	1	0	10	3	22116	612	disopyramide phosphate	atrial fibrillation	0	0	1688.68	1	0	27	3	17997	612	disopyramide phosphate	atrial fibrillation	-9.42	8.1086019309152e-05	1049.72	0.9928424	0.05	0.05	0.2503042	-0.07	0.83	0.9338726	8401568
613	miconazole nitrate	0.44	0.01	2.43	0.7343983	1	1659	12243	8850436	613	miconazole nitrate	vulvovaginal mycotic infection	0	0	107.65	1	0	591	1	1633	613	miconazole nitrate	vulvovaginal mycotic infection	NA	NA	0	0	Inf	1	0	0	0	0	613	miconazole nitrate	vulvovaginal mycotic infection	0	0	Inf	1	0	0	0	5	613	miconazole nitrate	vulvovaginal mycotic infection	0	0	Inf	1	0	172	0	365	613	miconazole nitrate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
614	technetium tc-99m etidronate kit	0	0	4101.35	1	0	2	12244	8852093	614	technetium tc-99m etidronate kit	rheumatoid arthritis	0	0	4.5036e+15	1	0	1	92	463694	614	technetium tc-99m etidronate kit	rheumatoid arthritis	42.6	66.6	0	0	Inf	1	0	0	16	83944	614	technetium tc-99m etidronate kit	rheumatoid arthritis	0	0	Inf	1	0	0	0	25571	614	technetium tc-99m etidronate kit	rheumatoid arthritis	0	0	Inf	1	0	0	18	108957	614	technetium tc-99m etidronate kit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
615	technetium tc-99m sulfur colloid	0	0	106.07	1	0	27	12244	8852068	615	technetium tc-99m sulfur colloid	lymphatic mapping	0	0	Inf	1	0	7	0	132	615	technetium tc-99m sulfur colloid	lymphatic mapping	NA	NA	0	0	Inf	1	0	0	0	0	615	technetium tc-99m sulfur colloid	lymphatic mapping	0	0	Inf	1	0	0	0	10	615	technetium tc-99m sulfur colloid	lymphatic mapping	0	0	Inf	1	0	7	0	40	615	technetium tc-99m sulfur colloid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
616	ibuprofen	1.41	1.25	1.58	5.592205e-08	287	148557	11957	8703538	616	ibuprofen	pain	0.94	0.72	1.22	0.703304	65	18114	679	178095	616	ibuprofen	pain	24	81.6	0.57	0.15	1.54	0.4111328	4	3778	64	34630	616	ibuprofen	pain	0	0	0.88	0.03063101	0	1412	44	14225	616	ibuprofen	pain	1.13	0.29	3.2	0.7785823	4	2899	30	24514	616	ibuprofen	pain	-0.86	0.423162082317749	0.52	0.09503101	-0.03	0.01	3.307613e-06	0.83	0.23	0.0002673037	8431288
617	terbutaline	0.87	0.32	1.89	1	6	5001	12238	8847094	617	terbutaline	asthma	1.28	0.15	4.71	0.6725047	2	1066	150	102200	617	terbutaline	asthma	12.5	65	0	0	10.61	1	0	155	31	12872	617	terbutaline	asthma	0	0	23.97	1	0	75	15	6315	617	terbutaline	asthma	0	0	18.51	1	0	164	20	14836	617	terbutaline	asthma	-13.19	1.86920004882377e-06	686.13	0.9846644	-0.02	0.01	0.01003734	0.46	0.35	0.1833609	8214258
618	pimozide	3.66	0.75	10.77	0.05048915	3	592	12241	8851503	618	pimozide	psychotic disorder	0	0	7.34	1	0	33	239	14725	618	pimozide	psychotic disorder	22.3	86.2	0	0	164.47	1	0	3	32	2129	618	pimozide	psychotic disorder	0	0	3168.38	1	0	1	17	1452	618	pimozide	psychotic disorder	0	0	321.03	1	0	2	19	1116	618	pimozide	psychotic disorder	-11.53	9.83070408721951e-06	837.07	0.9890148	0.03	0.01	0.001711705	-0.22	0.34	0.5176438	826078
619	gallium citrate ga-67	0	0	502.75	1	0	7	12244	8852088	619	gallium citrate ga-67	scan gallium	0	0	Inf	1	0	3	0	0	619	gallium citrate ga-67	scan gallium	NA	NA	0	0	Inf	1	0	0	0	0	619	gallium citrate ga-67	scan gallium	0	0	Inf	1	0	0	0	0	619	gallium citrate ga-67	scan gallium	0	0	Inf	1	0	0	0	0	619	gallium citrate ga-67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
620	mebendazole	11.07	4.75	21.97	1.036897e-06	8	523	12236	8851572	620	mebendazole	intentional self-injury	0	0	Inf	1	0	11	0	812	620	mebendazole	intentional self-injury	NA	NA	0	0	Inf	1	0	0	0	0	620	mebendazole	intentional self-injury	0	0	Inf	1	0	0	0	118	620	mebendazole	intentional self-injury	0	0	Inf	1	0	8	0	265	620	mebendazole	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
621	potassium phosphate, monobasic	0	0	147.03	1	0	20	12244	8852075	621	potassium phosphate, monobasic	induction of anaesthesia	0	0	Inf	1	0	9	0	3678	621	potassium phosphate, monobasic	induction of anaesthesia	NA	NA	0	0	Inf	1	0	0	0	0	621	potassium phosphate, monobasic	induction of anaesthesia	0	0	Inf	1	0	0	0	302	621	potassium phosphate, monobasic	induction of anaesthesia	0	0	Inf	1	0	0	0	355	621	potassium phosphate, monobasic	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
622	potassium phosphate, dibasic	0	0	502.75	1	0	7	12244	8852088	622	potassium phosphate, dibasic	prophylaxis of nausea and vomiting	0	0	7426.54	1	0	3	4	8422	622	potassium phosphate, dibasic	prophylaxis of nausea and vomiting	58	58	0	0	Inf	1	0	0	0	0	622	potassium phosphate, dibasic	prophylaxis of nausea and vomiting	0	0	Inf	1	0	0	0	1027	622	potassium phosphate, dibasic	prophylaxis of nausea and vomiting	0	0	Inf	1	0	0	1	1324	622	potassium phosphate, dibasic	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
623	calcitonin salmon	3.17	1.87	5.01	2.966452e-05	18	4114	12226	8847981	623	calcitonin salmon	osteoporosis	0	0	5.38	1	0	1413	82	164993	623	calcitonin salmon	osteoporosis	56	85.8	0	0	324.63	1	0	35	10	24559	623	calcitonin salmon	osteoporosis	0	0	Inf	1	0	8	0	2958	623	calcitonin salmon	osteoporosis	0	0	295.92	1	0	35	12	27708	623	calcitonin salmon	osteoporosis	-14.56	4.74976741202553e-07	7125.1	0.9983693	-0.01	0.02	0.7433611	-14.83	883.75	0.986608	8307218
624	glyburide	0.91	0.66	1.23	0.6051177	42	33342	12202	8818753	624	glyburide	diabetes mellitus	0	0	1.3	0.120603	0	7003	98	238124	624	glyburide	diabetes mellitus	36	71.2	0	0	11.33	1	0	611	24	41543	624	glyburide	diabetes mellitus	0	0	21.44	1	0	416	14	29454	624	glyburide	diabetes mellitus	0	0	17.11	1	0	458	15	28010	624	glyburide	diabetes mellitus	-12.75	2.9023204086504e-06	584.44	0.9825979	-0.05	0.01	1.111441e-07	-0.1	0.37	0.7796021	8583678
625	calcium	0.51	0.44	0.58	4.906199e-29	222	310843	12022	8541252	625	calcium	peritoneal dialysis	0.56	0.04	7.77	0.6226359	2	75318	2	42398	625	calcium	peritoneal dialysis	69	69	0	0	Inf	1	0	0	0	0	625	calcium	peritoneal dialysis	0	0	Inf	1	0	8051	0	2084	625	calcium	peritoneal dialysis	Inf	0.01	Inf	1	1	7414	0	1532	625	calcium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
626	meglumine	0	0	8.06	1	0	333	12244	8851762	626	meglumine	nuclear magnetic resonance imaging	0	0	4979.06	1	0	55	1	7613	626	meglumine	nuclear magnetic resonance imaging	NA	NA	0	0	Inf	1	0	0	0	0	626	meglumine	nuclear magnetic resonance imaging	0	0	Inf	1	0	0	0	257	626	meglumine	nuclear magnetic resonance imaging	0	0	Inf	1	0	1	0	560	626	meglumine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
629	loxapine succinate	18.86	6.85	41.71	1.189912e-06	6	230	12238	8851865	629	loxapine succinate	bipolar disorder	9.32	1.07	37.51	0.02221767	2	25	464	54035	629	loxapine succinate	bipolar disorder	20.1	63.2	0	0	Inf	1	0	0	54	5653	629	loxapine succinate	bipolar disorder	0	0	Inf	1	0	0	25	2875	629	loxapine succinate	bipolar disorder	0	0	Inf	1	0	0	37	4751	629	loxapine succinate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
630	trimethobenzamide	3.79	1.23	8.88	0.01141461	5	954	12239	8851141	630	trimethobenzamide	nausea	0	0	25.26	1	0	149	33	31450	630	trimethobenzamide	nausea	27.2	57.8	0	0	550.03	1	0	10	4	3306	630	trimethobenzamide	nausea	0	0	1257.42	1	0	7	3	3381	630	trimethobenzamide	nausea	0	0	715.61	1	0	20	3	5766	630	trimethobenzamide	nausea	-10.92	1.80927364742498e-05	1237.71	0.9929581	-0.03	0.02	0.09767665	0.62	0.82	0.4489411	891808
631	clonazepam	5.51	5.09	5.96	1.558541e-249	656	90003	11588	8762092	631	clonazepam	depression	1.61	1.33	1.94	2.064076e-06	125	12304	1221	193506	631	clonazepam	depression	22.3	77.3	1.06	0.52	1.96	0.871522	11	2137	143	29450	631	clonazepam	depression	1.94	0.8	4.04	0.08027741	8	553	78	10445	631	clonazepam	depression	0.52	0.1	1.56	0.3778098	3	1700	83	24269	631	clonazepam	depression	0.17	1.18530485132037	0.31	0.5880251	-0.02	0	1.652949e-10	0.81	0.15	1.326046e-07	8371398
632	butalbital	3.56	2.4	5.09	7.185156e-09	30	6108	12214	8845987	632	butalbital	migraine	2.22	0.44	6.84	0.1626707	3	972	57	41000	632	butalbital	migraine	33.6	55.7	0	0	59.48	1	0	79	5	4241	632	butalbital	migraine	0	0	261.39	1	0	22	2	1057	632	butalbital	migraine	0	0	46	1	0	174	5	7287	632	butalbital	migraine	-13.38	1.54575205354219e-06	1256.85	0.9915079	-0.01	0.02	0.7365882	1.01	0.84	0.2301501	885478
633	probucol	0	0	8.28	1	0	324	12244	8851771	633	probucol	cerebral infarction	0	0	Inf	1	0	106	0	4432	633	probucol	cerebral infarction	NA	NA	0	0	Inf	1	0	0	0	0	633	probucol	cerebral infarction	0	0	Inf	1	0	57	0	402	633	probucol	cerebral infarction	0	0	Inf	1	0	30	0	282	633	probucol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
634	betamethasone dipropionate	1.55	0.71	2.94	0.2048348	9	4204	12235	8847891	634	betamethasone dipropionate	psoriasis	0	0	20.16	1	0	1224	26	161631	634	betamethasone dipropionate	psoriasis	32.2	64.3	0	0	89.81	1	0	255	7	32827	634	betamethasone dipropionate	psoriasis	0	0	153.39	1	0	153	5	21335	634	betamethasone dipropionate	psoriasis	0	0	205.67	1	0	203	4	27410	634	betamethasone dipropionate	psoriasis	-11.95	6.45923285705046e-06	935.74	0.9898094	-0.01	0.02	0.6711869	0.47	0.67	0.4812911	8491108
635	technetium tc-99m pyrophosphate kit	0	0	286.65	1	0	11	12244	8852084	635	technetium tc-99m pyrophosphate kit	multiple gated acquisition scan	0	0	Inf	1	0	5	0	33	635	technetium tc-99m pyrophosphate kit	multiple gated acquisition scan	NA	NA	0	0	Inf	1	0	0	0	0	635	technetium tc-99m pyrophosphate kit	multiple gated acquisition scan	0	0	Inf	1	0	1	0	3	635	technetium tc-99m pyrophosphate kit	multiple gated acquisition scan	0	0	Inf	1	0	2	0	3	635	technetium tc-99m pyrophosphate kit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
636	maprotiline	2.13	0.44	6.23	0.1695539	3	1020	12241	8851075	636	maprotiline	depression	0	0	1.55	0.1839275	0	365	1346	205445	636	maprotiline	depression	22.3	77.3	0	0	30.34	1	0	27	154	31560	636	maprotiline	depression	0	0	141.67	1	0	5	86	10993	636	maprotiline	depression	0	0	48.94	1	0	25	86	25944	636	maprotiline	depression	-9.92	4.91811567850513e-05	263.03	0.9699252	-0.02	0	1.773908e-10	0.81	0.15	1.459501e-07	8371398
637	sodium nitroprusside	0	0	4.92	1	0	544	12244	8851551	637	sodium nitroprusside	coronary artery bypass	0	0	Inf	1	0	182	0	4684	637	sodium nitroprusside	coronary artery bypass	NA	NA	0	0	Inf	1	0	0	0	0	637	sodium nitroprusside	coronary artery bypass	0	0	Inf	1	0	0	0	193	637	sodium nitroprusside	coronary artery bypass	0	0	Inf	1	0	0	0	38	637	sodium nitroprusside	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
638	potassium perchlorate	0	0	101.95	1	0	28	12244	8852067	638	potassium perchlorate	neuroblastoma	0	0	Inf	1	0	11	0	1116	638	potassium perchlorate	neuroblastoma	NA	NA	0	0	Inf	1	0	0	0	0	638	potassium perchlorate	neuroblastoma	0	0	Inf	1	0	0	0	135	638	potassium perchlorate	neuroblastoma	0	0	Inf	1	0	0	0	103	638	potassium perchlorate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
639	carbidopa	4.69	3.92	5.56	3.23067e-46	135	21006	12109	8831089	639	carbidopa	parkinson s disease	1.28	0.95	1.71	0.0913959	88	11061	109	17538	639	carbidopa	parkinson s disease	48.8	78.4	2.11	0.93	4.8	0.06532657	14	1668	14	3527	639	carbidopa	parkinson s disease	1.49	0.56	3.79	0.3633888	9	1333	13	2875	639	carbidopa	parkinson s disease	3.35	0.79	16.19	0.07905496	6	949	4	2123	639	carbidopa	parkinson s disease	0.63	1.87761057926434	0.36	0.0769481	-0.04	0.01	0.0002582807	0.43	0.38	0.266254	873128
640	halcinonide	0	0	31.7	1	0	86	12244	8852009	640	halcinonide	psoriasis	0	0	731.04	1	0	35	26	162820	640	halcinonide	psoriasis	32.2	64.3	0	0	3270.55	1	0	9	7	33073	640	halcinonide	psoriasis	0	0	7806.37	1	0	5	5	21483	640	halcinonide	psoriasis	0	0	8192	1	0	7	4	27606	640	halcinonide	psoriasis	-8.94	0.000131041040181239	1136.1	0.993718	-0.01	0.02	0.6706047	0.47	0.67	0.4810645	8491108
641	danazol	1.37	0.28	4.01	0.4869101	3	1585	12241	8850510	641	danazol	idiopathic thrombocytopenic purpura	0	0	Inf	1	0	481	0	12630	641	danazol	idiopathic thrombocytopenic purpura	NA	NA	0	0	Inf	1	0	0	0	0	641	danazol	idiopathic thrombocytopenic purpura	0	0	Inf	1	0	0	0	0	641	danazol	idiopathic thrombocytopenic purpura	0	0	Inf	1	0	0	0	0	641	danazol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
642	albuterol	1.5	1.34	1.67	1.853851e-12	355	173002	11889	8679093	642	albuterol	asthma	1.17	0.83	1.64	0.3555027	62	38246	90	65020	642	albuterol	asthma	12.5	65	0.32	0.11	0.81	0.009905314	6	5552	25	7475	642	albuterol	asthma	0.44	0.08	1.65	0.282776	3	2299	12	4091	642	albuterol	asthma	0.51	0.14	1.48	0.2528262	5	5934	15	9066	642	albuterol	asthma	-0.75	0.472366552741015	0.4	0.06105139	-0.02	0.01	0.008642915	0.43	0.35	0.2130181	8214258
643	colestipol	0	0	1.38	0.1233099	0	1933	12244	8850162	643	colestipol	crohn s disease	0	0	38.97	1	0	425	35	148329	643	colestipol	crohn s disease	21.5	67.4	0	0	131.15	1	0	103	10	29852	643	colestipol	crohn s disease	0	0	1997.88	1	0	39	2	14105	643	colestipol	crohn s disease	0	0	135.22	1	0	81	10	24111	643	colestipol	crohn s disease	-11.53	9.83070408721951e-06	970.97	0.9905225	0	0.02	0.9183901	-1.07	0.78	0.168573	8383488
644	sulfacytine	0	0	16384	1	0	1	12244	8852094	644	sulfacytine	elevated mood	0	0	2221.18	1	0	1	1	58	644	sulfacytine	elevated mood	16	16	0	0	Inf	1	0	0	0	0	644	sulfacytine	elevated mood	0	0	155.62	1	0	1	1	3	644	sulfacytine	elevated mood	0	0	Inf	1	0	0	0	1	644	sulfacytine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
645	beclomethasone dipropionate	2.81	1.92	3.97	4.340638e-07	32	8244	12212	8843851	645	beclomethasone dipropionate	asthma	0.35	0.01	1.99	0.5360872	1	1910	151	101356	645	beclomethasone dipropionate	asthma	12.5	65	0	0	36.99	1	0	46	31	12981	645	beclomethasone dipropionate	asthma	0	0	91.19	1	0	21	15	6369	645	beclomethasone dipropionate	asthma	0	0	53.67	1	0	58	20	14942	645	beclomethasone dipropionate	asthma	-12.03	5.96262343546093e-06	724.83	0.9867531	-0.02	0.01	0.01036701	0.46	0.35	0.1845359	8214258
646	dacarbazine	0	0	0.92	0.03953238	0	2897	12244	8849198	646	dacarbazine	hodgkin s disease	0	0	7.14	0.5761556	0	1205	3	3549	646	dacarbazine	hodgkin s disease	67	67	0	0	Inf	1	0	0	0	0	646	dacarbazine	hodgkin s disease	0	0	125	1	0	123	1	394	646	dacarbazine	hodgkin s disease	0	0	Inf	1	0	95	0	317	646	dacarbazine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
647	oxybutynin chloride	1.44	0.88	2.22	0.1061897	20	10067	12224	8842028	647	oxybutynin chloride	multiple sclerosis	1.29	0.16	4.7	0.6709645	2	1990	340	436370	647	oxybutynin chloride	multiple sclerosis	31.9	65.9	0	0	10.15	1	0	428	48	54137	647	oxybutynin chloride	multiple sclerosis	0	0	50.12	1	0	75	16	14193	647	oxybutynin chloride	multiple sclerosis	0	0	10.99	1	0	476	39	52552	647	oxybutynin chloride	multiple sclerosis	-12.47	3.84014665764072e-06	457.38	0.9782551	0.01	0.01	0.5623218	0.42	0.3	0.1576082	8673518
648	naproxen	1.95	1.63	2.31	3.379798e-12	134	49906	12110	8802189	648	naproxen	rheumatoid arthritis	0	0	2.54	0.4095926	0	7362	92	456333	648	naproxen	rheumatoid arthritis	42.6	66.6	0	0	15.4	1	0	1391	16	82553	648	naproxen	rheumatoid arthritis	0	0	Inf	1	0	477	0	25094	648	naproxen	rheumatoid arthritis	0	0	14.17	1	0	1722	18	107235	648	naproxen	rheumatoid arthritis	-15.58	1.71274209577538e-07	2686.42	0.9953725	-0.02	0.02	0.310465	-15.81	814.51	0.9845124	81345468
649	lomustine	0	0	4.69	1	0	571	12244	8851524	649	lomustine	brain neoplasm malignant	0	0	975.69	1	0	89	1	2260	649	lomustine	brain neoplasm malignant	NA	NA	0	0	Inf	1	0	0	0	0	649	lomustine	brain neoplasm malignant	0	0	Inf	1	0	17	0	372	649	lomustine	brain neoplasm malignant	0	0	Inf	1	0	19	0	270	649	lomustine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
650	beta carotene	0	0	7.62	1	0	352	12244	8851743	650	beta carotene	supplementation therapy	0	0	573.26	1	0	13	11	16897	650	beta carotene	supplementation therapy	17	59.9	0	0	6065.79	1	0	2	3	2674	650	beta carotene	supplementation therapy	0	0	915.28	1	0	3	6	1982	650	beta carotene	supplementation therapy	0	0	4.5036e+15	1	0	1	2	4327	650	beta carotene	supplementation therapy	-9.75	5.82946637308688e-05	1174.29	0.9933764	-0.06	0.02	0.0003851537	2.05	0.82	0.01241212	863218
651	chloroxine	77.48	15.07	250.27	1.150443e-05	3	28	12241	8852067	651	chloroxine	atrial fibrillation	0	0	8192	1	0	3	29	112185	651	chloroxine	atrial fibrillation	59.8	87	0	0	Inf	1	0	0	4	32294	651	chloroxine	atrial fibrillation	0	0	Inf	1	0	0	3	22126	651	chloroxine	atrial fibrillation	0	0	Inf	1	0	0	3	18024	651	chloroxine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
652	azatadine maleate	0	0	75.73	1	0	37	12244	8852058	652	azatadine maleate	malignant melanoma of sites other than skin	0	0	Inf	1	0	3	0	13	652	azatadine maleate	malignant melanoma of sites other than skin	NA	NA	0	0	Inf	1	0	0	0	0	652	azatadine maleate	malignant melanoma of sites other than skin	0	0	Inf	1	0	0	0	1	652	azatadine maleate	malignant melanoma of sites other than skin	0	0	Inf	1	0	0	0	5	652	azatadine maleate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
653	fenoprofen calcium	0	0	26.91	1	0	101	12244	8851994	653	fenoprofen calcium	rheumatoid arthritis	0	0	911.08	1	0	23	92	463672	653	fenoprofen calcium	rheumatoid arthritis	42.6	66.6	0	0	Inf	1	0	0	16	83944	653	fenoprofen calcium	rheumatoid arthritis	0	0	Inf	1	0	0	0	25571	653	fenoprofen calcium	rheumatoid arthritis	0	0	Inf	1	0	0	18	108957	653	fenoprofen calcium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
655	clotrimazole	1.28	0.7	2.15	0.3600577	14	7914	12230	8844181	655	clotrimazole	pain	3.24	1.29	6.75	0.007150691	7	574	737	195635	655	clotrimazole	pain	24	81.6	0	0	14.58	1	0	148	68	38260	655	clotrimazole	pain	0	0	24.65	1	0	57	44	15580	655	clotrimazole	pain	0	0	30.6	1	0	104	34	27309	655	clotrimazole	pain	-12.08	5.67182285902797e-06	506.34	0.9809677	-0.03	0.01	8.033546e-06	0.85	0.23	0.000216286	8431288
656	isoflurane	0	0	1.42	0.1966004	0	1883	12244	8850212	656	isoflurane	anaesthesia	0	0	Inf	1	0	532	0	6132	656	isoflurane	anaesthesia	NA	NA	0	0	Inf	1	0	0	0	0	656	isoflurane	anaesthesia	0	0	Inf	1	0	23	0	365	656	isoflurane	anaesthesia	0	0	Inf	1	0	17	0	478	656	isoflurane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
657	tolmetin sodium	0	0	16.65	1	0	162	12244	8851933	657	tolmetin sodium	rheumatoid arthritis	0	0	789.62	1	0	25	92	463670	657	tolmetin sodium	rheumatoid arthritis	42.6	66.6	0	0	Inf	1	0	0	16	83944	657	tolmetin sodium	rheumatoid arthritis	0	0	Inf	1	0	0	0	25571	657	tolmetin sodium	rheumatoid arthritis	0	0	4.5036e+15	1	0	1	18	108956	657	tolmetin sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
658	sodium iodide i-123	0	0	120.03	1	0	24	12244	8852071	658	sodium iodide i-123	scan thyroid gland	0	0	Inf	1	0	10	0	22	658	sodium iodide i-123	scan thyroid gland	NA	NA	0	0	Inf	1	0	0	0	0	658	sodium iodide i-123	scan thyroid gland	0	0	Inf	1	0	0	0	0	658	sodium iodide i-123	scan thyroid gland	0	0	Inf	1	0	1	0	5	658	sodium iodide i-123	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
659	protirelin	0	0	120.03	1	0	24	12244	8852071	659	protirelin	diagnostic procedure	0	0	Inf	1	0	11	0	4394	659	protirelin	diagnostic procedure	NA	NA	0	0	Inf	1	0	0	0	0	659	protirelin	diagnostic procedure	0	0	Inf	1	0	0	0	840	659	protirelin	diagnostic procedure	0	0	Inf	1	0	0	0	1176	659	protirelin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
660	soybean oil	0	0	8.86	1	0	303	12244	8851792	660	soybean oil	prophylaxis	0	0	140.28	1	0	39	76	104715	660	soybean oil	prophylaxis	36.9	71.9	0	0	8192	1	0	2	10	16757	660	soybean oil	prophylaxis	0	0	2390.19	1	0	4	10	13796	660	soybean oil	prophylaxis	0	0	4.5036e+15	1	0	1	1	14558	660	soybean oil	prophylaxis	-9.54	7.1916847657329e-05	1033.65	0.9926375	-0.02	0.01	0.1050124	2.41	1.05	0.02183541	8283708
661	menotropins\>	0	0	3.29	0.6343926	0	812	12244	8851283	661	menotropins\>	in vitro fertilisation	0	0	Inf	1	0	281	0	847	661	menotropins\>	in vitro fertilisation	NA	NA	0	0	Inf	1	0	0	0	0	661	menotropins\>	in vitro fertilisation	0	0	Inf	1	0	0	0	1	661	menotropins\>	in vitro fertilisation	0	0	Inf	1	0	41	0	149	661	menotropins\>	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
