results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex	results_logReg.N_logReg	count	count_change	count_label
1180	nalmefene	0	0	28.44	1	0	47	25392	8838900	1180	nalmefene	anaesthesia	0	0	207.72	1	0	8	20	6636	1180	nalmefene	anaesthesia	21	21	0	0	Inf	1	0	0	0	0	1180	nalmefene	anaesthesia	0	0	Inf	1	0	0	1	387	1180	nalmefene	anaesthesia	0	0	Inf	1	0	0	0	495	1180	nalmefene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29	663	648
2037	neostigmine methylsulfate	0	0	5.37	1	0	241	25392	8838706	2037	neostigmine methylsulfate	anaesthesia	0	0	62.73	1	0	23	20	6621	2037	neostigmine methylsulfate	anaesthesia	21	21	0	0	Inf	1	0	0	0	0	2037	neostigmine methylsulfate	anaesthesia	0	0	2854.22	1	0	5	1	382	2037	neostigmine methylsulfate	anaesthesia	0	0	Inf	1	0	2	0	493	2037	neostigmine methylsulfate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29	663	648
2103	nitrous oxide	0.22	0.01	1.23	0.1484806	1	1584	25391	8837363	2103	nitrous oxide	anaesthesia	0	0	2.85	0.6398174	0	443	20	6201	2103	nitrous oxide	anaesthesia	21	21	0	0	Inf	1	0	0	0	0	2103	nitrous oxide	anaesthesia	0	0	674.4	1	0	21	1	366	2103	nitrous oxide	anaesthesia	0	0	Inf	1	0	16	0	479	2103	nitrous oxide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29	663	648
989	propofol	0.8	0.58	1.09	0.1653433	42	18191	25350	8820756	989	propofol	anaesthesia	5.01	1.61	20.61	0.002357625	16	2949	4	3695	989	propofol	anaesthesia	21	21	0	0	Inf	1	0	0	0	0	989	propofol	anaesthesia	Inf	0.02	Inf	1	1	214	0	173	989	propofol	anaesthesia	0	0	Inf	1	0	242	0	253	989	propofol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29	663	648
1339	rapacuronium bromide	0	0	1893.85	1	0	2	25392	8838945	1339	rapacuronium bromide	anaesthesia	0	0	10774.78	1	0	1	20	6643	1339	rapacuronium bromide	anaesthesia	21	21	0	0	Inf	1	0	0	0	0	1339	rapacuronium bromide	anaesthesia	0	0	Inf	1	0	0	1	387	1339	rapacuronium bromide	anaesthesia	0	0	Inf	1	0	0	0	495	1339	rapacuronium bromide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29	663	648
1116	rocuronium bromide	1.64	0.89	2.75	0.08263927	14	2981	25378	8835966	1116	rocuronium bromide	anaesthesia	9.65	3.4	25.83	2.003277e-05	8	429	12	6215	1116	rocuronium bromide	anaesthesia	21	21	0	0	Inf	1	0	0	0	0	1116	rocuronium bromide	anaesthesia	0	0	347.11	1	0	39	1	348	1116	rocuronium bromide	anaesthesia	0	0	Inf	1	0	33	0	462	1116	rocuronium bromide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29	663	648
1201	ropivacaine	0.32	0.04	1.14	0.1058201	2	2203	25390	8836744	1201	ropivacaine	anaesthesia	0	0	4.83	1	0	269	20	6375	1201	ropivacaine	anaesthesia	21	21	0	0	Inf	1	0	0	0	0	1201	ropivacaine	anaesthesia	0	0	1105.58	1	0	13	1	374	1201	ropivacaine	anaesthesia	0	0	Inf	1	0	25	0	470	1201	ropivacaine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29	663	648
1184	sevoflurane	0.19	0.04	0.55	0.0002089894	3	5515	25389	8833432	1184	sevoflurane	anaesthesia	0.19	0	1.21	0.09807337	1	1425	19	5219	1184	sevoflurane	anaesthesia	21	21	0	0	Inf	1	0	0	0	0	1184	sevoflurane	anaesthesia	0	0	179.8	1	0	69	1	318	1184	sevoflurane	anaesthesia	0	0	Inf	1	0	84	0	411	1184	sevoflurane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29	663	648
146	succinylcholine chloride	0.29	0.01	1.59	0.2775911	1	1221	25391	8837726	146	succinylcholine chloride	anaesthesia	0	0	7.1	1	0	186	20	6458	146	succinylcholine chloride	anaesthesia	21	21	0	0	Inf	1	0	0	0	0	146	succinylcholine chloride	anaesthesia	0	0	1199.12	1	0	12	1	375	146	succinylcholine chloride	anaesthesia	0	0	Inf	1	0	7	0	488	146	succinylcholine chloride	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29	663	648
908	sufentanil citrate	0.17	0	0.92	0.03732204	1	2101	25391	8836846	908	sufentanil citrate	anaesthesia	0	0	3.44	0.6245235	0	371	20	6273	908	sufentanil citrate	anaesthesia	21	21	0	0	Inf	1	0	0	0	0	908	sufentanil citrate	anaesthesia	0	0	1025.18	1	0	14	1	373	908	sufentanil citrate	anaesthesia	0	0	Inf	1	0	14	0	481	908	sufentanil citrate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29	663	648
116	thiamylal sodium	0	0	9.23	1	0	141	25392	8838806	116	thiamylal sodium	anaesthesia	0	0	30.11	1	0	46	20	6598	116	thiamylal sodium	anaesthesia	21	21	0	0	Inf	1	0	0	0	0	116	thiamylal sodium	anaesthesia	0	0	Inf	1	0	0	1	387	116	thiamylal sodium	anaesthesia	0	0	Inf	1	0	1	0	494	116	thiamylal sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29	663	648
33	tubocurarine chloride	0	0	520.37	1	0	4	25392	8838943	33	tubocurarine chloride	anaesthesia	0	0	518.94	1	0	4	20	6640	33	tubocurarine chloride	anaesthesia	21	21	0	0	Inf	1	0	0	0	0	33	tubocurarine chloride	anaesthesia	0	0	Inf	1	0	0	1	387	33	tubocurarine chloride	anaesthesia	0	0	Inf	1	0	0	0	495	33	tubocurarine chloride	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29	663	648
867	vecuronium bromide	0.47	0.1	1.37	0.2324512	3	2233	25389	8836714	867	vecuronium bromide	anaesthesia	1.56	0.17	6.53	0.3898891	2	443	18	6201	867	vecuronium bromide	anaesthesia	21	21	0	0	Inf	1	0	0	0	0	867	vecuronium bromide	anaesthesia	0	0	2390.3	1	0	6	1	381	867	vecuronium bromide	anaesthesia	0	0	Inf	1	0	2	0	493	867	vecuronium bromide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29	663	648
2140	aripiprazole lauroxil	16.52	8.69	28.74	4.59783e-12	13	274	25379	8838673	2140	aripiprazole lauroxil	schizophrenia	0.68	0.31	1.33	0.3089241	9	151	4897	55982	2140	aripiprazole lauroxil	schizophrenia	15.4	67	0.49	0.16	1.19	0.1277462	5	108	666	7103	2140	aripiprazole lauroxil	schizophrenia	1.21	0.42	2.84	0.6369687	6	51	477	4910	2140	aripiprazole lauroxil	schizophrenia	0.17	0	0.96	0.04114862	1	70	268	3104	2140	aripiprazole lauroxil	schizophrenia	-0.51	0.600495578812266	0.39	0.1969294	-0.01	0	6.236588e-07	0.1	0.08	0.2204155	888878	28	691	677
192	benztropine mesylate	25.23	22.73	27.94	0	402	5634	24990	8833313	192	benztropine mesylate	schizophrenia	1.66	1.42	1.95	2.019398e-09	185	1291	4721	54842	192	benztropine mesylate	schizophrenia	15.4	67	1.54	0.89	2.52	0.1049281	19	134	652	7077	192	benztropine mesylate	schizophrenia	1.79	0.98	3.1	0.0397812	16	93	467	4868	192	benztropine mesylate	schizophrenia	1	0.26	2.78	1	4	47	265	3127	192	benztropine mesylate	schizophrenia	0.42	1.52196155561863	0.24	0.0807014	-0.01	0	8.301395e-07	0.1	0.08	0.2111954	888878	28	691	677
352	biperiden	21.46	19.09	24.03	2.264196e-291	320	5255	25072	8833692	352	biperiden	schizophrenia	1.34	1.14	1.56	0.0003953931	185	1598	4721	54535	352	biperiden	schizophrenia	15.4	67	0.79	0.46	1.29	0.4281062	18	242	653	6969	352	biperiden	schizophrenia	0.69	0.32	1.31	0.3192236	10	148	473	4813	352	biperiden	schizophrenia	1.06	0.51	1.99	0.8690396	11	123	258	3051	352	biperiden	schizophrenia	-0.14	0.869358235398806	0.23	0.5524559	-0.01	0	8.601235e-07	0.1	0.08	0.2061643	888878	28	691	677
386	biperiden lactate	17.68	15.06	20.63	1.379786e-143	171	3389	25221	8835558	386	biperiden lactate	schizophrenia	1.22	0.98	1.51	0.06518716	100	939	4806	55194	386	biperiden lactate	schizophrenia	15.4	67	0.75	0.35	1.42	0.4642896	10	143	661	7068	386	biperiden lactate	schizophrenia	0.8	0.28	1.83	0.8447416	6	77	477	4884	386	biperiden lactate	schizophrenia	0.69	0.22	1.69	0.5506604	5	85	264	3089	386	biperiden lactate	schizophrenia	-0.26	0.771051585803566	0.31	0.4168014	-0.01	0	8.751101e-07	0.1	0.08	0.2119236	888878	28	691	677
2051	cariprazine	9.04	2.43	23.64	0.001184774	4	154	25388	8838793	2051	cariprazine	schizophrenia	0.35	0.01	2.07	0.5203638	1	33	4905	56100	2051	cariprazine	schizophrenia	15.4	67	0.4	0.01	2.42	0.509625	1	27	670	7184	2051	cariprazine	schizophrenia	0.6	0.01	3.87	1	1	17	482	4944	2051	cariprazine	schizophrenia	0	0	5.28	1	0	10	269	3164	2051	cariprazine	schizophrenia	-0.93	0.394553710371601	1.02	0.3588892	-0.01	0	7.525676e-07	0.1	0.08	0.1991365	888878	28	691	677
186	chlorpromazine	13.83	12.1	15.74	6.171639e-178	241	6120	25151	8832827	186	chlorpromazine	schizophrenia	1.04	0.84	1.29	0.6660845	99	1086	4807	55047	186	chlorpromazine	schizophrenia	15.4	67	2.24	1.18	3.96	0.01043291	15	73	656	7138	186	chlorpromazine	schizophrenia	2.12	0.95	4.27	0.03703375	10	49	473	4912	186	chlorpromazine	schizophrenia	2.66	0.89	6.65	0.03964862	6	27	263	3147	186	chlorpromazine	schizophrenia	0.85	2.33964685192599	0.28	0.00219427	-0.01	0	6.500046e-07	0.1	0.08	0.2101046	888878	28	691	677
1010	clozapine	23.61	22.73	24.57	0	3055	50881	22337	8788066	1010	clozapine	schizophrenia	0.62	0.58	0.66	4.753459e-55	1619	24925	3287	31208	1010	clozapine	schizophrenia	15.4	67	1.03	0.86	1.22	0.7622657	219	2311	452	4900	1010	clozapine	schizophrenia	1.06	0.87	1.3	0.5461193	170	1678	313	3283	1010	clozapine	schizophrenia	1.05	0.78	1.4	0.7172104	72	818	197	2356	1010	clozapine	schizophrenia	0.13	1.13882838332462	0.08	0.1226794	-0.01	0	3.115998e-07	0.09	0.08	0.2593955	888878	28	691	677
329	fluphenazine	25.81	21.41	30.82	2.434519e-130	131	1777	25261	8837170	329	fluphenazine	schizophrenia	1.38	1.01	1.84	0.03552097	52	433	4854	55700	329	fluphenazine	schizophrenia	15.4	67	1.2	0.42	2.79	0.6403266	6	54	665	7157	329	fluphenazine	schizophrenia	2.07	0.77	4.76	0.09375147	7	35	476	4926	329	fluphenazine	schizophrenia	0.45	0.01	2.77	0.7186146	1	26	268	3148	329	fluphenazine	schizophrenia	0.34	1.40494759056359	0.38	0.3650427	-0.01	0	7.855096e-07	0.1	0.08	0.2001683	888878	28	691	677
524	fluphenazine decanoate	22.62	17.75	28.49	2.788556e-74	78	1204	25314	8837743	524	fluphenazine decanoate	schizophrenia	1.07	0.7	1.58	0.6844994	28	300	4878	55833	524	fluphenazine decanoate	schizophrenia	15.4	67	1.02	0.27	2.83	1	4	42	667	7169	524	fluphenazine decanoate	schizophrenia	2.3	0.77	5.72	0.0669345	6	27	477	4934	524	fluphenazine decanoate	schizophrenia	0	0	2.53	0.3935923	0	19	269	3155	524	fluphenazine decanoate	schizophrenia	0.34	1.40494759056359	0.44	0.4400707	-0.01	0	7.756679e-07	0.1	0.08	0.2013525	888878	28	691	677
471	haloperidol	15.33	14.39	16.33	0	1059	25023	24333	8813924	471	haloperidol	schizophrenia	1.14	1.02	1.28	0.01888264	380	3842	4526	52291	471	haloperidol	schizophrenia	15.4	67	1.09	0.77	1.5	0.6126453	44	437	627	6774	471	haloperidol	schizophrenia	0.86	0.54	1.31	0.5440974	25	296	458	4665	471	haloperidol	schizophrenia	1.49	0.91	2.33	0.08995303	24	196	245	2978	471	haloperidol	schizophrenia	0.08	1.08328706767496	0.16	0.5865701	-0.01	0	7.619502e-07	0.1	0.08	0.1988846	888878	28	691	677
846	haloperidol decanoate	13.5	12.31	14.76	0	506	13302	24886	8825645	846	haloperidol decanoate	schizophrenia	0.98	0.83	1.14	0.8129997	178	2082	4728	54051	846	haloperidol decanoate	schizophrenia	15.4	67	0.73	0.41	1.22	0.2503009	16	234	655	6977	846	haloperidol decanoate	schizophrenia	0.69	0.34	1.28	0.277579	11	162	472	4799	846	haloperidol decanoate	schizophrenia	0.77	0.27	1.77	0.7011335	6	91	263	3083	846	haloperidol decanoate	schizophrenia	-0.34	0.71177032276261	0.25	0.1769441	-0.01	0	7.196633e-07	0.1	0.08	0.1957208	888878	28	691	677
472	haloperidol lactate	15.33	14.39	16.33	0	1059	25023	24333	8813924	472	haloperidol lactate	schizophrenia	1.14	1.02	1.28	0.01888264	380	3842	4526	52291	472	haloperidol lactate	schizophrenia	15.4	67	1.09	0.77	1.5	0.6126453	44	437	627	6774	472	haloperidol lactate	schizophrenia	0.86	0.54	1.31	0.5440974	25	296	458	4665	472	haloperidol lactate	schizophrenia	1.49	0.91	2.33	0.08995303	24	196	245	2978	472	haloperidol lactate	schizophrenia	0.08	1.08328706767496	0.16	0.5865701	-0.01	0	7.619502e-07	0.1	0.08	0.1988846	888878	28	691	677
1614	iloperidone	11.58	8.02	16.23	5.52305e-25	35	1053	25357	8837894	1614	iloperidone	schizophrenia	0.69	0.36	1.2	0.222598	13	216	4893	55917	1614	iloperidone	schizophrenia	15.4	67	1.4	0.27	4.66	0.4819257	3	23	668	7188	1614	iloperidone	schizophrenia	2.58	0.47	9.59	0.142126	3	12	480	4949	1614	iloperidone	schizophrenia	0	0	4.71	1	0	11	269	3163	1614	iloperidone	schizophrenia	0.31	1.36342511413218	0.62	0.609314	-0.01	0	7.888953e-07	0.1	0.08	0.2000353	888878	28	691	677
469	levomepromazine	10.42	8.04	13.28	1.752875e-43	67	2245	25325	8836702	469	levomepromazine	schizophrenia	0.58	0.36	0.9	0.01146415	22	430	4884	55703	469	levomepromazine	schizophrenia	15.4	67	0.57	0.11	1.77	0.4822557	3	56	668	7155	469	levomepromazine	schizophrenia	0.79	0.16	2.5	1	3	39	480	4922	469	levomepromazine	schizophrenia	0	0	2.27	0.4030129	0	21	269	3153	469	levomepromazine	schizophrenia	-0.61	0.5433508690745	0.59	0.3062868	-0.01	0	8.028047e-07	0.1	0.08	0.1975493	888878	28	691	677
535	mesoridazine besylate	22.71	4.52	70.59	0.000392341	3	46	25389	8838901	535	mesoridazine besylate	schizophrenia	1.04	0.02	7.16	1	1	11	4905	56122	535	mesoridazine besylate	schizophrenia	15.4	67	0	0	Inf	1	0	0	671	7211	535	mesoridazine besylate	schizophrenia	0	0	Inf	1	0	0	483	4961	535	mesoridazine besylate	schizophrenia	0	0	Inf	1	0	0	269	3174	535	mesoridazine besylate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28	691	677
1220	olanzapine	14.33	13.7	14.98	0	2225	58857	23167	8780090	1220	olanzapine	schizophrenia	1.16	1.07	1.25	0.0002058425	848	8564	4058	47569	1220	olanzapine	schizophrenia	15.4	67	1.6	1.31	1.95	3.59865e-06	148	1081	523	6130	1220	olanzapine	schizophrenia	1.65	1.31	2.08	2.541149e-05	109	743	374	4218	1220	olanzapine	schizophrenia	1.32	0.93	1.83	0.1095271	50	469	219	2705	1220	olanzapine	schizophrenia	0.43	1.53725752354828	0.09	5.594724e-06	-0.01	0	6.272067e-07	0.1	0.08	0.2181044	888878	28	691	677
1610	olanzapine pamoate	34.12	26.36	43.59	1.573594e-79	71	726	25321	8838221	1610	olanzapine pamoate	schizophrenia	1.71	1.15	2.48	0.00726467	33	221	4873	55912	1610	olanzapine pamoate	schizophrenia	15.4	67	1.64	0.62	3.68	0.2136185	7	46	664	7165	1610	olanzapine pamoate	schizophrenia	2.22	0.75	5.49	0.1175333	6	28	477	4933	1610	olanzapine pamoate	schizophrenia	0.59	0.01	3.71	1	1	20	268	3154	1610	olanzapine pamoate	schizophrenia	0.5	1.64872127070013	0.41	0.2212947	-0.01	0	6.979408e-07	0.1	0.08	0.2018656	888878	28	691	677
1577	paliperidone	14.94	14.09	15.82	0	1252	30588	24140	8808359	1577	paliperidone	schizophrenia	1.88	1.73	2.05	1.450671e-45	758	4965	4148	51168	1577	paliperidone	schizophrenia	15.4	67	1.65	1.31	2.05	1.379148e-05	112	782	559	6429	1577	paliperidone	schizophrenia	1.5	1.14	1.95	0.003013797	78	564	405	4397	1577	paliperidone	schizophrenia	1.8	1.27	2.52	0.0009537134	49	349	220	2825	1577	paliperidone	schizophrenia	0.4	1.49182469764127	0.1	0.0001291361	-0.01	0	1.3784e-05	0.11	0.08	0.187096	888878	28	691	677
1629	paliperidone palmitate	26.08	24.12	28.13	0	727	9984	24665	8828963	1629	paliperidone palmitate	schizophrenia	1.9	1.71	2.11	7.740289e-30	453	2856	4453	53277	1629	paliperidone palmitate	schizophrenia	15.4	67	1.88	1.45	2.41	1.980399e-06	85	517	586	6694	1629	paliperidone palmitate	schizophrenia	1.7	1.25	2.29	0.0006057703	60	381	423	4580	1629	paliperidone palmitate	schizophrenia	2.01	1.34	2.94	0.0006962598	36	227	233	2947	1629	paliperidone palmitate	schizophrenia	0.51	1.66529119494589	0.12	1.901296e-05	-0.01	0	1.845362e-05	0.1	0.08	0.1926509	888878	28	691	677
267	perphenazine	12.7	9.93	16.04	1.423381e-53	74	2033	25318	8836914	267	perphenazine	schizophrenia	0.75	0.45	1.16	0.2309264	21	322	4885	55811	267	perphenazine	schizophrenia	15.4	67	0	0	1.78	0.2601187	0	24	671	7187	267	perphenazine	schizophrenia	0.68	0.02	4.47	1	1	15	482	4946	267	perphenazine	schizophrenia	0	0	4.26	0.6161461	0	12	269	3162	267	perphenazine	schizophrenia	-0.88	0.414782911681581	1.02	0.3890059	-0.01	0	8.027855e-07	0.1	0.08	0.20221	888878	28	691	677
222	procyclidine	29.65	24.97	34.98	1.749937e-161	154	1819	25238	8837128	222	procyclidine	schizophrenia	1.02	0.77	1.34	0.8371898	60	670	4846	55463	222	procyclidine	schizophrenia	15.4	67	1.61	0.77	3.07	0.1663076	11	74	660	7137	222	procyclidine	schizophrenia	2.04	0.96	3.97	0.04669021	11	56	472	4905	222	procyclidine	schizophrenia	0	0	1.72	0.2655291	0	27	269	3147	222	procyclidine	schizophrenia	0.45	1.56831218549017	0.32	0.1688018	-0.01	0	5.617966e-07	0.1	0.08	0.2127567	888878	28	691	677
242	promazine	12.63	7.54	19.93	6.313537e-15	19	524	25373	8838423	242	promazine	schizophrenia	2.19	0.94	4.53	0.04275799	9	47	4897	56086	242	promazine	schizophrenia	15.4	67	0	0	7.47	1	0	7	671	7204	242	promazine	schizophrenia	0	0	7.14	1	0	7	483	4954	242	promazine	schizophrenia	0	0	Inf	1	0	0	269	3174	242	promazine	schizophrenia	-11.22	1.34034288421169e-05	201.91	0.9556997	-0.01	0	7.759482e-07	0.1	0.08	0.194452	888878	28	691	677
849	quazepam	6.34	3.74	10.08	1.755647e-09	18	989	25374	8837958	849	quazepam	schizophrenia	0.6	0.3	1.1	0.105823	11	209	4895	55924	849	quazepam	schizophrenia	15.4	67	0.95	0.19	3.03	1	3	34	668	7177	849	quazepam	schizophrenia	1.72	0.32	5.91	0.4258497	3	18	480	4943	849	quazepam	schizophrenia	0	0	2.53	0.3935923	0	19	269	3155	849	quazepam	schizophrenia	-0.08	0.923116346386636	0.6	0.88917	-0.01	0	7.755153e-07	0.1	0.08	0.2013828	888878	28	691	677
1136	risperidone	12.73	12.23	13.25	0	2755	83716	22637	8755231	1136	risperidone	schizophrenia	1.19	1.11	1.28	1.537121e-06	1090	10852	3816	45281	1136	risperidone	schizophrenia	15.4	67	0.96	0.78	1.16	0.6967052	143	1590	528	5621	1136	risperidone	schizophrenia	0.84	0.66	1.06	0.1472761	103	1209	380	3752	1136	risperidone	schizophrenia	1.09	0.79	1.48	0.5784341	57	629	212	2545	1136	risperidone	schizophrenia	-0.12	0.886920436717157	0.09	0.1926285	-0.01	0	4.913547e-07	0.11	0.08	0.1794219	888878	28	691	677
510	thiothixene	19.11	14.51	24.74	2.321017e-54	61	1114	25331	8837833	510	thiothixene	schizophrenia	0.93	0.58	1.42	0.8330345	23	283	4883	55850	510	thiothixene	schizophrenia	15.4	67	0	0	9.14	1	0	6	671	7205	510	thiothixene	schizophrenia	0	0	Inf	1	0	0	483	4961	510	thiothixene	schizophrenia	0	0	10.05	1	0	6	269	3168	510	thiothixene	schizophrenia	-11.17	1.40906373340503e-05	218.13	0.9591648	-0.01	0	7.399502e-07	0.1	0.08	0.2098932	888878	28	691	677
311	trifluoperazine	15.12	11.45	19.63	3.859518e-47	59	1361	25333	8837586	311	trifluoperazine	schizophrenia	1.16	0.77	1.69	0.4154515	30	297	4876	55836	311	trifluoperazine	schizophrenia	15.4	67	1.34	0.03	10.05	0.5512062	1	8	670	7203	311	trifluoperazine	schizophrenia	0	0	6.03	1	0	8	483	4953	311	trifluoperazine	schizophrenia	3.94	0.07	49.34	0.27787	1	3	268	3171	311	trifluoperazine	schizophrenia	0.02	1.02020134002676	1.05	0.9849126	-0.01	0	7.669768e-07	0.1	0.08	0.2005862	888878	28	691	677
285	triflupromazine	99.53	10.08	528.38	0.0002914608	2	7	25390	8838940	285	triflupromazine	schizophrenia	Inf	2.15	Inf	0.006458904	2	0	4904	56133	285	triflupromazine	schizophrenia	15.4	67	0	0	Inf	1	0	0	671	7211	285	triflupromazine	schizophrenia	0	0	Inf	1	0	0	483	4961	285	triflupromazine	schizophrenia	0	0	Inf	1	0	0	269	3174	285	triflupromazine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28	691	677
94	trihexyphenidyl	13.2	11.01	15.71	4.763208e-96	132	3497	25260	8835450	94	trihexyphenidyl	schizophrenia	1.46	1.15	1.84	0.001859541	85	669	4821	55464	94	trihexyphenidyl	schizophrenia	15.4	67	0.48	0.15	1.17	0.1281745	5	110	666	7101	94	trihexyphenidyl	schizophrenia	0.5	0.13	1.35	0.2451731	4	81	479	4880	94	trihexyphenidyl	schizophrenia	0.32	0.01	1.89	0.3614705	1	37	268	3137	94	trihexyphenidyl	schizophrenia	-0.73	0.481908990090202	0.46	0.1109889	-0.01	0	1.111739e-06	0.1	0.08	0.1892092	888878	28	691	677
1025	acitretin	0.36	0.07	1.05	0.07848967	3	2908	25389	8836039	1025	acitretin	psoriasis	1.38	0.03	7.92	0.5193006	1	1561	75	161244	1025	acitretin	psoriasis	23.2	83	0	0	38.67	1	0	275	18	46465	1025	acitretin	psoriasis	0	0	32.8	1	0	170	16	21307	1025	acitretin	psoriasis	0	0	201.47	1	0	117	6	27494	1025	acitretin	psoriasis	-11.8	7.50455791507686e-06	612.66	0.9846332	-0.04	0.01	0.008525639	1.24	0.48	0.009452053	8491108	27	718	704
2082	apremilast	0.19	0.11	0.3	7.912107e-20	16	29667	25376	8809280	2082	apremilast	psoriasis	1.31	0.57	2.63	0.4279459	9	15168	67	147637	2082	apremilast	psoriasis	23.2	83	1.04	0.19	3.68	1	3	7536	15	39204	2082	apremilast	psoriasis	0.94	0.1	4.1	1	2	2832	14	18645	2082	apremilast	psoriasis	4.6	0.62	34.34	0.07437228	3	4930	3	22681	2082	apremilast	psoriasis	0.68	1.97387773223045	0.51	0.1847584	-0.04	0.01	0.00632784	1.27	0.48	0.008080772	8491108	27	718	704
398	betamethasone	1.13	0.79	1.57	0.4700575	35	10774	25357	8828173	398	betamethasone	psoriasis	2.77	0.07	15.98	0.3057375	1	779	75	162026	398	betamethasone	psoriasis	23.2	83	0	0	43.44	1	0	245	18	46495	398	betamethasone	psoriasis	0	0	46.38	1	0	121	16	21356	398	betamethasone	psoriasis	0	0	181.44	1	0	130	6	27481	398	betamethasone	psoriasis	-11.72	8.12959053802051e-06	656.56	0.9857565	-0.04	0.01	0.008433883	1.24	0.48	0.009606361	8491108	27	718	704
634	betamethasone dipropionate	0.66	0.29	1.31	0.3103764	8	4205	25384	8834742	634	betamethasone dipropionate	psoriasis	1.76	0.04	10.14	0.4363972	1	1223	75	161582	634	betamethasone dipropionate	psoriasis	23.2	83	0	0	30.65	1	0	346	18	46394	634	betamethasone dipropionate	psoriasis	0	0	36.54	1	0	153	16	21324	634	betamethasone dipropionate	psoriasis	0	0	114.95	1	0	203	6	27408	634	betamethasone dipropionate	psoriasis	-12.76	2.87344183807115e-06	906.37	0.9887713	-0.04	0.01	0.008330263	1.24	0.48	0.00965235	8491108	27	718	704
504	betamethasone valerate	0.82	0.22	2.12	1	4	1688	25388	8837259	504	betamethasone valerate	psoriasis	0	0	43.19	1	0	189	76	162616	504	betamethasone valerate	psoriasis	23.2	83	0	0	198.43	1	0	55	18	46685	504	betamethasone valerate	psoriasis	0	0	188.56	1	0	31	16	21446	504	betamethasone valerate	psoriasis	0	0	1006.15	1	0	24	6	27587	504	betamethasone valerate	psoriasis	-10.68	2.30003758698791e-05	857.49	0.9900608	-0.04	0.01	0.008367197	1.24	0.48	0.009627167	8491108	27	718	704
2194	brodalumab	0	0	176.29	1	0	9	25392	8838938	2194	brodalumab	psoriasis	0	0	2533.03	1	0	5	76	162800	2194	brodalumab	psoriasis	23.2	83	0	0	16384	1	0	2	18	46738	2194	brodalumab	psoriasis	0	0	7436.14	1	0	2	16	21475	2194	brodalumab	psoriasis	0	0	4.5036e+15	1	0	1	6	27610	2194	brodalumab	psoriasis	-8.52	0.000199439425364123	796.9	0.9914704	-0.04	0.01	0.008288942	1.24	0.48	0.009638857	8491108	27	718	704
1137	calcipotriene	0.53	0.11	1.56	0.3932731	3	1958	25389	8836989	1137	calcipotriene	psoriasis	5.48	1.1	16.69	0.01945433	3	1212	73	161593	1137	calcipotriene	psoriasis	23.2	83	0	0	35.76	1	0	297	18	46443	1137	calcipotriene	psoriasis	0	0	39.43	1	0	142	16	21335	1137	calcipotriene	psoriasis	0	0	143.21	1	0	164	6	27447	1137	calcipotriene	psoriasis	-11.66	8.63229634171954e-06	594.47	0.9843461	-0.04	0.01	0.008506847	1.24	0.48	0.009631657	8491108	27	718	704
